,bus,carrier,p_nom,year_removed
DE0 80 biomass,DE0 80,biomass,0.6599999999999999,2046
DE0 92 biomass,DE0 92,biomass,0.7050000000000001,2046
DE0 93 biomass,DE0 93,biomass,6.311,2046
DE0 94 biomass,DE0 94,biomass,1.775,2046
DE0 A1 biomass,DE0 A1,biomass,0.505,2046
DE0 A2 biomass,DE0 A2,biomass,0.44600000000000006,2046
DE0 A3 biomass,DE0 A3,biomass,0.597,2046
DE0 A4 biomass,DE0 A4,biomass,0.23099999999999998,2046
DE0 A5 biomass,DE0 A5,biomass,0.075,2046
DE0 B1 biomass,DE0 B1,biomass,0.22499999999999998,2046
DE0 B2 biomass,DE0 B2,biomass,0.075,2046
DE0 C0 biomass,DE0 C0,biomass,0.22499999999999998,2046
DE0 D2 biomass,DE0 D2,biomass,0.15,2046
DE0 D4 biomass,DE0 D4,biomass,0.731,2046
DE0 D5 biomass,DE0 D5,biomass,0.96,2046
DE0 E0 biomass,DE0 E0,biomass,0.745,2046
DE0 F0 biomass,DE0 F0,biomass,0.61,2046
DE0 G0 biomass,DE0 G0,biomass,0.195,2046
DE0 11 biomass,DE0 11,biomass,0.15,2045
DE0 12 biomass,DE0 12,biomass,0.3078,2045
DE0 13 biomass,DE0 13,biomass,1.9071999999999998,2045
DE0 14 biomass,DE0 14,biomass,0.577,2045
DE0 21 biomass,DE0 21,biomass,0.7297,2045
DE0 22 biomass,DE0 22,biomass,0.243,2045
DE0 23 biomass,DE0 23,biomass,0.485,2045
DE0 24 biomass,DE0 24,biomass,0.105,2045
DE0 25 biomass,DE0 25,biomass,0.075,2045
DE0 26 biomass,DE0 26,biomass,0.15,2045
DE0 27 biomass,DE0 27,biomass,0.411,2045
DE0 30 biomass,DE0 30,biomass,0.022,2045
DE0 40 biomass,DE0 40,biomass,1.3744,2045
DE0 71 biomass,DE0 71,biomass,0.175,2045
DE0 72 biomass,DE0 72,biomass,0.21200000000000002,2045
DE0 73 biomass,DE0 73,biomass,1.7500000000000002,2045
DE0 80 biomass,DE0 80,biomass,0.375,2045
DE0 91 biomass,DE0 91,biomass,0.075,2045
DE0 92 biomass,DE0 92,biomass,0.5,2045
DE0 93 biomass,DE0 93,biomass,0.73,2045
DE0 94 biomass,DE0 94,biomass,0.5086999999999999,2045
DE0 A1 biomass,DE0 A1,biomass,0.2985,2045
DE0 A2 biomass,DE0 A2,biomass,0.3555,2045
DE0 A3 biomass,DE0 A3,biomass,0.22499999999999998,2045
DE0 A4 biomass,DE0 A4,biomass,0.075,2045
DE0 A5 biomass,DE0 A5,biomass,0.22899999999999998,2045
DE0 B1 biomass,DE0 B1,biomass,0.075,2045
DE0 B2 biomass,DE0 B2,biomass,0.48,2045
DE0 B3 biomass,DE0 B3,biomass,0.25,2045
DE0 D2 biomass,DE0 D2,biomass,0.359,2045
DE0 D4 biomass,DE0 D4,biomass,0.075,2045
DE0 D5 biomass,DE0 D5,biomass,0.526,2045
DE0 E0 biomass,DE0 E0,biomass,0.27605999999999997,2045
DE0 F0 biomass,DE0 F0,biomass,0.446,2045
DE0 G0 biomass,DE0 G0,biomass,0.55,2045
DE0 11 biomass,DE0 11,biomass,7.24,2044
DE0 12 biomass,DE0 12,biomass,2.605,2044
DE0 13 biomass,DE0 13,biomass,2.7125,2044
DE0 14 biomass,DE0 14,biomass,1.9545000000000001,2044
DE0 21 biomass,DE0 21,biomass,12.619200000000001,2044
DE0 22 biomass,DE0 22,biomass,5.278,2044
DE0 23 biomass,DE0 23,biomass,2.3338,2044
DE0 24 biomass,DE0 24,biomass,4.415,2044
DE0 25 biomass,DE0 25,biomass,2.9645,2044
DE0 26 biomass,DE0 26,biomass,0.443,2044
DE0 27 biomass,DE0 27,biomass,5.2424,2044
DE0 30 biomass,DE0 30,biomass,9.072000000000001,2044
DE0 40 biomass,DE0 40,biomass,19.9159,2044
DE0 60 biomass,DE0 60,biomass,2.6924,2044
DE0 71 biomass,DE0 71,biomass,7.077,2044
DE0 72 biomass,DE0 72,biomass,0.547,2044
DE0 73 biomass,DE0 73,biomass,10.5915,2044
DE0 80 biomass,DE0 80,biomass,12.839,2044
DE0 91 biomass,DE0 91,biomass,4.352,2044
DE0 92 biomass,DE0 92,biomass,2.615,2044
DE0 93 biomass,DE0 93,biomass,5.1085400000000005,2044
DE0 94 biomass,DE0 94,biomass,21.7235,2044
DE0 A1 biomass,DE0 A1,biomass,10.107000000000001,2044
DE0 A2 biomass,DE0 A2,biomass,4.17652,2044
DE0 A3 biomass,DE0 A3,biomass,3.662,2044
DE0 A4 biomass,DE0 A4,biomass,4.6049999999999995,2044
DE0 A5 biomass,DE0 A5,biomass,3.7510000000000003,2044
DE0 B1 biomass,DE0 B1,biomass,0.045,2044
DE0 B2 biomass,DE0 B2,biomass,0.33999999999999997,2044
DE0 B3 biomass,DE0 B3,biomass,2.2520000000000002,2044
DE0 C0 biomass,DE0 C0,biomass,0.6,2044
DE0 D2 biomass,DE0 D2,biomass,3.4359,2044
DE0 D4 biomass,DE0 D4,biomass,6.444,2044
DE0 D5 biomass,DE0 D5,biomass,6.475,2044
DE0 E0 biomass,DE0 E0,biomass,19.444,2044
DE0 F0 biomass,DE0 F0,biomass,8.89,2044
DE0 G0 biomass,DE0 G0,biomass,3.907,2044
DE0 11 biomass,DE0 11,biomass,15.325000000000001,2043
DE0 12 biomass,DE0 12,biomass,5.9675,2043
DE0 13 biomass,DE0 13,biomass,5.394,2043
DE0 14 biomass,DE0 14,biomass,2.798,2043
DE0 21 biomass,DE0 21,biomass,9.0344,2043
DE0 22 biomass,DE0 22,biomass,1.1532,2043
DE0 23 biomass,DE0 23,biomass,3.2089999999999996,2043
DE0 24 biomass,DE0 24,biomass,3.784,2043
DE0 25 biomass,DE0 25,biomass,4.277,2043
DE0 26 biomass,DE0 26,biomass,4.277,2043
DE0 27 biomass,DE0 27,biomass,5.0892,2043
DE0 30 biomass,DE0 30,biomass,3.0377,2043
DE0 40 biomass,DE0 40,biomass,20.662,2043
DE0 60 biomass,DE0 60,biomass,7.298,2043
DE0 71 biomass,DE0 71,biomass,11.37,2043
DE0 72 biomass,DE0 72,biomass,1.36,2043
DE0 73 biomass,DE0 73,biomass,1.674,2043
DE0 80 biomass,DE0 80,biomass,17.5597,2043
DE0 91 biomass,DE0 91,biomass,4.763,2043
DE0 92 biomass,DE0 92,biomass,8.5347,2043
DE0 93 biomass,DE0 93,biomass,11.096,2043
DE0 94 biomass,DE0 94,biomass,21.059,2043
DE0 A1 biomass,DE0 A1,biomass,11.394,2043
DE0 A2 biomass,DE0 A2,biomass,1.0407,2043
DE0 A3 biomass,DE0 A3,biomass,6.99,2043
DE0 A4 biomass,DE0 A4,biomass,5.246,2043
DE0 A5 biomass,DE0 A5,biomass,3.6670000000000003,2043
DE0 B1 biomass,DE0 B1,biomass,1.838,2043
DE0 B2 biomass,DE0 B2,biomass,0.365,2043
DE0 B3 biomass,DE0 B3,biomass,2.8329999999999997,2043
DE0 C0 biomass,DE0 C0,biomass,0.6,2043
DE0 D2 biomass,DE0 D2,biomass,4.9333,2043
DE0 D4 biomass,DE0 D4,biomass,6.974,2043
DE0 D5 biomass,DE0 D5,biomass,12.911,2043
DE0 E0 biomass,DE0 E0,biomass,15.871,2043
DE0 F0 biomass,DE0 F0,biomass,13.289,2043
DE0 G0 biomass,DE0 G0,biomass,10.477,2043
DE0 11 biomass,DE0 11,biomass,14.3164,2042
DE0 12 biomass,DE0 12,biomass,2.318,2042
DE0 13 biomass,DE0 13,biomass,10.94,2042
DE0 14 biomass,DE0 14,biomass,9.754,2042
DE0 21 biomass,DE0 21,biomass,12.689,2042
DE0 22 biomass,DE0 22,biomass,4.471,2042
DE0 23 biomass,DE0 23,biomass,8.05716,2042
DE0 24 biomass,DE0 24,biomass,4.917,2042
DE0 25 biomass,DE0 25,biomass,10.949,2042
DE0 26 biomass,DE0 26,biomass,1.8344999999999998,2042
DE0 27 biomass,DE0 27,biomass,3.3973,2042
DE0 30 biomass,DE0 30,biomass,4.476,2042
DE0 40 biomass,DE0 40,biomass,16.869,2042
DE0 60 biomass,DE0 60,biomass,2.629,2042
DE0 71 biomass,DE0 71,biomass,5.3207,2042
DE0 72 biomass,DE0 72,biomass,9.0685,2042
DE0 73 biomass,DE0 73,biomass,4.231,2042
DE0 80 biomass,DE0 80,biomass,11.722,2042
DE0 91 biomass,DE0 91,biomass,6.5024999999999995,2042
DE0 92 biomass,DE0 92,biomass,4.9738,2042
DE0 93 biomass,DE0 93,biomass,16.4207,2042
DE0 94 biomass,DE0 94,biomass,20.4875,2042
DE0 A1 biomass,DE0 A1,biomass,12.824,2042
DE0 A2 biomass,DE0 A2,biomass,3.7670000000000003,2042
DE0 A3 biomass,DE0 A3,biomass,5.686,2042
DE0 A4 biomass,DE0 A4,biomass,8.565,2042
DE0 A5 biomass,DE0 A5,biomass,6.766,2042
DE0 B1 biomass,DE0 B1,biomass,3.466,2042
DE0 B2 biomass,DE0 B2,biomass,0.428,2042
DE0 B3 biomass,DE0 B3,biomass,2.977,2042
DE0 C0 biomass,DE0 C0,biomass,0.252,2042
DE0 D2 biomass,DE0 D2,biomass,7.537,2042
DE0 D4 biomass,DE0 D4,biomass,11.147,2042
DE0 D5 biomass,DE0 D5,biomass,1.284,2042
DE0 E0 biomass,DE0 E0,biomass,18.5522,2042
DE0 F0 biomass,DE0 F0,biomass,10.068,2042
DE0 G0 biomass,DE0 G0,biomass,18.887,2042
DE0 11 biomass,DE0 11,biomass,29.811,2041
DE0 12 biomass,DE0 12,biomass,13.4102,2041
DE0 13 biomass,DE0 13,biomass,15.022,2041
DE0 14 biomass,DE0 14,biomass,35.989,2041
DE0 21 biomass,DE0 21,biomass,37.7035,2041
DE0 22 biomass,DE0 22,biomass,32.149,2041
DE0 23 biomass,DE0 23,biomass,33.6235,2041
DE0 24 biomass,DE0 24,biomass,16.6875,2041
DE0 25 biomass,DE0 25,biomass,36.7395,2041
DE0 26 biomass,DE0 26,biomass,16.809,2041
DE0 27 biomass,DE0 27,biomass,42.0315,2041
DE0 30 biomass,DE0 30,biomass,2.368,2041
DE0 40 biomass,DE0 40,biomass,56.341,2041
DE0 60 biomass,DE0 60,biomass,1.6075,2041
DE0 71 biomass,DE0 71,biomass,12.626,2041
DE0 72 biomass,DE0 72,biomass,7.8406,2041
DE0 73 biomass,DE0 73,biomass,18.809,2041
DE0 80 biomass,DE0 80,biomass,72.737,2041
DE0 91 biomass,DE0 91,biomass,25.975,2041
DE0 92 biomass,DE0 92,biomass,77.8506,2041
DE0 93 biomass,DE0 93,biomass,129.494,2041
DE0 94 biomass,DE0 94,biomass,121.83200000000001,2041
DE0 A1 biomass,DE0 A1,biomass,24.806,2041
DE0 A2 biomass,DE0 A2,biomass,7.4614,2041
DE0 A3 biomass,DE0 A3,biomass,49.4727,2041
DE0 A4 biomass,DE0 A4,biomass,47.188,2041
DE0 A5 biomass,DE0 A5,biomass,13.334,2041
DE0 B1 biomass,DE0 B1,biomass,5.12,2041
DE0 B2 biomass,DE0 B2,biomass,7.094,2041
DE0 B3 biomass,DE0 B3,biomass,4.2395000000000005,2041
DE0 C0 biomass,DE0 C0,biomass,2.7824999999999998,2041
DE0 D2 biomass,DE0 D2,biomass,14.225,2041
DE0 D4 biomass,DE0 D4,biomass,8.372,2041
DE0 D5 biomass,DE0 D5,biomass,9.26,2041
DE0 E0 biomass,DE0 E0,biomass,59.9309,2041
DE0 F0 biomass,DE0 F0,biomass,121.005,2041
DE0 G0 biomass,DE0 G0,biomass,21.434,2041
DE0 11 biomass,DE0 11,biomass,25.308,2040
DE0 12 biomass,DE0 12,biomass,2.2715,2040
DE0 13 biomass,DE0 13,biomass,8.458,2040
DE0 14 biomass,DE0 14,biomass,31.53615,2040
DE0 21 biomass,DE0 21,biomass,41.519,2040
DE0 22 biomass,DE0 22,biomass,27.797,2040
DE0 23 biomass,DE0 23,biomass,33.212,2040
DE0 24 biomass,DE0 24,biomass,11.386,2040
DE0 25 biomass,DE0 25,biomass,33.9815,2040
DE0 26 biomass,DE0 26,biomass,14.712,2040
DE0 27 biomass,DE0 27,biomass,33.7438,2040
DE0 30 biomass,DE0 30,biomass,0.84,2040
DE0 40 biomass,DE0 40,biomass,28.119,2040
DE0 60 biomass,DE0 60,biomass,0.02,2040
DE0 71 biomass,DE0 71,biomass,4.88,2040
DE0 72 biomass,DE0 72,biomass,4.319,2040
DE0 73 biomass,DE0 73,biomass,12.432,2040
DE0 80 biomass,DE0 80,biomass,25.884,2040
