,bus,carrier,p_nom,year_removed
DE0 68 offwind-ac,DE0 68,offwind-ac,8.4,2044
DE0 68 onwind,DE0 68,onwind,18.7,2044
DE0 68 solar,DE0 68,solar,23.70667,2044
DE0 69 solar,DE0 69,solar,14.859011,2044
DE0 7 onwind,DE0 7,onwind,0.0008,2044
DE0 7 solar,DE0 7,solar,11.085585,2044
DE0 70 solar,DE0 70,solar,13.148643,2044
DE0 71 solar,DE0 71,solar,17.674771,2044
DE0 72 onwind,DE0 72,onwind,40.76,2044
DE0 72 solar,DE0 72,solar,33.688956,2044
DE0 73 offwind-ac,DE0 73,offwind-ac,244.98000000000002,2044
DE0 73 offwind-dc,DE0 73,offwind-dc,270.58,2044
DE0 73 solar,DE0 73,solar,22.930845,2044
DE0 74 solar,DE0 74,solar,13.188211,2044
DE0 75 onwind,DE0 75,onwind,13.2,2044
DE0 75 solar,DE0 75,solar,13.0971985,2044
DE0 76 solar,DE0 76,solar,30.476077,2044
DE0 77 solar,DE0 77,solar,44.25381,2044
DE0 78 solar,DE0 78,solar,28.321965,2044
DE0 79 solar,DE0 79,solar,10.654344,2044
DE0 8 onwind,DE0 8,onwind,6.9025,2044
DE0 8 solar,DE0 8,solar,44.979088,2044
DE0 80 onwind,DE0 80,onwind,16.8,2044
DE0 80 solar,DE0 80,solar,18.43115,2044
DE0 81 onwind,DE0 81,onwind,0.0298,2044
DE0 81 solar,DE0 81,solar,34.741956,2044
DE0 82 solar,DE0 82,solar,23.267256,2044
DE0 83 onwind,DE0 83,onwind,17.85,2044
DE0 83 solar,DE0 83,solar,20.933945,2044
DE0 84 solar,DE0 84,solar,14.433324,2044
DE0 85 solar,DE0 85,solar,21.329037,2044
DE0 86 onwind,DE0 86,onwind,0.001,2044
DE0 86 solar,DE0 86,solar,26.663535,2044
DE0 87 solar,DE0 87,solar,16.179864,2044
DE0 88 solar,DE0 88,solar,18.595295,2044
DE0 89 solar,DE0 89,solar,52.202886,2044
DE0 9 solar,DE0 9,solar,15.019571000000001,2044
DE0 90 onwind,DE0 90,onwind,6.75,2044
DE0 90 solar,DE0 90,solar,27.907942,2044
DE0 91 onwind,DE0 91,onwind,3.6,2044
DE0 91 solar,DE0 91,solar,7.286746,2044
DE0 92 onwind,DE0 92,onwind,10.8,2044
DE0 92 solar,DE0 92,solar,12.080729,2044
DE0 93 onwind,DE0 93,onwind,10.350000000000001,2044
DE0 93 solar,DE0 93,solar,11.020275,2044
DE0 94 solar,DE0 94,solar,24.200753,2044
DE0 95 onwind,DE0 95,onwind,10.350000000000001,2044
DE0 95 solar,DE0 95,solar,13.212221,2044
DE0 96 solar,DE0 96,solar,12.456695,2044
DE0 97 solar,DE0 97,solar,3.561325,2044
DE0 98 onwind,DE0 98,onwind,3.3,2044
DE0 98 solar,DE0 98,solar,47.480039,2044
DE0 99 onwind,DE0 99,onwind,3.6,2044
DE0 99 solar,DE0 99,solar,36.483547,2044
DE0 0 onwind,DE0 0,onwind,14.702399999999999,2043
DE0 0 solar,DE0 0,solar,14.613561,2043
DE0 1 solar,DE0 1,solar,7.3077499999999995,2043
DE0 10 solar,DE0 10,solar,36.420774,2043
DE0 100 onwind,DE0 100,onwind,74.745,2043
DE0 100 solar,DE0 100,solar,21.472228,2043
DE0 101 solar,DE0 101,solar,16.279907,2043
DE0 102 onwind,DE0 102,onwind,9.5,2043
DE0 102 solar,DE0 102,solar,18.79634,2043
DE0 103 solar,DE0 103,solar,43.467734,2043
DE0 104 solar,DE0 104,solar,20.85214,2043
DE0 105 onwind,DE0 105,onwind,68.3,2043
DE0 105 solar,DE0 105,solar,11.560967,2043
DE0 106 onwind,DE0 106,onwind,4.8,2043
DE0 106 solar,DE0 106,solar,11.94059,2043
DE0 107 onwind,DE0 107,onwind,15.075,2043
DE0 107 solar,DE0 107,solar,13.516506,2043
DE0 108 onwind,DE0 108,onwind,31.0,2043
DE0 108 solar,DE0 108,solar,26.116749,2043
DE0 109 solar,DE0 109,solar,9.375727,2043
DE0 11 solar,DE0 11,solar,21.482838,2043
DE0 110 onwind,DE0 110,onwind,22.8,2043
DE0 110 solar,DE0 110,solar,53.022615,2043
DE0 111 onwind,DE0 111,onwind,19.96,2043
DE0 111 solar,DE0 111,solar,32.986361,2043
DE0 112 onwind,DE0 112,onwind,229.05,2043
DE0 112 solar,DE0 112,solar,13.967114,2043
DE0 113 solar,DE0 113,solar,11.327052,2043
DE0 114 solar,DE0 114,solar,5.778085,2043
DE0 116 onwind,DE0 116,onwind,47.8,2043
DE0 116 solar,DE0 116,solar,30.588343,2043
DE0 117 onwind,DE0 117,onwind,69.255,2043
DE0 117 solar,DE0 117,solar,17.440267,2043
DE0 118 solar,DE0 118,solar,18.14919,2043
DE0 119 onwind,DE0 119,onwind,11.309999999999999,2043
DE0 119 solar,DE0 119,solar,10.43951,2043
DE0 12 onwind,DE0 12,onwind,30.3,2043
DE0 12 solar,DE0 12,solar,9.190941,2043
DE0 120 solar,DE0 120,solar,22.059714999999997,2043
DE0 121 solar,DE0 121,solar,14.555008,2043
DE0 122 onwind,DE0 122,onwind,3.45,2043
DE0 122 solar,DE0 122,solar,35.742785,2043
DE0 123 solar,DE0 123,solar,14.053683,2043
DE0 124 solar,DE0 124,solar,21.31109,2043
DE0 125 onwind,DE0 125,onwind,6.0,2043
DE0 125 solar,DE0 125,solar,10.3464,2043
DE0 126 solar,DE0 126,solar,5.6850309999999995,2043
DE0 127 solar,DE0 127,solar,28.842024,2043
DE0 13 solar,DE0 13,solar,19.787944,2043
DE0 14 onwind,DE0 14,onwind,0.001,2043
DE0 14 solar,DE0 14,solar,16.661708,2043
DE0 15 onwind,DE0 15,onwind,5.3,2043
DE0 15 solar,DE0 15,solar,42.882766,2043
DE0 16 onwind,DE0 16,onwind,14.26,2043
DE0 16 solar,DE0 16,solar,7.3938239999999995,2043
DE0 17 solar,DE0 17,solar,40.269059,2043
DE0 18 solar,DE0 18,solar,13.225047,2043
DE0 19 onwind,DE0 19,onwind,15.0,2043
DE0 19 solar,DE0 19,solar,13.797498,2043
DE0 2 onwind,DE0 2,onwind,24.810000000000002,2043
DE0 2 solar,DE0 2,solar,15.221538,2043
DE0 20 onwind,DE0 20,onwind,37.699999999999996,2043
DE0 20 solar,DE0 20,solar,13.820892,2043
DE0 21 onwind,DE0 21,onwind,7.425000000000001,2043
DE0 21 solar,DE0 21,solar,6.097935,2043
DE0 22 onwind,DE0 22,onwind,19.25,2043
DE0 22 solar,DE0 22,solar,28.038106,2043
DE0 23 onwind,DE0 23,onwind,0.015,2043
DE0 23 solar,DE0 23,solar,21.222935,2043
DE0 24 onwind,DE0 24,onwind,3.63,2043
DE0 24 solar,DE0 24,solar,24.807965,2043
DE0 25 onwind,DE0 25,onwind,3.45,2043
DE0 25 solar,DE0 25,solar,24.627499,2043
DE0 26 onwind,DE0 26,onwind,3.05,2043
DE0 26 solar,DE0 26,solar,16.172267,2043
DE0 27 onwind,DE0 27,onwind,0.01,2043
DE0 27 solar,DE0 27,solar,12.118171,2043
DE0 28 onwind,DE0 28,onwind,21.6,2043
DE0 28 solar,DE0 28,solar,39.062443,2043
DE0 29 solar,DE0 29,solar,12.574502,2043
DE0 3 solar,DE0 3,solar,4.377997,2043
DE0 30 onwind,DE0 30,onwind,7.202,2043
DE0 30 solar,DE0 30,solar,61.413937,2043
DE0 31 onwind,DE0 31,onwind,39.45,2043
DE0 31 solar,DE0 31,solar,25.637831,2043
DE0 32 onwind,DE0 32,onwind,100.3998,2043
DE0 32 solar,DE0 32,solar,10.383084,2043
DE0 33 onwind,DE0 33,onwind,9.6,2043
DE0 33 solar,DE0 33,solar,9.088195,2043
DE0 34 solar,DE0 34,solar,13.96472,2043
DE0 35 onwind,DE0 35,onwind,175.3,2043
DE0 35 solar,DE0 35,solar,28.083494,2043
DE0 36 solar,DE0 36,solar,35.683067,2043
DE0 37 onwind,DE0 37,onwind,0.00048,2043
DE0 37 solar,DE0 37,solar,36.647991,2043
DE0 38 onwind,DE0 38,onwind,31.05,2043
DE0 38 solar,DE0 38,solar,41.416304,2043
DE0 39 solar,DE0 39,solar,16.593804,2043
DE0 4 solar,DE0 4,solar,16.539111,2043
DE0 40 solar,DE0 40,solar,11.870629,2043
DE0 41 onwind,DE0 41,onwind,44.050000000000004,2043
DE0 41 solar,DE0 41,solar,18.739871,2043
DE0 42 offwind-dc,DE0 42,offwind-dc,163.79999999999998,2043
DE0 42 onwind,DE0 42,onwind,48.4675,2043
DE0 42 solar,DE0 42,solar,4.958429,2043
DE0 43 solar,DE0 43,solar,70.278324,2043
DE0 44 offwind-ac,DE0 44,offwind-ac,126.0,2043
DE0 44 onwind,DE0 44,onwind,87.10079999999999,2043
DE0 44 solar,DE0 44,solar,80.500583,2043
DE0 45 onwind,DE0 45,onwind,35.2,2043
DE0 45 solar,DE0 45,solar,47.943275,2043
DE0 46 solar,DE0 46,solar,14.484532999999999,2043
DE0 47 onwind,DE0 47,onwind,6.0,2043
DE0 47 solar,DE0 47,solar,20.06556,2043
DE0 48 solar,DE0 48,solar,13.827579,2043
DE0 49 solar,DE0 49,solar,19.564283,2043
DE0 5 onwind,DE0 5,onwind,67.325,2043
DE0 5 solar,DE0 5,solar,66.528518,2043
DE0 50 onwind,DE0 50,onwind,9.0,2043
DE0 50 solar,DE0 50,solar,9.426236,2043
DE0 51 onwind,DE0 51,onwind,19.7,2043
DE0 51 solar,DE0 51,solar,19.765685,2043
DE0 52 onwind,DE0 52,onwind,9.8,2043
DE0 52 solar,DE0 52,solar,16.615191,2043
DE0 53 onwind,DE0 53,onwind,7.199999999999999,2043
DE0 53 solar,DE0 53,solar,59.381797999999996,2043
DE0 54 onwind,DE0 54,onwind,4.81,2043
DE0 54 solar,DE0 54,solar,18.701846,2043
DE0 55 solar,DE0 55,solar,14.98539,2043
DE0 56 onwind,DE0 56,onwind,32.7,2043
DE0 56 solar,DE0 56,solar,65.716821,2043
DE0 57 onwind,DE0 57,onwind,115.08,2043
DE0 57 solar,DE0 57,solar,17.913067,2043
DE0 58 onwind,DE0 58,onwind,105.9,2043
DE0 58 solar,DE0 58,solar,59.941320999999995,2043
DE0 6 onwind,DE0 6,onwind,18.0,2043
DE0 6 solar,DE0 6,solar,12.21636,2043
DE0 60 solar,DE0 60,solar,42.745828,2043
DE0 61 solar,DE0 61,solar,23.072533,2043
DE0 62 onwind,DE0 62,onwind,24.400000000000002,2043
DE0 62 solar,DE0 62,solar,27.23252,2043
DE0 63 solar,DE0 63,solar,20.084030000000002,2043
DE0 64 onwind,DE0 64,onwind,5.471,2043
DE0 64 solar,DE0 64,solar,15.836115,2043
DE0 65 onwind,DE0 65,onwind,13.2,2043
DE0 65 solar,DE0 65,solar,15.308212,2043
DE0 66 onwind,DE0 66,onwind,10.05,2043
DE0 66 solar,DE0 66,solar,13.080365,2043
DE0 68 onwind,DE0 68,onwind,58.1,2043
DE0 68 solar,DE0 68,solar,36.914726,2043
DE0 69 solar,DE0 69,solar,14.64398,2043
DE0 7 solar,DE0 7,solar,9.962802,2043
DE0 70 solar,DE0 70,solar,26.276225,2043
DE0 71 solar,DE0 71,solar,14.624741,2043
DE0 72 onwind,DE0 72,onwind,23.35,2043
DE0 72 solar,DE0 72,solar,52.171889,2043
DE0 73 offwind-ac,DE0 73,offwind-ac,367.40000000000003,2043
DE0 73 offwind-dc,DE0 73,offwind-dc,317.6,2043
DE0 73 onwind,DE0 73,onwind,55.050000000000004,2043
DE0 73 solar,DE0 73,solar,6.387995,2043
DE0 74 onwind,DE0 74,onwind,2.3,2043
DE0 74 solar,DE0 74,solar,10.579255,2043
DE0 75 onwind,DE0 75,onwind,28.95,2043
DE0 75 solar,DE0 75,solar,11.830924,2043
DE0 76 solar,DE0 76,solar,20.840603,2043
DE0 77 onwind,DE0 77,onwind,3.6,2043
DE0 77 solar,DE0 77,solar,30.503096,2043
DE0 78 onwind,DE0 78,onwind,37.95,2043
DE0 78 solar,DE0 78,solar,27.615624,2043
DE0 79 onwind,DE0 79,onwind,45.0,2043
DE0 79 solar,DE0 79,solar,8.944353,2043
DE0 8 onwind,DE0 8,onwind,13.4,2043
DE0 8 solar,DE0 8,solar,33.269157,2043
DE0 80 onwind,DE0 80,onwind,35.87,2043
DE0 80 solar,DE0 80,solar,13.830725,2043
DE0 81 solar,DE0 81,solar,30.236943,2043
DE0 82 solar,DE0 82,solar,22.366776,2043
DE0 83 onwind,DE0 83,onwind,3.45,2043
DE0 83 solar,DE0 83,solar,25.29934,2043
DE0 84 onwind,DE0 84,onwind,21.46,2043
DE0 84 solar,DE0 84,solar,11.845574,2043
DE0 85 solar,DE0 85,solar,16.881583,2043
DE0 86 solar,DE0 86,solar,41.742527,2043
DE0 87 solar,DE0 87,solar,11.586895,2043
DE0 88 solar,DE0 88,solar,13.797971,2043
DE0 89 solar,DE0 89,solar,29.165072,2043
DE0 9 onwind,DE0 9,onwind,9.2,2043
DE0 9 solar,DE0 9,solar,11.521695,2043
DE0 90 onwind,DE0 90,onwind,44.4,2043
DE0 90 solar,DE0 90,solar,55.429967,2043
DE0 91 onwind,DE0 91,onwind,9.0,2043
DE0 91 solar,DE0 91,solar,10.359206,2043
DE0 92 onwind,DE0 92,onwind,33.0099,2043
DE0 92 solar,DE0 92,solar,7.167063,2043
DE0 93 onwind,DE0 93,onwind,16.7,2043
DE0 93 solar,DE0 93,solar,8.367271,2043
DE0 94 solar,DE0 94,solar,14.208725,2043
DE0 95 solar,DE0 95,solar,11.291419,2043
DE0 96 solar,DE0 96,solar,8.162057,2043
DE0 97 solar,DE0 97,solar,3.468812,2043
DE0 98 onwind,DE0 98,onwind,41.4,2043
DE0 98 solar,DE0 98,solar,38.279682,2043
DE0 99 onwind,DE0 99,onwind,4.7,2043
DE0 99 solar,DE0 99,solar,40.426925,2043
DE0 0 onwind,DE0 0,onwind,41.4,2042
DE0 0 solar,DE0 0,solar,10.531642,2042
DE0 1 solar,DE0 1,solar,4.674301,2042
DE0 10 onwind,DE0 10,onwind,18.73,2042
DE0 10 solar,DE0 10,solar,10.170082,2042
DE0 100 onwind,DE0 100,onwind,46.51,2042
DE0 100 solar,DE0 100,solar,13.11669,2042
DE0 101 onwind,DE0 101,onwind,4.6530000000000005,2042
DE0 101 solar,DE0 101,solar,9.705733,2042
DE0 102 onwind,DE0 102,onwind,77.0,2042
DE0 102 solar,DE0 102,solar,10.380048,2042
DE0 103 onwind,DE0 103,onwind,2.78,2042
DE0 103 solar,DE0 103,solar,25.46958,2042
DE0 104 onwind,DE0 104,onwind,31.206,2042
DE0 104 solar,DE0 104,solar,15.860147,2042
DE0 105 onwind,DE0 105,onwind,44.4,2042
DE0 105 solar,DE0 105,solar,8.77449,2042
DE0 106 onwind,DE0 106,onwind,25.799999999999997,2042
DE0 106 solar,DE0 106,solar,3.84711,2042
DE0 107 onwind,DE0 107,onwind,65.67999999999999,2042
DE0 107 solar,DE0 107,solar,2.05843,2042
DE0 108 onwind,DE0 108,onwind,136.72,2042
DE0 108 solar,DE0 108,solar,16.24559,2042
DE0 109 solar,DE0 109,solar,5.37462,2042
DE0 11 onwind,DE0 11,onwind,9.6,2042
DE0 11 solar,DE0 11,solar,6.936189,2042
DE0 110 onwind,DE0 110,onwind,59.75,2042
DE0 110 solar,DE0 110,solar,14.367655,2042
DE0 111 onwind,DE0 111,onwind,125.58,2042
DE0 111 solar,DE0 111,solar,11.04805,2042
DE0 112 onwind,DE0 112,onwind,132.65,2042
DE0 112 solar,DE0 112,solar,4.741916,2042
DE0 113 onwind,DE0 113,onwind,9.4,2042
DE0 113 solar,DE0 113,solar,6.203788,2042
DE0 114 onwind,DE0 114,onwind,5.06,2042
DE0 114 solar,DE0 114,solar,2.99141,2042
DE0 116 onwind,DE0 116,onwind,207.54999999999998,2042
DE0 116 solar,DE0 116,solar,14.53162,2042
DE0 117 onwind,DE0 117,onwind,94.14999999999999,2042
DE0 117 solar,DE0 117,solar,11.58281,2042
DE0 118 onwind,DE0 118,onwind,10.350000000000001,2042
DE0 118 solar,DE0 118,solar,10.534021,2042
DE0 119 onwind,DE0 119,onwind,76.6296,2042
DE0 119 solar,DE0 119,solar,4.807748,2042
DE0 12 onwind,DE0 12,onwind,17.2,2042
DE0 12 solar,DE0 12,solar,9.943287,2042
DE0 120 onwind,DE0 120,onwind,6.0,2042
DE0 120 solar,DE0 120,solar,14.38885,2042
DE0 121 solar,DE0 121,solar,8.245479,2042
DE0 122 solar,DE0 122,solar,19.738015,2042
DE0 123 onwind,DE0 123,onwind,9.899999999999999,2042
DE0 123 solar,DE0 123,solar,7.3711,2042
DE0 124 solar,DE0 124,solar,4.264715,2042
DE0 125 onwind,DE0 125,onwind,12.0,2042
DE0 125 solar,DE0 125,solar,5.471533,2042
DE0 126 onwind,DE0 126,onwind,10.0,2042
DE0 126 solar,DE0 126,solar,3.00907,2042
DE0 127 onwind,DE0 127,onwind,9.0,2042
DE0 127 solar,DE0 127,solar,15.788893,2042
DE0 13 onwind,DE0 13,onwind,13.728000000000002,2042
DE0 13 solar,DE0 13,solar,5.416256,2042
DE0 14 onwind,DE0 14,onwind,17.0,2042
DE0 14 solar,DE0 14,solar,8.784659,2042
DE0 15 onwind,DE0 15,onwind,43.949999999999996,2042
DE0 15 solar,DE0 15,solar,9.437271,2042
DE0 16 onwind,DE0 16,onwind,41.1,2042
DE0 16 solar,DE0 16,solar,5.72307,2042
DE0 17 solar,DE0 17,solar,13.277025,2042
DE0 18 onwind,DE0 18,onwind,3.0,2042
DE0 18 solar,DE0 18,solar,7.8145,2042
DE0 19 onwind,DE0 19,onwind,44.852,2042
DE0 19 solar,DE0 19,solar,8.402369,2042
DE0 2 onwind,DE0 2,onwind,112.75,2042
DE0 2 solar,DE0 2,solar,9.075161,2042
DE0 20 onwind,DE0 20,onwind,118.61,2042
DE0 20 solar,DE0 20,solar,10.68942,2042
DE0 21 onwind,DE0 21,onwind,3.2,2042
DE0 21 solar,DE0 21,solar,4.47553,2042
DE0 22 onwind,DE0 22,onwind,71.51,2042
DE0 22 solar,DE0 22,solar,8.529335,2042
DE0 23 onwind,DE0 23,onwind,8.899999999999999,2042
DE0 23 solar,DE0 23,solar,6.029847,2042
DE0 24 solar,DE0 24,solar,9.372659,2042
DE0 25 offwind-ac,DE0 25,offwind-ac,192.85,2042
DE0 25 solar,DE0 25,solar,4.867432,2042
DE0 26 onwind,DE0 26,onwind,19.0,2042
DE0 26 solar,DE0 26,solar,9.379004,2042
DE0 27 onwind,DE0 27,onwind,3.0999999999999996,2042
DE0 27 solar,DE0 27,solar,6.62082,2042
DE0 28 onwind,DE0 28,onwind,63.019999999999996,2042
DE0 28 solar,DE0 28,solar,13.656545999999999,2042
DE0 29 solar,DE0 29,solar,5.27869,2042
DE0 3 onwind,DE0 3,onwind,9.25,2042
DE0 3 solar,DE0 3,solar,2.34373,2042
DE0 30 onwind,DE0 30,onwind,0.0048,2042
DE0 30 solar,DE0 30,solar,44.959536,2042
DE0 31 onwind,DE0 31,onwind,38.31,2042
DE0 31 solar,DE0 31,solar,11.818555,2042
DE0 32 onwind,DE0 32,onwind,190.2765,2042
DE0 32 solar,DE0 32,solar,4.44235,2042
DE0 33 onwind,DE0 33,onwind,60.949999999999996,2042
DE0 33 solar,DE0 33,solar,7.51539,2042
DE0 34 onwind,DE0 34,onwind,15.9,2042
DE0 34 solar,DE0 34,solar,8.717323,2042
DE0 35 onwind,DE0 35,onwind,142.03,2042
DE0 35 solar,DE0 35,solar,15.21368,2042
DE0 36 solar,DE0 36,solar,23.397254,2042
DE0 37 onwind,DE0 37,onwind,28.4,2042
DE0 37 solar,DE0 37,solar,18.154084,2042
DE0 38 onwind,DE0 38,onwind,10.705,2042
DE0 38 solar,DE0 38,solar,10.713827,2042
DE0 39 onwind,DE0 39,onwind,12.129999999999999,2042
DE0 39 solar,DE0 39,solar,10.71523,2042
DE0 4 solar,DE0 4,solar,11.648534,2042
DE0 40 solar,DE0 40,solar,12.09003,2042
DE0 41 onwind,DE0 41,onwind,19.95,2042
DE0 41 solar,DE0 41,solar,7.16539,2042
DE0 42 offwind-ac,DE0 42,offwind-ac,160.20000000000002,2042
DE0 42 offwind-dc,DE0 42,offwind-dc,136.5,2042
DE0 42 onwind,DE0 42,onwind,161.5475,2042
DE0 42 solar,DE0 42,solar,10.433852,2042
DE0 43 onwind,DE0 43,onwind,47.7,2042
DE0 43 solar,DE0 43,solar,23.292088,2042
