,p_nom,carrier,bus
DE0 2 biomass,2574.7042,biomass,DE0 2
DE0 9 biomass,2551.959955,biomass,DE0 9
DE0 A biomass,1318.367511,biomass,DE0 A
DE0 E biomass,1505.37466,biomass,DE0 E
