,carrier,p_nom,bus
DE0 0 CCGT,CCGT,3592.53391869,DE0 0
DE0 1 CCGT,CCGT,601.651842394,DE0 1
DE0 2 CCGT,CCGT,8186.14195773,DE0 2
DE0 3 CCGT,CCGT,4003.4150324889997,DE0 3
DE0 4 CCGT,CCGT,2511.7642246583,DE0 4
DE0 5 CCGT,CCGT,2834.361933957,DE0 5
DE0 0 OCGT,OCGT,547.744572201756,DE0 0
DE0 1 OCGT,OCGT,971.734463741,DE0 1
DE0 2 OCGT,OCGT,2650.7687179229997,DE0 2
DE0 3 OCGT,OCGT,968.8130902074,DE0 3
DE0 4 OCGT,OCGT,1417.87353398,DE0 4
DE0 5 OCGT,OCGT,1789.215368057,DE0 5
