snapshot,DE0 0 onwind,DE0 0 solar,DE0 1 onwind,DE0 1 solar,DE0 2 onwind,DE0 2 solar,DE0 3 onwind,DE0 3 solar,DE0 4 onwind,DE0 4 solar,DE0 5 onwind,DE0 5 solar
2013-01-01 00:00:00,0.423,0.0,0.452,0.0,0.721,0.0,0.861,0.0,0.588,0.0,0.486,0.0
2013-01-01 01:00:00,0.4,0.0,0.442,0.0,0.707,0.0,0.8320000000000001,0.0,0.594,0.0,0.47800000000000004,0.0
2013-01-01 02:00:00,0.387,0.0,0.439,0.0,0.7020000000000001,0.0,0.801,0.0,0.597,0.0,0.488,0.0
2013-01-01 03:00:00,0.381,0.0,0.437,0.0,0.707,0.0,0.767,0.0,0.586,0.0,0.516,0.0
2013-01-01 04:00:00,0.392,0.0,0.433,0.0,0.6890000000000001,0.0,0.729,0.0,0.5750000000000001,0.0,0.539,0.0
2013-01-01 05:00:00,0.41600000000000004,0.0,0.447,0.0,0.657,0.0,0.681,0.0,0.5640000000000001,0.0,0.546,0.0
2013-01-01 06:00:00,0.439,0.0,0.468,0.0,0.603,0.0,0.653,0.0,0.554,0.0,0.589,0.0
2013-01-01 07:00:00,0.44,0.004,0.47900000000000004,0.002,0.546,0.0,0.612,0.0,0.546,0.0,0.604,0.0
2013-01-01 08:00:00,0.423,0.03,0.47000000000000003,0.052000000000000005,0.508,0.003,0.559,0.002,0.523,0.014,0.55,0.005
2013-01-01 09:00:00,0.38,0.062,0.429,0.11,0.46900000000000003,0.01,0.502,0.006,0.499,0.031,0.524,0.019
2013-01-01 10:00:00,0.322,0.109,0.417,0.178,0.453,0.018000000000000002,0.45,0.006,0.47900000000000004,0.048,0.501,0.024
2013-01-01 11:00:00,0.294,0.139,0.515,0.23800000000000002,0.437,0.019,0.385,0.006,0.455,0.06,0.44,0.03
2013-01-01 12:00:00,0.299,0.131,0.593,0.215,0.47300000000000003,0.027,0.322,0.006,0.452,0.038,0.423,0.03
2013-01-01 13:00:00,0.343,0.08,0.5640000000000001,0.111,0.448,0.051000000000000004,0.268,0.006,0.463,0.02,0.419,0.013000000000000001
2013-01-01 14:00:00,0.418,0.021,0.505,0.024,0.397,0.046,0.257,0.002,0.47300000000000003,0.001,0.41600000000000004,0.003
2013-01-01 15:00:00,0.464,0.0,0.41000000000000003,0.0,0.419,0.0,0.311,0.0,0.482,0.0,0.394,0.0
2013-01-01 16:00:00,0.438,0.0,0.341,0.0,0.43,0.0,0.398,0.0,0.466,0.0,0.36,0.0
2013-01-01 17:00:00,0.418,0.0,0.306,0.0,0.4,0.0,0.423,0.0,0.449,0.0,0.356,0.0
2013-01-01 18:00:00,0.393,0.0,0.28200000000000003,0.0,0.371,0.0,0.38,0.0,0.431,0.0,0.355,0.0
2013-01-01 19:00:00,0.342,0.0,0.262,0.0,0.354,0.0,0.363,0.0,0.41300000000000003,0.0,0.324,0.0
2013-01-01 20:00:00,0.305,0.0,0.26,0.0,0.359,0.0,0.419,0.0,0.384,0.0,0.28800000000000003,0.0
2013-01-01 21:00:00,0.321,0.0,0.248,0.0,0.387,0.0,0.466,0.0,0.356,0.0,0.299,0.0
2013-01-01 22:00:00,0.338,0.0,0.248,0.0,0.394,0.0,0.462,0.0,0.342,0.0,0.289,0.0
2013-01-01 23:00:00,0.332,0.0,0.216,0.0,0.402,0.0,0.462,0.0,0.317,0.0,0.274,0.0
2013-01-02 00:00:00,0.302,0.0,0.18,0.0,0.41300000000000003,0.0,0.497,0.0,0.304,0.0,0.254,0.0
2013-01-02 01:00:00,0.273,0.0,0.15,0.0,0.41000000000000003,0.0,0.506,0.0,0.292,0.0,0.272,0.0
2013-01-02 02:00:00,0.254,0.0,0.128,0.0,0.403,0.0,0.577,0.0,0.305,0.0,0.297,0.0
2013-01-02 03:00:00,0.23800000000000002,0.0,0.116,0.0,0.389,0.0,0.616,0.0,0.37,0.0,0.304,0.0
2013-01-02 04:00:00,0.24,0.0,0.109,0.0,0.386,0.0,0.591,0.0,0.456,0.0,0.311,0.0
2013-01-02 05:00:00,0.251,0.0,0.124,0.0,0.324,0.0,0.5740000000000001,0.0,0.518,0.0,0.297,0.0
2013-01-02 06:00:00,0.271,0.0,0.136,0.0,0.281,0.0,0.522,0.0,0.591,0.0,0.26,0.0
2013-01-02 07:00:00,0.277,0.024,0.145,0.006,0.281,0.0,0.539,0.0,0.559,0.001,0.218,0.0
2013-01-02 08:00:00,0.246,0.145,0.12,0.084,0.255,0.004,0.45,0.046,0.55,0.042,0.20400000000000001,0.017
2013-01-02 09:00:00,0.224,0.276,0.113,0.213,0.23800000000000002,0.019,0.365,0.083,0.5680000000000001,0.079,0.166,0.046
2013-01-02 10:00:00,0.23700000000000002,0.384,0.134,0.507,0.224,0.047,0.305,0.088,0.534,0.10400000000000001,0.153,0.07100000000000001
2013-01-02 11:00:00,0.257,0.533,0.126,0.5740000000000001,0.23,0.07200000000000001,0.387,0.051000000000000004,0.527,0.122,0.162,0.092
2013-01-02 12:00:00,0.248,0.426,0.111,0.515,0.23800000000000002,0.091,0.403,0.028,0.549,0.20800000000000002,0.156,0.076
2013-01-02 13:00:00,0.223,0.23,0.096,0.368,0.254,0.075,0.403,0.017,0.547,0.167,0.154,0.058
2013-01-02 14:00:00,0.209,0.073,0.093,0.137,0.289,0.02,0.41000000000000003,0.003,0.549,0.029,0.187,0.025
2013-01-02 15:00:00,0.23900000000000002,0.0,0.095,0.004,0.341,0.0,0.406,0.0,0.562,0.0,0.246,0.0
2013-01-02 16:00:00,0.234,0.0,0.082,0.0,0.37,0.0,0.397,0.0,0.552,0.0,0.29,0.0
2013-01-02 17:00:00,0.229,0.0,0.07,0.0,0.365,0.0,0.393,0.0,0.556,0.0,0.32,0.0
2013-01-02 18:00:00,0.224,0.0,0.066,0.0,0.375,0.0,0.374,0.0,0.536,0.0,0.338,0.0
2013-01-02 19:00:00,0.20800000000000002,0.0,0.069,0.0,0.38,0.0,0.367,0.0,0.52,0.0,0.343,0.0
2013-01-02 20:00:00,0.21,0.0,0.085,0.0,0.393,0.0,0.395,0.0,0.497,0.0,0.355,0.0
2013-01-02 21:00:00,0.223,0.0,0.099,0.0,0.406,0.0,0.429,0.0,0.488,0.0,0.352,0.0
2013-01-02 22:00:00,0.23800000000000002,0.0,0.108,0.0,0.432,0.0,0.521,0.0,0.483,0.0,0.338,0.0
2013-01-02 23:00:00,0.249,0.0,0.133,0.0,0.45,0.0,0.5740000000000001,0.0,0.47800000000000004,0.0,0.334,0.0
2013-01-03 00:00:00,0.261,0.0,0.161,0.0,0.48,0.0,0.633,0.0,0.487,0.0,0.33,0.0
2013-01-03 01:00:00,0.28,0.0,0.192,0.0,0.581,0.0,0.6920000000000001,0.0,0.512,0.0,0.34800000000000003,0.0
2013-01-03 02:00:00,0.276,0.0,0.232,0.0,0.633,0.0,0.6980000000000001,0.0,0.52,0.0,0.403,0.0
2013-01-03 03:00:00,0.281,0.0,0.279,0.0,0.561,0.0,0.706,0.0,0.542,0.0,0.46,0.0
2013-01-03 04:00:00,0.309,0.0,0.312,0.0,0.5650000000000001,0.0,0.6920000000000001,0.0,0.596,0.0,0.501,0.0
2013-01-03 05:00:00,0.316,0.0,0.321,0.0,0.502,0.0,0.681,0.0,0.643,0.0,0.515,0.0
2013-01-03 06:00:00,0.335,0.0,0.37,0.0,0.541,0.0,0.6960000000000001,0.0,0.666,0.0,0.48,0.0
2013-01-03 07:00:00,0.387,0.001,0.429,0.0,0.526,0.0,0.67,0.0,0.71,0.0,0.436,0.0
2013-01-03 08:00:00,0.539,0.006,0.42,0.023,0.505,0.002,0.71,0.007,0.732,0.007,0.441,0.003
2013-01-03 09:00:00,0.481,0.013000000000000001,0.393,0.059000000000000004,0.46900000000000003,0.017,0.712,0.017,0.758,0.019,0.45,0.014
2013-01-03 10:00:00,0.365,0.025,0.34800000000000003,0.08,0.483,0.047,0.667,0.023,0.776,0.029,0.43,0.027
2013-01-03 11:00:00,0.47100000000000003,0.031,0.34500000000000003,0.08,0.499,0.047,0.638,0.028,0.807,0.031,0.419,0.036000000000000004
2013-01-03 12:00:00,0.497,0.019,0.37,0.057,0.495,0.033,0.685,0.03,0.8240000000000001,0.025,0.436,0.025
2013-01-03 13:00:00,0.506,0.007,0.388,0.033,0.466,0.021,0.712,0.017,0.8160000000000001,0.012,0.47000000000000003,0.011
2013-01-03 14:00:00,0.49,0.0,0.386,0.011,0.47900000000000004,0.006,0.71,0.001,0.8170000000000001,0.0,0.468,0.002
2013-01-03 15:00:00,0.483,0.0,0.377,0.0,0.47000000000000003,0.0,0.661,0.0,0.8210000000000001,0.0,0.47300000000000003,0.0
2013-01-03 16:00:00,0.534,0.0,0.34400000000000003,0.0,0.449,0.0,0.611,0.0,0.8140000000000001,0.0,0.457,0.0
2013-01-03 17:00:00,0.5630000000000001,0.0,0.317,0.0,0.421,0.0,0.585,0.0,0.811,0.0,0.429,0.0
2013-01-03 18:00:00,0.577,0.0,0.31,0.0,0.402,0.0,0.5720000000000001,0.0,0.804,0.0,0.394,0.0
2013-01-03 19:00:00,0.6000000000000001,0.0,0.342,0.0,0.393,0.0,0.502,0.0,0.804,0.0,0.41600000000000004,0.0
2013-01-03 20:00:00,0.603,0.0,0.369,0.0,0.397,0.0,0.47300000000000003,0.0,0.782,0.0,0.40700000000000003,0.0
2013-01-03 21:00:00,0.6000000000000001,0.0,0.405,0.0,0.34800000000000003,0.0,0.462,0.0,0.756,0.0,0.403,0.0
2013-01-03 22:00:00,0.5690000000000001,0.0,0.38,0.0,0.291,0.0,0.483,0.0,0.755,0.0,0.371,0.0
2013-01-03 23:00:00,0.542,0.0,0.394,0.0,0.302,0.0,0.505,0.0,0.744,0.0,0.381,0.0
2013-01-04 00:00:00,0.523,0.0,0.374,0.0,0.317,0.0,0.492,0.0,0.6980000000000001,0.0,0.387,0.0
2013-01-04 01:00:00,0.53,0.0,0.363,0.0,0.383,0.0,0.466,0.0,0.6930000000000001,0.0,0.371,0.0
2013-01-04 02:00:00,0.526,0.0,0.34500000000000003,0.0,0.384,0.0,0.424,0.0,0.678,0.0,0.358,0.0
2013-01-04 03:00:00,0.467,0.0,0.319,0.0,0.397,0.0,0.399,0.0,0.658,0.0,0.366,0.0
2013-01-04 04:00:00,0.43,0.0,0.297,0.0,0.374,0.0,0.374,0.0,0.632,0.0,0.325,0.0
2013-01-04 05:00:00,0.369,0.0,0.28200000000000003,0.0,0.42,0.0,0.373,0.0,0.5740000000000001,0.0,0.277,0.0
2013-01-04 06:00:00,0.359,0.0,0.257,0.0,0.463,0.0,0.41200000000000003,0.0,0.539,0.0,0.297,0.0
2013-01-04 07:00:00,0.34500000000000003,0.0,0.258,0.0,0.466,0.0,0.456,0.0,0.526,0.0,0.357,0.0
2013-01-04 08:00:00,0.32,0.011,0.249,0.011,0.424,0.013000000000000001,0.5650000000000001,0.0,0.497,0.014,0.41600000000000004,0.005
2013-01-04 09:00:00,0.311,0.031,0.212,0.029,0.34900000000000003,0.069,0.634,0.003,0.449,0.024,0.41300000000000003,0.021
2013-01-04 10:00:00,0.323,0.024,0.209,0.038,0.356,0.067,0.645,0.018000000000000002,0.451,0.022,0.39,0.044
2013-01-04 11:00:00,0.386,0.014,0.24,0.035,0.362,0.037,0.647,0.044,0.438,0.018000000000000002,0.378,0.059000000000000004
2013-01-04 12:00:00,0.556,0.007,0.249,0.034,0.342,0.02,0.6920000000000001,0.06,0.47300000000000003,0.011,0.367,0.035
2013-01-04 13:00:00,0.613,0.003,0.256,0.028,0.385,0.011,0.738,0.037,0.621,0.003,0.396,0.019
2013-01-04 14:00:00,0.65,0.0,0.281,0.007,0.423,0.002,0.711,0.008,0.753,0.0,0.46900000000000003,0.008
2013-01-04 15:00:00,0.685,0.0,0.311,0.0,0.417,0.0,0.6890000000000001,0.0,0.8,0.0,0.492,0.0
2013-01-04 16:00:00,0.7030000000000001,0.0,0.317,0.0,0.405,0.0,0.663,0.0,0.837,0.0,0.493,0.0
2013-01-04 17:00:00,0.679,0.0,0.314,0.0,0.395,0.0,0.661,0.0,0.864,0.0,0.46900000000000003,0.0
2013-01-04 18:00:00,0.6910000000000001,0.0,0.293,0.0,0.41200000000000003,0.0,0.658,0.0,0.84,0.0,0.464,0.0
2013-01-04 19:00:00,0.704,0.0,0.277,0.0,0.362,0.0,0.646,0.0,0.8140000000000001,0.0,0.451,0.0
2013-01-04 20:00:00,0.729,0.0,0.281,0.0,0.28800000000000003,0.0,0.631,0.0,0.772,0.0,0.447,0.0
2013-01-04 21:00:00,0.741,0.0,0.28200000000000003,0.0,0.28700000000000003,0.0,0.612,0.0,0.7020000000000001,0.0,0.446,0.0
2013-01-04 22:00:00,0.751,0.0,0.298,0.0,0.28700000000000003,0.0,0.604,0.0,0.637,0.0,0.441,0.0
2013-01-04 23:00:00,0.748,0.0,0.318,0.0,0.28400000000000003,0.0,0.581,0.0,0.5690000000000001,0.0,0.439,0.0
2013-01-05 00:00:00,0.752,0.0,0.358,0.0,0.276,0.0,0.56,0.0,0.536,0.0,0.439,0.0
2013-01-05 01:00:00,0.76,0.0,0.331,0.0,0.279,0.0,0.539,0.0,0.516,0.0,0.441,0.0
2013-01-05 02:00:00,0.75,0.0,0.31,0.0,0.272,0.0,0.523,0.0,0.486,0.0,0.46,0.0
2013-01-05 03:00:00,0.75,0.0,0.338,0.0,0.276,0.0,0.523,0.0,0.452,0.0,0.47000000000000003,0.0
2013-01-05 04:00:00,0.746,0.0,0.362,0.0,0.276,0.0,0.516,0.0,0.419,0.0,0.458,0.0
2013-01-05 05:00:00,0.726,0.0,0.338,0.0,0.257,0.0,0.47300000000000003,0.0,0.372,0.0,0.436,0.0
2013-01-05 06:00:00,0.678,0.0,0.321,0.0,0.248,0.0,0.456,0.0,0.319,0.0,0.391,0.0
2013-01-05 07:00:00,0.616,0.0,0.268,0.0,0.23500000000000001,0.0,0.417,0.0,0.279,0.0,0.355,0.0
2013-01-05 08:00:00,0.552,0.002,0.23500000000000001,0.009000000000000001,0.214,0.006,0.39,0.0,0.247,0.008,0.319,0.023
2013-01-05 09:00:00,0.517,0.01,0.23500000000000001,0.028,0.20500000000000002,0.02,0.335,0.004,0.232,0.031,0.34600000000000003,0.069
2013-01-05 10:00:00,0.47800000000000004,0.017,0.297,0.053,0.217,0.038,0.294,0.013000000000000001,0.20700000000000002,0.039,0.38,0.10400000000000001
2013-01-05 11:00:00,0.45,0.014,0.309,0.051000000000000004,0.232,0.051000000000000004,0.295,0.018000000000000002,0.192,0.037,0.36,0.082
2013-01-05 12:00:00,0.426,0.014,0.275,0.041,0.23600000000000002,0.062,0.28800000000000003,0.014,0.178,0.032,0.321,0.06
2013-01-05 13:00:00,0.396,0.008,0.23800000000000002,0.024,0.189,0.029,0.264,0.007,0.14,0.017,0.257,0.04
2013-01-05 14:00:00,0.393,0.001,0.20400000000000001,0.007,0.17200000000000001,0.009000000000000001,0.258,0.0,0.126,0.002,0.222,0.013000000000000001
2013-01-05 15:00:00,0.406,0.0,0.191,0.0,0.17500000000000002,0.0,0.247,0.0,0.14300000000000002,0.0,0.231,0.0
2013-01-05 16:00:00,0.377,0.0,0.184,0.0,0.179,0.0,0.233,0.0,0.138,0.0,0.22,0.0
2013-01-05 17:00:00,0.333,0.0,0.163,0.0,0.178,0.0,0.23800000000000002,0.0,0.121,0.0,0.187,0.0
2013-01-05 18:00:00,0.297,0.0,0.163,0.0,0.179,0.0,0.254,0.0,0.095,0.0,0.177,0.0
2013-01-05 19:00:00,0.298,0.0,0.167,0.0,0.176,0.0,0.255,0.0,0.068,0.0,0.17200000000000001,0.0
2013-01-05 20:00:00,0.294,0.0,0.169,0.0,0.17,0.0,0.254,0.0,0.046,0.0,0.159,0.0
2013-01-05 21:00:00,0.301,0.0,0.169,0.0,0.168,0.0,0.24,0.0,0.04,0.0,0.158,0.0
2013-01-05 22:00:00,0.30000000000000004,0.0,0.16,0.0,0.165,0.0,0.221,0.0,0.056,0.0,0.164,0.0
2013-01-05 23:00:00,0.30000000000000004,0.0,0.145,0.0,0.177,0.0,0.229,0.0,0.08,0.0,0.171,0.0
2013-01-06 00:00:00,0.297,0.0,0.14,0.0,0.177,0.0,0.23900000000000002,0.0,0.109,0.0,0.195,0.0
2013-01-06 01:00:00,0.321,0.0,0.138,0.0,0.179,0.0,0.2,0.0,0.146,0.0,0.192,0.0
2013-01-06 02:00:00,0.335,0.0,0.138,0.0,0.201,0.0,0.222,0.0,0.209,0.0,0.182,0.0
2013-01-06 03:00:00,0.333,0.0,0.133,0.0,0.23900000000000002,0.0,0.23800000000000002,0.0,0.247,0.0,0.171,0.0
2013-01-06 04:00:00,0.28600000000000003,0.0,0.138,0.0,0.304,0.0,0.339,0.0,0.281,0.0,0.185,0.0
2013-01-06 05:00:00,0.259,0.0,0.157,0.0,0.365,0.0,0.37,0.0,0.321,0.0,0.24,0.0
2013-01-06 06:00:00,0.26,0.0,0.178,0.0,0.359,0.0,0.39,0.0,0.314,0.0,0.309,0.0
2013-01-06 07:00:00,0.318,0.0,0.181,0.001,0.35000000000000003,0.0,0.426,0.0,0.325,0.0,0.34800000000000003,0.0
2013-01-06 08:00:00,0.355,0.016,0.183,0.024,0.338,0.024,0.396,0.002,0.326,0.017,0.342,0.025
2013-01-06 09:00:00,0.387,0.032,0.23800000000000002,0.042,0.342,0.053,0.399,0.012,0.34900000000000003,0.024,0.365,0.106
2013-01-06 10:00:00,0.499,0.051000000000000004,0.327,0.056,0.335,0.032,0.39,0.013000000000000001,0.399,0.018000000000000002,0.419,0.161
2013-01-06 11:00:00,0.668,0.063,0.34800000000000003,0.054,0.311,0.028,0.442,0.017,0.432,0.029,0.37,0.07100000000000001
2013-01-06 12:00:00,0.656,0.097,0.358,0.092,0.289,0.025,0.505,0.013000000000000001,0.41400000000000003,0.037,0.359,0.038
2013-01-06 13:00:00,0.5690000000000001,0.063,0.314,0.062,0.28600000000000003,0.027,0.509,0.01,0.41000000000000003,0.021,0.368,0.027
2013-01-06 14:00:00,0.528,0.009000000000000001,0.247,0.023,0.304,0.011,0.513,0.001,0.352,0.001,0.397,0.011
2013-01-06 15:00:00,0.523,0.0,0.268,0.0,0.309,0.0,0.525,0.0,0.363,0.0,0.397,0.0
2013-01-06 16:00:00,0.508,0.0,0.274,0.0,0.314,0.0,0.497,0.0,0.32,0.0,0.387,0.0
2013-01-06 17:00:00,0.553,0.0,0.26,0.0,0.298,0.0,0.466,0.0,0.273,0.0,0.38,0.0
2013-01-06 18:00:00,0.556,0.0,0.245,0.0,0.269,0.0,0.425,0.0,0.253,0.0,0.352,0.0
2013-01-06 19:00:00,0.559,0.0,0.232,0.0,0.23,0.0,0.355,0.0,0.245,0.0,0.32,0.0
2013-01-06 20:00:00,0.546,0.0,0.216,0.0,0.20800000000000002,0.0,0.302,0.0,0.197,0.0,0.312,0.0
2013-01-06 21:00:00,0.523,0.0,0.203,0.0,0.20500000000000002,0.0,0.27,0.0,0.152,0.0,0.28300000000000003,0.0
2013-01-06 22:00:00,0.49,0.0,0.19,0.0,0.203,0.0,0.253,0.0,0.11900000000000001,0.0,0.27,0.0
2013-01-06 23:00:00,0.465,0.0,0.168,0.0,0.202,0.0,0.232,0.0,0.097,0.0,0.265,0.0
2013-01-07 00:00:00,0.45,0.0,0.14300000000000002,0.0,0.196,0.0,0.214,0.0,0.082,0.0,0.247,0.0
2013-01-07 01:00:00,0.442,0.0,0.121,0.0,0.192,0.0,0.194,0.0,0.07100000000000001,0.0,0.23,0.0
2013-01-07 02:00:00,0.417,0.0,0.099,0.0,0.181,0.0,0.167,0.0,0.062,0.0,0.213,0.0
2013-01-07 03:00:00,0.423,0.0,0.08,0.0,0.166,0.0,0.113,0.0,0.058,0.0,0.196,0.0
2013-01-07 04:00:00,0.393,0.0,0.069,0.0,0.149,0.0,0.081,0.0,0.062,0.0,0.176,0.0
2013-01-07 05:00:00,0.304,0.0,0.061,0.0,0.14,0.0,0.074,0.0,0.07100000000000001,0.0,0.161,0.0
2013-01-07 06:00:00,0.245,0.0,0.049,0.0,0.14100000000000001,0.0,0.073,0.0,0.07100000000000001,0.0,0.136,0.0
2013-01-07 07:00:00,0.20400000000000001,0.001,0.036000000000000004,0.001,0.136,0.0,0.065,0.0,0.064,0.0,0.11800000000000001,0.0
2013-01-07 08:00:00,0.163,0.026000000000000002,0.022,0.031,0.112,0.021,0.057,0.001,0.06,0.019,0.088,0.02
2013-01-07 09:00:00,0.154,0.056,0.015,0.08600000000000001,0.079,0.068,0.059000000000000004,0.01,0.065,0.046,0.055,0.049
2013-01-07 10:00:00,0.135,0.099,0.012,0.23,0.07200000000000001,0.10300000000000001,0.069,0.014,0.066,0.065,0.04,0.09
2013-01-07 11:00:00,0.121,0.133,0.007,0.377,0.074,0.11800000000000001,0.07100000000000001,0.017,0.058,0.052000000000000005,0.038,0.148
2013-01-07 12:00:00,0.123,0.222,0.005,0.433,0.075,0.123,0.06,0.013000000000000001,0.046,0.028,0.038,0.164
2013-01-07 13:00:00,0.112,0.107,0.005,0.321,0.069,0.108,0.053,0.008,0.042,0.011,0.034,0.094
2013-01-07 14:00:00,0.10400000000000001,0.021,0.005,0.137,0.07100000000000001,0.057,0.07100000000000001,0.001,0.062,0.0,0.031,0.038
2013-01-07 15:00:00,0.113,0.0,0.006,0.006,0.083,0.001,0.107,0.0,0.095,0.0,0.029,0.0
2013-01-07 16:00:00,0.099,0.0,0.006,0.0,0.099,0.0,0.135,0.0,0.11900000000000001,0.0,0.036000000000000004,0.0
2013-01-07 17:00:00,0.075,0.0,0.004,0.0,0.122,0.0,0.15,0.0,0.10400000000000001,0.0,0.048,0.0
2013-01-07 18:00:00,0.06,0.0,0.008,0.0,0.15,0.0,0.165,0.0,0.088,0.0,0.064,0.0
2013-01-07 19:00:00,0.055,0.0,0.017,0.0,0.169,0.0,0.171,0.0,0.085,0.0,0.085,0.0
2013-01-07 20:00:00,0.051000000000000004,0.0,0.027,0.0,0.181,0.0,0.178,0.0,0.089,0.0,0.10200000000000001,0.0
2013-01-07 21:00:00,0.04,0.0,0.037,0.0,0.194,0.0,0.19,0.0,0.108,0.0,0.113,0.0
2013-01-07 22:00:00,0.031,0.0,0.04,0.0,0.195,0.0,0.20600000000000002,0.0,0.129,0.0,0.128,0.0
2013-01-07 23:00:00,0.023,0.0,0.035,0.0,0.189,0.0,0.22,0.0,0.145,0.0,0.138,0.0
2013-01-08 00:00:00,0.028,0.0,0.032,0.0,0.183,0.0,0.23500000000000001,0.0,0.154,0.0,0.137,0.0
2013-01-08 01:00:00,0.055,0.0,0.031,0.0,0.177,0.0,0.23900000000000002,0.0,0.152,0.0,0.14100000000000001,0.0
2013-01-08 02:00:00,0.093,0.0,0.037,0.0,0.171,0.0,0.251,0.0,0.157,0.0,0.15,0.0
2013-01-08 03:00:00,0.11,0.0,0.055,0.0,0.178,0.0,0.271,0.0,0.17400000000000002,0.0,0.153,0.0
2013-01-08 04:00:00,0.106,0.0,0.075,0.0,0.181,0.0,0.281,0.0,0.20500000000000002,0.0,0.153,0.0
2013-01-08 05:00:00,0.092,0.0,0.10200000000000001,0.0,0.162,0.0,0.28300000000000003,0.0,0.225,0.0,0.14100000000000001,0.0
2013-01-08 06:00:00,0.083,0.0,0.136,0.0,0.157,0.0,0.28500000000000003,0.0,0.24,0.0,0.123,0.0
2013-01-08 07:00:00,0.08,0.003,0.158,0.045,0.178,0.0,0.28700000000000003,0.0,0.248,0.0,0.097,0.001
2013-01-08 08:00:00,0.08,0.031,0.115,0.187,0.182,0.013000000000000001,0.302,0.007,0.23500000000000001,0.012,0.079,0.022
2013-01-08 09:00:00,0.10400000000000001,0.059000000000000004,0.084,0.30000000000000004,0.171,0.043000000000000003,0.361,0.022,0.215,0.042,0.078,0.056
2013-01-08 10:00:00,0.148,0.082,0.09,0.387,0.199,0.064,0.377,0.028,0.223,0.063,0.105,0.08700000000000001
2013-01-08 11:00:00,0.209,0.106,0.112,0.47300000000000003,0.20500000000000002,0.074,0.361,0.019,0.249,0.064,0.136,0.115
2013-01-08 12:00:00,0.249,0.09,0.134,0.449,0.197,0.066,0.34500000000000003,0.009000000000000001,0.268,0.051000000000000004,0.139,0.14200000000000002
2013-01-08 13:00:00,0.23800000000000002,0.054,0.131,0.30000000000000004,0.187,0.04,0.321,0.002,0.303,0.022,0.121,0.08
2013-01-08 14:00:00,0.193,0.016,0.113,0.139,0.186,0.015,0.302,0.0,0.34900000000000003,0.002,0.11900000000000001,0.026000000000000002
2013-01-08 15:00:00,0.21,0.0,0.112,0.007,0.217,0.0,0.277,0.0,0.34800000000000003,0.0,0.149,0.0
2013-01-08 16:00:00,0.226,0.0,0.097,0.0,0.242,0.0,0.264,0.0,0.294,0.0,0.171,0.0
2013-01-08 17:00:00,0.194,0.0,0.073,0.0,0.23800000000000002,0.0,0.247,0.0,0.254,0.0,0.186,0.0
2013-01-08 18:00:00,0.16,0.0,0.056,0.0,0.227,0.0,0.216,0.0,0.24,0.0,0.19,0.0
2013-01-08 19:00:00,0.146,0.0,0.05,0.0,0.227,0.0,0.20600000000000002,0.0,0.23,0.0,0.189,0.0
2013-01-08 20:00:00,0.138,0.0,0.046,0.0,0.227,0.0,0.213,0.0,0.197,0.0,0.18,0.0
2013-01-08 21:00:00,0.134,0.0,0.041,0.0,0.23800000000000002,0.0,0.217,0.0,0.17300000000000001,0.0,0.17300000000000001,0.0
2013-01-08 22:00:00,0.138,0.0,0.04,0.0,0.241,0.0,0.224,0.0,0.15,0.0,0.169,0.0
2013-01-08 23:00:00,0.14400000000000002,0.0,0.04,0.0,0.233,0.0,0.23,0.0,0.124,0.0,0.16,0.0
2013-01-09 00:00:00,0.14,0.0,0.036000000000000004,0.0,0.221,0.0,0.23800000000000002,0.0,0.089,0.0,0.146,0.0
2013-01-09 01:00:00,0.124,0.0,0.028,0.0,0.217,0.0,0.23800000000000002,0.0,0.053,0.0,0.135,0.0
2013-01-09 02:00:00,0.10300000000000001,0.0,0.023,0.0,0.229,0.0,0.263,0.0,0.028,0.0,0.133,0.0
2013-01-09 03:00:00,0.089,0.0,0.022,0.0,0.224,0.0,0.281,0.0,0.017,0.0,0.134,0.0
2013-01-09 04:00:00,0.079,0.0,0.023,0.0,0.215,0.0,0.308,0.0,0.027,0.0,0.131,0.0
2013-01-09 05:00:00,0.074,0.0,0.022,0.0,0.2,0.0,0.335,0.0,0.058,0.0,0.125,0.0
2013-01-09 06:00:00,0.069,0.0,0.025,0.0,0.221,0.0,0.354,0.0,0.101,0.0,0.125,0.0
2013-01-09 07:00:00,0.067,0.005,0.032,0.009000000000000001,0.227,0.0,0.383,0.0,0.149,0.0,0.121,0.0
2013-01-09 08:00:00,0.048,0.047,0.025,0.068,0.22,0.001,0.403,0.0,0.186,0.002,0.11,0.02
2013-01-09 09:00:00,0.037,0.108,0.021,0.155,0.211,0.005,0.41300000000000003,0.008,0.209,0.011,0.1,0.062
2013-01-09 10:00:00,0.035,0.17200000000000001,0.027,0.25,0.217,0.01,0.466,0.011,0.218,0.018000000000000002,0.114,0.085
2013-01-09 11:00:00,0.036000000000000004,0.17200000000000001,0.037,0.28200000000000003,0.196,0.015,0.498,0.01,0.227,0.016,0.134,0.081
2013-01-09 12:00:00,0.037,0.097,0.044,0.18,0.186,0.017,0.47600000000000003,0.008,0.251,0.01,0.134,0.044
2013-01-09 13:00:00,0.037,0.053,0.051000000000000004,0.181,0.181,0.01,0.41600000000000004,0.004,0.28700000000000003,0.003,0.14100000000000001,0.022
2013-01-09 14:00:00,0.049,0.015,0.068,0.11800000000000001,0.185,0.002,0.361,0.0,0.325,0.0,0.147,0.005
2013-01-09 15:00:00,0.085,0.0,0.107,0.006,0.202,0.0,0.37,0.0,0.382,0.0,0.158,0.0
