,bus,carrier,p_nom,year_removed
DE0 3 biomass,DE0 3,biomass,0.5,2022
DE0 5 biomass,DE0 5,biomass,0.748,2022
DE0 0 biomass,DE0 0,biomass,0.504,2021
DE0 1 biomass,DE0 1,biomass,1.943,2021
DE0 2 biomass,DE0 2,biomass,0.57,2021
DE0 5 biomass,DE0 5,biomass,0.842,2021
DE0 1 biomass,DE0 1,biomass,0.269,2020
DE0 2 biomass,DE0 2,biomass,0.36,2020
DE0 3 biomass,DE0 3,biomass,2.676,2020
DE0 5 biomass,DE0 5,biomass,1.607,2020
DE0 1 biomass,DE0 1,biomass,0.12,2019
DE0 2 biomass,DE0 2,biomass,0.2,2019
DE0 3 biomass,DE0 3,biomass,3.6,2019
