,bus,carrier,p_nom,year_removed
DE0 2 onwind,DE0 2,onwind,178.382,2038
DE0 2 solar,DE0 2,solar,323.078756,2038
DE0 3 offwind-ac,DE0 3,offwind-ac,120.0,2038
DE0 3 offwind-dc,DE0 3,offwind-dc,120.0,2038
DE0 3 onwind,DE0 3,onwind,836.36667,2038
DE0 3 solar,DE0 3,solar,425.612699,2038
DE0 4 onwind,DE0 4,onwind,940.30545,2038
DE0 4 solar,DE0 4,solar,705.842639,2038
DE0 5 onwind,DE0 5,onwind,763.9175799999999,2038
DE0 5 solar,DE0 5,solar,429.504553,2038
DE0 0 onwind,DE0 0,onwind,183.725185,2037
DE0 0 solar,DE0 0,solar,1378.568616,2037
DE0 1 onwind,DE0 1,onwind,19.4166,2037
DE0 1 solar,DE0 1,solar,743.496443,2037
DE0 2 onwind,DE0 2,onwind,144.2508,2037
DE0 2 solar,DE0 2,solar,631.537069,2037
DE0 3 offwind-ac,DE0 3,offwind-ac,40.0,2037
DE0 3 offwind-dc,DE0 3,offwind-dc,40.0,2037
DE0 3 onwind,DE0 3,onwind,782.8248,2037
DE0 3 solar,DE0 3,solar,1117.196289,2037
DE0 4 onwind,DE0 4,onwind,816.919,2037
DE0 4 solar,DE0 4,solar,2222.054474,2037
DE0 5 onwind,DE0 5,onwind,459.51585,2037
DE0 5 solar,DE0 5,solar,738.41507,2037
DE0 0 onwind,DE0 0,onwind,139.97496999999998,2036
DE0 0 solar,DE0 0,solar,1671.054169,2036
DE0 1 onwind,DE0 1,onwind,9.43257,2036
DE0 1 solar,DE0 1,solar,1121.238113,2036
DE0 2 onwind,DE0 2,onwind,177.36499999999998,2036
DE0 2 solar,DE0 2,solar,834.380422,2036
DE0 3 offwind-ac,DE0 3,offwind-ac,25.0,2036
DE0 3 offwind-dc,DE0 3,offwind-dc,35.0,2036
DE0 3 onwind,DE0 3,onwind,739.5672,2036
DE0 3 solar,DE0 3,solar,1416.354173,2036
DE0 4 offwind-ac,DE0 4,offwind-ac,25.299999999999997,2036
DE0 4 offwind-dc,DE0 4,offwind-dc,23.0,2036
DE0 4 onwind,DE0 4,onwind,431.8385,2036
DE0 4 solar,DE0 4,solar,2071.772444,2036
DE0 5 onwind,DE0 5,onwind,372.82081999999997,2036
DE0 5 solar,DE0 5,solar,847.907042,2036
DE0 0 onwind,DE0 0,onwind,47.3286,2035
DE0 0 solar,DE0 0,solar,2126.009112,2035
