,bus,carrier,p_nom,year_removed
DE0 34 onwind,DE0 34,onwind,14.95,2044
DE0 34 solar,DE0 34,solar,48.728706,2044
DE0 35 onwind,DE0 35,onwind,6.903499999999999,2044
DE0 35 solar,DE0 35,solar,54.857838,2044
DE0 36 solar,DE0 36,solar,34.018256,2044
DE0 37 onwind,DE0 37,onwind,8.3,2044
DE0 37 solar,DE0 37,solar,52.701905,2044
DE0 38 onwind,DE0 38,onwind,71.05,2044
DE0 38 solar,DE0 38,solar,54.461405,2044
DE0 39 solar,DE0 39,solar,57.914175,2044
DE0 4 solar,DE0 4,solar,23.134808,2044
DE0 40 solar,DE0 40,solar,54.563047,2044
DE0 41 onwind,DE0 41,onwind,12.600000000000001,2044
DE0 41 solar,DE0 41,solar,53.430721999999996,2044
DE0 42 onwind,DE0 42,onwind,4.2,2044
DE0 42 solar,DE0 42,solar,64.511993,2044
DE0 43 onwind,DE0 43,onwind,44.37,2044
DE0 43 solar,DE0 43,solar,34.045822,2044
DE0 44 solar,DE0 44,solar,34.621448,2044
DE0 45 onwind,DE0 45,onwind,3.05,2044
DE0 45 solar,DE0 45,solar,23.156934,2044
DE0 46 onwind,DE0 46,onwind,3.6,2044
DE0 46 solar,DE0 46,solar,63.306525,2044
DE0 47 solar,DE0 47,solar,73.54933199999999,2044
DE0 48 solar,DE0 48,solar,67.549137,2044
DE0 49 onwind,DE0 49,onwind,10.350000000000001,2044
DE0 49 solar,DE0 49,solar,56.985507,2044
DE0 5 onwind,DE0 5,onwind,0.0008,2044
DE0 5 solar,DE0 5,solar,43.655855,2044
DE0 50 onwind,DE0 50,onwind,2.3,2044
DE0 50 solar,DE0 50,solar,30.076869,2044
DE0 51 solar,DE0 51,solar,28.297102,2044
DE0 52 solar,DE0 52,solar,58.579541,2044
DE0 53 offwind-ac,DE0 53,offwind-ac,256.65,2044
DE0 53 offwind-dc,DE0 53,offwind-dc,237.71,2044
DE0 53 onwind,DE0 53,onwind,7.2,2044
DE0 53 solar,DE0 53,solar,44.02845,2044
DE0 54 onwind,DE0 54,onwind,6.9,2044
DE0 54 solar,DE0 54,solar,33.20869,2044
DE0 56 onwind,DE0 56,onwind,42.81,2044
DE0 56 solar,DE0 56,solar,50.563992,2044
DE0 57 onwind,DE0 57,onwind,7.2515,2044
DE0 57 solar,DE0 57,solar,46.457474,2044
DE0 58 onwind,DE0 58,onwind,12.45,2044
DE0 58 solar,DE0 58,solar,39.821238,2044
DE0 59 onwind,DE0 59,onwind,28.2,2044
DE0 59 solar,DE0 59,solar,41.376213,2044
DE0 6 onwind,DE0 6,onwind,3.6,2044
DE0 6 solar,DE0 6,solar,67.921673,2044
DE0 60 solar,DE0 60,solar,31.053479,2044
DE0 61 solar,DE0 61,solar,23.199826,2044
DE0 62 onwind,DE0 62,onwind,23.55,2044
DE0 62 solar,DE0 62,solar,19.1361385,2044
DE0 63 onwind,DE0 63,onwind,18.7,2044
DE0 63 solar,DE0 63,solar,39.36735,2044
DE0 7 onwind,DE0 7,onwind,7.051,2044
DE0 7 solar,DE0 7,solar,58.883595,2044
DE0 8 onwind,DE0 8,onwind,16.85,2044
DE0 8 solar,DE0 8,solar,42.070632,2044
DE0 9 onwind,DE0 9,onwind,2.3,2044
DE0 9 solar,DE0 9,solar,65.56688199999999,2044
DE0 0 solar,DE0 0,solar,85.999906,2043
DE0 1 onwind,DE0 1,onwind,59.3,2043
DE0 1 solar,DE0 1,solar,19.5131,2043
DE0 10 onwind,DE0 10,onwind,69.075,2043
DE0 10 solar,DE0 10,solar,28.749024,2043
DE0 11 onwind,DE0 11,onwind,15.0,2043
DE0 11 solar,DE0 11,solar,23.859314,2043
DE0 12 onwind,DE0 12,onwind,24.509999999999998,2043
DE0 12 solar,DE0 12,solar,32.222611,2043
DE0 13 onwind,DE0 13,onwind,45.9,2043
DE0 13 solar,DE0 13,solar,48.307086,2043
DE0 14 onwind,DE0 14,onwind,7.2,2043
DE0 14 solar,DE0 14,solar,40.995328,2043
DE0 15 onwind,DE0 15,onwind,42.905,2043
DE0 15 solar,DE0 15,solar,25.679457,2043
DE0 16 solar,DE0 16,solar,38.457707,2043
DE0 17 onwind,DE0 17,onwind,34.15,2043
DE0 17 solar,DE0 17,solar,26.885751,2043
DE0 18 onwind,DE0 18,onwind,47.85,2043
DE0 18 solar,DE0 18,solar,75.111111,2043
DE0 19 offwind-dc,DE0 19,offwind-dc,163.79999999999998,2043
DE0 19 onwind,DE0 19,onwind,59.777499999999996,2043
DE0 19 solar,DE0 19,solar,8.70272,2043
DE0 2 onwind,DE0 2,onwind,3.0,2043
DE0 2 solar,DE0 2,solar,27.490266,2043
DE0 20 onwind,DE0 20,onwind,242.65,2043
DE0 20 solar,DE0 20,solar,44.240887,2043
DE0 21 onwind,DE0 21,onwind,64.5,2043
DE0 21 solar,DE0 21,solar,37.090024,2043
DE0 22 onwind,DE0 22,onwind,26.065,2043
DE0 22 solar,DE0 22,solar,115.366765,2043
DE0 23 onwind,DE0 23,onwind,25.05,2043
DE0 23 solar,DE0 23,solar,63.171534,2043
DE0 24 onwind,DE0 24,onwind,12.371,2043
DE0 24 solar,DE0 24,solar,39.016155,2043
DE0 25 onwind,DE0 25,onwind,3.05,2043
DE0 25 solar,DE0 25,solar,56.781130000000005,2043
DE0 26 solar,DE0 26,solar,23.889371,2043
DE0 27 onwind,DE0 27,onwind,34.5,2043
DE0 27 solar,DE0 27,solar,71.586556,2043
DE0 28 onwind,DE0 28,onwind,23.7024,2043
DE0 28 solar,DE0 28,solar,24.307282,2043
DE0 29 solar,DE0 29,solar,42.901298,2043
DE0 3 onwind,DE0 3,onwind,16.85,2043
DE0 3 solar,DE0 3,solar,41.891152,2043
DE0 30 solar,DE0 30,solar,112.460797,2043
DE0 31 onwind,DE0 31,onwind,7.202,2043
DE0 31 solar,DE0 31,solar,100.051878,2043
DE0 32 onwind,DE0 32,onwind,22.05,2043
DE0 32 solar,DE0 32,solar,20.014228,2043
DE0 33 solar,DE0 33,solar,68.556312,2043
DE0 34 onwind,DE0 34,onwind,36.45,2043
DE0 34 solar,DE0 34,solar,42.45015,2043
DE0 35 onwind,DE0 35,onwind,25.2,2043
DE0 35 solar,DE0 35,solar,62.994322,2043
DE0 36 onwind,DE0 36,onwind,0.01,2043
DE0 36 solar,DE0 36,solar,27.82104,2043
DE0 37 onwind,DE0 37,onwind,79.9,2043
DE0 37 solar,DE0 37,solar,40.515386,2043
DE0 38 onwind,DE0 38,onwind,35.0,2043
DE0 38 solar,DE0 38,solar,80.610527,2043
DE0 39 solar,DE0 39,solar,51.320216,2043
DE0 4 onwind,DE0 4,onwind,18.685,2043
DE0 4 solar,DE0 4,solar,16.948753,2043
DE0 40 onwind,DE0 40,onwind,0.00048,2043
DE0 40 solar,DE0 40,solar,40.766376,2043
DE0 41 onwind,DE0 41,onwind,31.05,2043
DE0 41 solar,DE0 41,solar,51.930489,2043
DE0 42 onwind,DE0 42,onwind,25.4,2043
DE0 42 solar,DE0 42,solar,42.253041,2043
DE0 43 onwind,DE0 43,onwind,112.80000000000001,2043
DE0 43 solar,DE0 43,solar,78.852206,2043
DE0 44 solar,DE0 44,solar,31.995372,2043
DE0 45 onwind,DE0 45,onwind,47.2699,2043
DE0 45 solar,DE0 45,solar,15.056282,2043
DE0 46 onwind,DE0 46,onwind,14.3,2043
DE0 46 solar,DE0 46,solar,67.05031,2043
DE0 47 onwind,DE0 47,onwind,3.63,2043
DE0 47 solar,DE0 47,solar,42.983259,2043
DE0 48 onwind,DE0 48,onwind,27.95,2043
DE0 48 solar,DE0 48,solar,42.937701,2043
DE0 49 solar,DE0 49,solar,41.061771,2043
DE0 5 solar,DE0 5,solar,38.546009,2043
DE0 50 onwind,DE0 50,onwind,14.5,2043
DE0 50 solar,DE0 50,solar,27.135596,2043
DE0 51 solar,DE0 51,solar,30.120704,2043
DE0 52 onwind,DE0 52,onwind,7.199999999999999,2043
DE0 52 solar,DE0 52,solar,71.958584,2043
DE0 53 offwind-ac,DE0 53,offwind-ac,367.40000000000003,2043
DE0 53 offwind-dc,DE0 53,offwind-dc,317.6,2043
DE0 53 onwind,DE0 53,onwind,233.0798,2043
DE0 53 solar,DE0 53,solar,16.443466,2043
DE0 54 onwind,DE0 54,onwind,133.08,2043
DE0 54 solar,DE0 54,solar,22.228387,2043
DE0 56 onwind,DE0 56,onwind,49.55,2043
DE0 56 solar,DE0 56,solar,75.598904,2043
DE0 57 offwind-ac,DE0 57,offwind-ac,126.0,2043
DE0 57 onwind,DE0 57,onwind,90.10079999999999,2043
DE0 57 solar,DE0 57,solar,82.300913,2043
DE0 58 onwind,DE0 58,onwind,74.745,2043
DE0 58 solar,DE0 58,solar,23.603808,2043
DE0 59 onwind,DE0 59,onwind,52.0,2043
DE0 59 solar,DE0 59,solar,26.381311,2043
DE0 6 onwind,DE0 6,onwind,19.96,2043
DE0 6 solar,DE0 6,solar,49.58933,2043
DE0 60 onwind,DE0 60,onwind,6.0,2043
DE0 60 solar,DE0 60,solar,26.751228,2043
DE0 61 solar,DE0 61,solar,15.873759,2043
DE0 62 onwind,DE0 62,onwind,50.55,2043
DE0 62 solar,DE0 62,solar,16.013294000000002,2043
DE0 63 onwind,DE0 63,onwind,58.1,2043
DE0 63 solar,DE0 63,solar,50.723146,2043
DE0 7 onwind,DE0 7,onwind,0.001,2043
DE0 7 solar,DE0 7,solar,22.903793,2043
DE0 8 onwind,DE0 8,onwind,124.9,2043
DE0 8 solar,DE0 8,solar,27.270941,2043
DE0 9 onwind,DE0 9,onwind,68.825,2043
DE0 9 solar,DE0 9,solar,102.798035,2043
DE0 0 onwind,DE0 0,onwind,65.17999999999999,2042
DE0 0 solar,DE0 0,solar,60.968362,2042
DE0 1 onwind,DE0 1,onwind,94.7,2042
DE0 1 solar,DE0 1,solar,21.17893,2042
DE0 10 onwind,DE0 10,onwind,74.73,2042
DE0 10 solar,DE0 10,solar,21.416700000000002,2042
DE0 11 onwind,DE0 11,onwind,12.45,2042
DE0 11 solar,DE0 11,solar,12.548655,2042
DE0 12 onwind,DE0 12,onwind,203.14159999999998,2042
DE0 12 solar,DE0 12,solar,24.855252999999998,2042
DE0 13 onwind,DE0 13,onwind,133.88,2042
DE0 13 solar,DE0 13,solar,26.48138,2042
DE0 14 onwind,DE0 14,onwind,27.55,2042
DE0 14 solar,DE0 14,solar,21.504921,2042
DE0 15 onwind,DE0 15,onwind,101.95,2042
DE0 15 solar,DE0 15,solar,16.03906,2042
DE0 16 onwind,DE0 16,onwind,6.0,2042
DE0 16 solar,DE0 16,solar,27.593734,2042
DE0 17 onwind,DE0 17,onwind,165.35,2042
DE0 17 solar,DE0 17,solar,13.487128,2042
DE0 18 offwind-ac,DE0 18,offwind-ac,186.85,2042
DE0 18 offwind-dc,DE0 18,offwind-dc,166.65,2042
DE0 18 onwind,DE0 18,onwind,76.64999999999999,2042
DE0 18 solar,DE0 18,solar,28.082732,2042
DE0 19 offwind-ac,DE0 19,offwind-ac,160.20000000000002,2042
DE0 19 offwind-dc,DE0 19,offwind-dc,132.0,2042
DE0 19 onwind,DE0 19,onwind,170.5271,2042
DE0 19 solar,DE0 19,solar,13.6833,2042
DE0 2 onwind,DE0 2,onwind,10.7,2042
DE0 2 solar,DE0 2,solar,7.692006,2042
DE0 20 onwind,DE0 20,onwind,294.5,2042
DE0 20 solar,DE0 20,solar,22.176334999999998,2042
DE0 21 onwind,DE0 21,onwind,97.55,2042
DE0 21 solar,DE0 21,solar,20.409654,2042
DE0 22 onwind,DE0 22,onwind,64.25,2042
DE0 22 solar,DE0 22,solar,44.86638,2042
DE0 23 onwind,DE0 23,onwind,123.62,2042
DE0 23 solar,DE0 23,solar,22.305798,2042
DE0 24 onwind,DE0 24,onwind,50.8455,2042
DE0 24 solar,DE0 24,solar,27.68705,2042
DE0 25 onwind,DE0 25,onwind,32.199999999999996,2042
DE0 25 solar,DE0 25,solar,25.011895,2042
DE0 26 onwind,DE0 26,onwind,13.728000000000002,2042
DE0 26 solar,DE0 26,solar,7.769782,2042
DE0 27 onwind,DE0 27,onwind,42.82,2042
DE0 27 solar,DE0 27,solar,17.432374,2042
DE0 28 onwind,DE0 28,onwind,45.6,2042
DE0 28 solar,DE0 28,solar,13.612513,2042
DE0 29 onwind,DE0 29,onwind,2.4,2042
DE0 29 solar,DE0 29,solar,24.794642,2042
DE0 3 onwind,DE0 3,onwind,26.0575,2042
DE0 3 solar,DE0 3,solar,12.961161,2042
DE0 30 onwind,DE0 30,onwind,170.93,2042
DE0 30 solar,DE0 30,solar,37.31867,2042
DE0 31 onwind,DE0 31,onwind,0.0048,2042
DE0 31 solar,DE0 31,solar,61.044654,2042
DE0 32 onwind,DE0 32,onwind,80.9585,2042
DE0 32 solar,DE0 32,solar,10.068479,2042
DE0 33 solar,DE0 33,solar,44.383104,2042
DE0 34 onwind,DE0 34,onwind,69.66,2042
DE0 34 solar,DE0 34,solar,26.434112,2042
DE0 35 onwind,DE0 35,onwind,19.853,2042
DE0 35 solar,DE0 35,solar,32.39996,2042
DE0 36 onwind,DE0 36,onwind,29.459999999999997,2042
DE0 36 solar,DE0 36,solar,14.28461,2042
DE0 37 onwind,DE0 37,onwind,98.35,2042
DE0 37 solar,DE0 37,solar,19.868777,2042
DE0 38 onwind,DE0 38,onwind,164.95,2042
DE0 38 solar,DE0 38,solar,36.561821,2042
DE0 39 onwind,DE0 39,onwind,9.899999999999999,2042
DE0 39 solar,DE0 39,solar,28.367741,2042
DE0 4 onwind,DE0 4,onwind,21.8,2042
DE0 4 solar,DE0 4,solar,9.215585,2042
DE0 40 onwind,DE0 40,onwind,28.4,2042
DE0 40 solar,DE0 40,solar,21.737624,2042
DE0 41 onwind,DE0 41,onwind,10.705,2042
DE0 41 solar,DE0 41,solar,15.463367,2042
DE0 42 onwind,DE0 42,onwind,58.8,2042
DE0 42 solar,DE0 42,solar,22.33918,2042
DE0 43 onwind,DE0 43,onwind,170.742,2042
DE0 43 solar,DE0 43,solar,40.757173,2042
DE0 44 onwind,DE0 44,onwind,10.350000000000001,2042
DE0 44 solar,DE0 44,solar,16.577841,2042
DE0 45 onwind,DE0 45,onwind,137.9086,2042
DE0 45 solar,DE0 45,solar,10.03682,2042
DE0 46 onwind,DE0 46,onwind,56.54,2042
DE0 46 solar,DE0 46,solar,38.605867,2042
DE0 47 onwind,DE0 47,onwind,3.3,2042
DE0 47 solar,DE0 47,solar,26.452389,2042
DE0 48 onwind,DE0 48,onwind,87.16,2042
DE0 48 solar,DE0 48,solar,16.589605,2042
DE0 49 onwind,DE0 49,onwind,9.0,2042
DE0 49 solar,DE0 49,solar,17.281924,2042
DE0 5 onwind,DE0 5,onwind,44.105999999999995,2042
DE0 5 solar,DE0 5,solar,25.245537,2042
DE0 50 onwind,DE0 50,onwind,57.2308,2042
DE0 50 solar,DE0 50,solar,10.1387,2042
DE0 51 onwind,DE0 51,onwind,63.24,2042
DE0 51 solar,DE0 51,solar,11.569396,2042
DE0 52 onwind,DE0 52,onwind,33.5,2042
DE0 52 solar,DE0 52,solar,24.522601,2042
DE0 53 offwind-ac,DE0 53,offwind-ac,277.8,2042
DE0 53 offwind-dc,DE0 53,offwind-dc,329.40000000000003,2042
DE0 53 onwind,DE0 53,onwind,428.95,2042
DE0 53 solar,DE0 53,solar,9.235917,2042
DE0 54 onwind,DE0 54,onwind,80.00999999999999,2042
DE0 54 solar,DE0 54,solar,14.587371000000001,2042
DE0 56 onwind,DE0 56,onwind,158.4,2042
DE0 56 solar,DE0 56,solar,22.582283,2042
DE0 57 onwind,DE0 57,onwind,393.0648,2042
DE0 57 solar,DE0 57,solar,10.294581,2042
DE0 58 onwind,DE0 58,onwind,64.51,2042
DE0 58 solar,DE0 58,solar,10.074335,2042
DE0 59 onwind,DE0 59,onwind,131.60999999999999,2042
DE0 59 solar,DE0 59,solar,17.00381,2042
DE0 6 onwind,DE0 6,onwind,136.23,2042
DE0 6 solar,DE0 6,solar,26.302866,2042
DE0 60 onwind,DE0 60,onwind,12.0,2042
DE0 60 solar,DE0 60,solar,15.604316,2042
DE0 61 onwind,DE0 61,onwind,94.78999999999999,2042
DE0 61 solar,DE0 61,solar,10.465665,2042
DE0 62 onwind,DE0 62,onwind,56.9,2042
DE0 62 solar,DE0 62,solar,8.89727,2042
DE0 63 onwind,DE0 63,onwind,50.4535,2042
DE0 63 solar,DE0 63,solar,23.469067,2042
DE0 7 onwind,DE0 7,onwind,54.489999999999995,2042
DE0 7 solar,DE0 7,solar,27.76522,2042
DE0 8 onwind,DE0 8,onwind,228.5365,2042
DE0 8 solar,DE0 8,solar,10.591084,2042
DE0 9 onwind,DE0 9,onwind,61.85,2042
DE0 9 solar,DE0 9,solar,56.393860000000004,2042
DE0 0 onwind,DE0 0,onwind,16.146,2041
DE0 0 solar,DE0 0,solar,24.287475,2041
DE0 1 onwind,DE0 1,onwind,55.23,2041
DE0 1 solar,DE0 1,solar,8.01591,2041
DE0 10 onwind,DE0 10,onwind,70.475,2041
DE0 10 solar,DE0 10,solar,32.780210000000004,2041
DE0 11 onwind,DE0 11,onwind,32.75,2041
DE0 11 solar,DE0 11,solar,16.104755,2041
DE0 12 onwind,DE0 12,onwind,18.6,2041
DE0 12 solar,DE0 12,solar,7.201951,2041
DE0 13 onwind,DE0 13,onwind,26.669999999999998,2041
DE0 13 solar,DE0 13,solar,23.27358,2041
DE0 14 solar,DE0 14,solar,24.242423,2041
DE0 15 onwind,DE0 15,onwind,227.75,2041
DE0 15 solar,DE0 15,solar,7.03491,2041
DE0 16 onwind,DE0 16,onwind,22.759999999999998,2041
DE0 16 solar,DE0 16,solar,15.375223,2041
DE0 17 onwind,DE0 17,onwind,120.3035,2041
DE0 17 solar,DE0 17,solar,12.229714,2041
DE0 18 offwind-dc,DE0 18,offwind-dc,4.2,2041
DE0 18 onwind,DE0 18,onwind,58.85,2041
DE0 18 solar,DE0 18,solar,36.510566000000004,2041
DE0 19 offwind-ac,DE0 19,offwind-ac,169.344,2041
DE0 19 offwind-dc,DE0 19,offwind-dc,152.68800000000002,2041
DE0 19 onwind,DE0 19,onwind,326.953,2041
DE0 19 solar,DE0 19,solar,8.399905,2041
DE0 2 onwind,DE0 2,onwind,10.9,2041
DE0 2 solar,DE0 2,solar,8.080753999999999,2041
DE0 20 onwind,DE0 20,onwind,51.0,2041
DE0 20 solar,DE0 20,solar,12.113575,2041
DE0 21 onwind,DE0 21,onwind,138.977,2041
DE0 21 solar,DE0 21,solar,15.214013,2041
DE0 22 onwind,DE0 22,onwind,110.153,2041
DE0 22 solar,DE0 22,solar,57.594921,2041
DE0 23 onwind,DE0 23,onwind,77.75999999999999,2041
DE0 23 solar,DE0 23,solar,54.947739999999996,2041
DE0 24 onwind,DE0 24,onwind,40.499,2041
DE0 24 solar,DE0 24,solar,23.49901,2041
DE0 25 onwind,DE0 25,onwind,37.6,2041
DE0 25 solar,DE0 25,solar,10.388373,2041
DE0 26 onwind,DE0 26,onwind,30.16,2041
DE0 26 solar,DE0 26,solar,32.944354,2041
DE0 27 onwind,DE0 27,onwind,44.5424,2041
DE0 27 solar,DE0 27,solar,33.361286,2041
DE0 28 solar,DE0 28,solar,14.41836,2041
DE0 29 solar,DE0 29,solar,10.673394,2041
DE0 3 onwind,DE0 3,onwind,18.8426,2041
DE0 3 solar,DE0 3,solar,21.392389,2041
DE0 30 onwind,DE0 30,onwind,163.35999999999999,2041
DE0 30 solar,DE0 30,solar,89.484502,2041
DE0 31 onwind,DE0 31,onwind,0.01,2041
DE0 31 solar,DE0 31,solar,28.731264,2041
DE0 32 onwind,DE0 32,onwind,39.480000000000004,2041
DE0 32 solar,DE0 32,solar,11.431582,2041
DE0 33 onwind,DE0 33,onwind,5.30258,2041
DE0 33 solar,DE0 33,solar,34.864081,2041
DE0 34 onwind,DE0 34,onwind,15.25,2041
DE0 34 solar,DE0 34,solar,28.847811,2041
DE0 35 onwind,DE0 35,onwind,36.385999999999996,2041
DE0 35 solar,DE0 35,solar,32.744179,2041
DE0 36 onwind,DE0 36,onwind,34.949999999999996,2041
DE0 36 solar,DE0 36,solar,12.67682,2041
DE0 37 onwind,DE0 37,onwind,63.699999999999996,2041
DE0 37 solar,DE0 37,solar,23.997387,2041
DE0 38 onwind,DE0 38,onwind,116.88,2041
DE0 38 solar,DE0 38,solar,39.747504,2041
DE0 39 solar,DE0 39,solar,20.413701,2041
DE0 4 onwind,DE0 4,onwind,10.59,2041
DE0 4 solar,DE0 4,solar,6.75073,2041
DE0 40 onwind,DE0 40,onwind,19.05,2041
DE0 40 solar,DE0 40,solar,20.368511,2041
DE0 41 onwind,DE0 41,onwind,68.85119999999999,2041
DE0 41 solar,DE0 41,solar,41.338882,2041
DE0 42 onwind,DE0 42,onwind,33.6,2041
DE0 42 solar,DE0 42,solar,17.54199,2041
DE0 43 onwind,DE0 43,onwind,60.532199999999996,2041
DE0 43 solar,DE0 43,solar,44.222815,2041
DE0 44 solar,DE0 44,solar,15.101199,2041
DE0 45 onwind,DE0 45,onwind,70.466,2041
DE0 45 solar,DE0 45,solar,8.005665,2041
DE0 46 onwind,DE0 46,onwind,42.22616,2041
DE0 46 solar,DE0 46,solar,68.574844,2041
DE0 47 onwind,DE0 47,onwind,18.6099,2041
DE0 47 solar,DE0 47,solar,14.56506,2041
DE0 48 onwind,DE0 48,onwind,119.19,2041
DE0 48 solar,DE0 48,solar,8.559286,2041
DE0 49 solar,DE0 49,solar,11.737456,2041
DE0 5 onwind,DE0 5,onwind,18.011,2041
DE0 5 solar,DE0 5,solar,18.856549,2041
DE0 50 onwind,DE0 50,onwind,57.699999999999996,2041
DE0 50 solar,DE0 50,solar,14.42074,2041
DE0 51 onwind,DE0 51,onwind,22.7415,2041
DE0 51 solar,DE0 51,solar,17.695473,2041
DE0 52 onwind,DE0 52,onwind,69.3,2041
DE0 52 solar,DE0 52,solar,12.984164,2041
DE0 53 offwind-ac,DE0 53,offwind-ac,255.192,2041
DE0 53 offwind-dc,DE0 53,offwind-dc,269.784,2041
DE0 53 onwind,DE0 53,onwind,257.0994,2041
DE0 53 solar,DE0 53,solar,7.722744,2041
DE0 54 onwind,DE0 54,onwind,114.92,2041
DE0 54 solar,DE0 54,solar,9.3535,2041
DE0 56 onwind,DE0 56,onwind,217.897,2041
DE0 56 solar,DE0 56,solar,35.358146,2041
DE0 57 onwind,DE0 57,onwind,370.0714,2041
DE0 57 solar,DE0 57,solar,23.269282,2041
DE0 58 onwind,DE0 58,onwind,114.3,2041
DE0 58 solar,DE0 58,solar,7.018045,2041
DE0 59 onwind,DE0 59,onwind,97.66489999999999,2041
DE0 59 solar,DE0 59,solar,24.23003,2041
DE0 6 onwind,DE0 6,onwind,177.9,2041
DE0 6 solar,DE0 6,solar,13.422584,2041
DE0 60 onwind,DE0 60,onwind,43.4698,2041
DE0 60 solar,DE0 60,solar,17.669954999999998,2041
DE0 61 onwind,DE0 61,onwind,42.05,2041
DE0 61 solar,DE0 61,solar,10.385432,2041
DE0 62 onwind,DE0 62,onwind,48.71,2041
DE0 62 solar,DE0 62,solar,21.5212,2041
DE0 63 offwind-ac,DE0 63,offwind-ac,4.2,2041
DE0 63 onwind,DE0 63,onwind,71.94,2041
DE0 63 solar,DE0 63,solar,33.236136,2041
DE0 7 onwind,DE0 7,onwind,40.85,2041
DE0 7 solar,DE0 7,solar,16.644343,2041
DE0 8 onwind,DE0 8,onwind,205.1966,2041
DE0 8 solar,DE0 8,solar,10.177427,2041
DE0 9 onwind,DE0 9,onwind,77.6379,2041
DE0 9 solar,DE0 9,solar,89.101567,2041
DE0 0 onwind,DE0 0,onwind,46.964,2040
DE0 0 solar,DE0 0,solar,27.611417,2040
DE0 1 onwind,DE0 1,onwind,58.565,2040
DE0 1 solar,DE0 1,solar,11.34223,2040
DE0 10 onwind,DE0 10,onwind,30.2,2040
DE0 10 solar,DE0 10,solar,32.284440000000004,2040
DE0 11 onwind,DE0 11,onwind,22.83,2040
DE0 11 solar,DE0 11,solar,8.595579,2040
DE0 12 onwind,DE0 12,onwind,18.7,2040
DE0 12 solar,DE0 12,solar,10.695425,2040
DE0 13 onwind,DE0 13,onwind,39.2285,2040
DE0 13 solar,DE0 13,solar,27.14476,2040
DE0 14 onwind,DE0 14,onwind,23.104999999999997,2040
DE0 14 solar,DE0 14,solar,31.983538,2040
DE0 15 onwind,DE0 15,onwind,147.758,2040
DE0 15 solar,DE0 15,solar,4.6351,2040
DE0 16 onwind,DE0 16,onwind,19.8,2040
DE0 16 solar,DE0 16,solar,17.861975,2040
DE0 17 onwind,DE0 17,onwind,28.4262,2040
DE0 17 solar,DE0 17,solar,21.231801,2040
DE0 18 offwind-dc,DE0 18,offwind-dc,164.98,2040
DE0 18 onwind,DE0 18,onwind,42.9322,2040
DE0 18 solar,DE0 18,solar,22.763808,2040
