,carrier,p_nom,bus
DE0 0 CCGT,CCGT,6376.527343447,DE0 0
DE0 1 CCGT,CCGT,3114.4234372363,DE0 1
DE0 2 CCGT,CCGT,12238.918129235,DE0 2
DE0 0 OCGT,OCGT,2055.9036589227558,DE0 0
DE0 1 OCGT,OCGT,2581.3860965,DE0 1
DE0 2 OCGT,OCGT,3708.8599906874,DE0 2
