,bus,carrier,p_nom,year_removed
DE0 0 onwind,DE0 0,onwind,780.77329,2040
DE0 0 solar,DE0 0,solar,492.716106,2040
DE0 1 offwind-ac,DE0 1,offwind-ac,142.95000000000002,2040
DE0 1 offwind-dc,DE0 1,offwind-dc,162.35,2040
DE0 1 onwind,DE0 1,onwind,1124.376795,2040
DE0 1 solar,DE0 1,solar,612.832202,2040
DE0 2 offwind-ac,DE0 2,offwind-ac,1001.06,2040
DE0 2 offwind-dc,DE0 2,offwind-dc,989.1,2040
DE0 2 onwind,DE0 2,onwind,1878.8951,2040
DE0 2 solar,DE0 2,solar,293.257854,2040
DE0 0 onwind,DE0 0,onwind,873.4432429999999,2039
DE0 0 solar,DE0 0,solar,694.00104,2039
DE0 1 offwind-dc,DE0 1,offwind-dc,7.2,2039
DE0 1 onwind,DE0 1,onwind,1443.1453,2039
DE0 1 solar,DE0 1,solar,629.555315,2039
DE0 2 offwind-ac,DE0 2,offwind-ac,244.28,2039
DE0 2 offwind-dc,DE0 2,offwind-dc,241.38,2039
DE0 2 onwind,DE0 2,onwind,2336.941,2039
DE0 2 solar,DE0 2,solar,422.231201,2039
DE0 0 onwind,DE0 0,onwind,722.97032,2038
DE0 0 solar,DE0 0,solar,1233.230937,2038
DE0 1 offwind-ac,DE0 1,offwind-ac,10.0,2038
DE0 1 offwind-dc,DE0 1,offwind-dc,5.0,2038
DE0 1 onwind,DE0 1,onwind,1089.66352,2038
DE0 1 solar,DE0 1,solar,1145.171074,2038
DE0 2 offwind-ac,DE0 2,offwind-ac,110.0,2038
DE0 2 offwind-dc,DE0 2,offwind-dc,115.0,2038
DE0 2 onwind,DE0 2,onwind,1166.21045,2038
DE0 2 solar,DE0 2,solar,744.366649,2038
DE0 0 onwind,DE0 0,onwind,525.720085,2037
DE0 0 solar,DE0 0,solar,1966.022262,2037
DE0 1 offwind-ac,DE0 1,offwind-ac,5.0,2037
DE0 1 onwind,DE0 1,onwind,944.5923,2037
DE0 1 solar,DE0 1,solar,3069.160412,2037
DE0 2 offwind-ac,DE0 2,offwind-ac,35.0,2037
DE0 2 offwind-dc,DE0 2,offwind-dc,40.0,2037
DE0 2 onwind,DE0 2,onwind,936.33985,2037
DE0 2 solar,DE0 2,solar,1796.085287,2037
DE0 0 onwind,DE0 0,onwind,448.18964,2036
DE0 0 solar,DE0 0,solar,2668.857351,2036
DE0 1 offwind-ac,DE0 1,offwind-ac,25.299999999999997,2036
DE0 1 offwind-dc,DE0 1,offwind-dc,23.0,2036
DE0 1 onwind,DE0 1,onwind,525.7751499999999,2036
DE0 1 solar,DE0 1,solar,2984.967613,2036
DE0 2 offwind-ac,DE0 2,offwind-ac,25.0,2036
DE0 2 offwind-dc,DE0 2,offwind-dc,35.0,2036
DE0 2 onwind,DE0 2,onwind,897.03427,2036
DE0 2 solar,DE0 2,solar,2308.881399,2036
DE0 0 onwind,DE0 0,onwind,199.1599,2035
DE0 0 solar,DE0 0,solar,3116.591812,2035
DE0 1 onwind,DE0 1,onwind,530.9968,2035
DE0 1 solar,DE0 1,solar,2140.833604,2035
DE0 2 offwind-ac,DE0 2,offwind-ac,25.0,2035
DE0 2 offwind-dc,DE0 2,offwind-dc,20.0,2035
DE0 2 onwind,DE0 2,onwind,683.6047,2035
DE0 2 solar,DE0 2,solar,2316.134345,2035
DE0 0 onwind,DE0 0,onwind,271.9658,2034
DE0 0 solar,DE0 0,solar,2015.537071,2034
DE0 1 onwind,DE0 1,onwind,1365.3595,2034
DE0 1 solar,DE0 1,solar,1228.324618,2034
DE0 2 offwind-ac,DE0 2,offwind-ac,15.0,2034
DE0 2 offwind-dc,DE0 2,offwind-dc,20.0,2034
DE0 2 onwind,DE0 2,onwind,1033.4184,2034
DE0 2 solar,DE0 2,solar,1180.352418,2034
DE0 0 onwind,DE0 0,onwind,64.492,2033
DE0 0 solar,DE0 0,solar,1060.248905,2033
DE0 1 onwind,DE0 1,onwind,388.95,2033
DE0 1 solar,DE0 1,solar,481.136537,2033
DE0 2 onwind,DE0 2,onwind,311.21999999999997,2033
DE0 2 solar,DE0 2,solar,431.996353,2033
DE0 0 onwind,DE0 0,onwind,260.45,2032
DE0 0 solar,DE0 0,solar,705.205048,2032
DE0 1 onwind,DE0 1,onwind,693.2047,2032
DE0 1 solar,DE0 1,solar,269.802503,2032
DE0 2 onwind,DE0 2,onwind,726.5595,2032
DE0 2 solar,DE0 2,solar,276.094436,2032
DE0 0 onwind,DE0 0,onwind,315.65,2031
DE0 0 solar,DE0 0,solar,473.369904,2031
DE0 1 onwind,DE0 1,onwind,1164.01,2031
DE0 1 solar,DE0 1,solar,163.03784,2031
DE0 2 onwind,DE0 2,onwind,722.855,2031
DE0 2 solar,DE0 2,solar,204.97989,2031
DE0 0 onwind,DE0 0,onwind,150.488,2030
DE0 0 solar,DE0 0,solar,526.02421,2030
DE0 1 onwind,DE0 1,onwind,896.1146,2030
DE0 1 solar,DE0 1,solar,199.680519,2030
DE0 2 onwind,DE0 2,onwind,714.821,2030
DE0 2 solar,DE0 2,solar,195.841882,2030
DE0 0 onwind,DE0 0,onwind,169.6,2029
DE0 0 solar,DE0 0,solar,384.226802,2029
DE0 1 onwind,DE0 1,onwind,833.804,2029
DE0 1 solar,DE0 1,solar,141.727972,2029
DE0 2 onwind,DE0 2,onwind,995.267,2029
DE0 2 solar,DE0 2,solar,128.435425,2029
DE0 0 onwind,DE0 0,onwind,168.142,2028
DE0 0 solar,DE0 0,solar,100.612632,2028
DE0 1 onwind,DE0 1,onwind,1330.736,2028
DE0 1 solar,DE0 1,solar,21.286422,2028
DE0 2 onwind,DE0 2,onwind,1169.15,2028
DE0 2 solar,DE0 2,solar,20.228661,2028
DE0 0 onwind,DE0 0,onwind,286.17225,2027
DE0 0 solar,DE0 0,solar,71.759584,2027
DE0 1 onwind,DE0 1,onwind,1236.463,2027
DE0 1 solar,DE0 1,solar,18.619591,2027
DE0 2 onwind,DE0 2,onwind,1455.37084,2027
DE0 2 solar,DE0 2,solar,19.23418,2027
DE0 0 onwind,DE0 0,onwind,192.966,2026
DE0 0 solar,DE0 0,solar,59.625093,2026
DE0 1 onwind,DE0 1,onwind,1009.233,2026
DE0 1 solar,DE0 1,solar,23.059612,2026
DE0 2 onwind,DE0 2,onwind,1322.2998,2026
DE0 2 solar,DE0 2,solar,25.122314,2026
DE0 0 onwind,DE0 0,onwind,172.6815,2025
DE0 0 solar,DE0 0,solar,22.468781,2025
DE0 1 onwind,DE0 1,onwind,447.0805,2025
DE0 1 solar,DE0 1,solar,5.435505,2025
DE0 2 onwind,DE0 2,onwind,838.537,2025
DE0 2 solar,DE0 2,solar,11.271705,2025
DE0 0 onwind,DE0 0,onwind,31.54475,2024
DE0 0 solar,DE0 0,solar,3.405134,2024
DE0 1 onwind,DE0 1,onwind,525.959,2024
DE0 1 solar,DE0 1,solar,1.414341,2024
DE0 2 onwind,DE0 2,onwind,484.735,2024
DE0 2 solar,DE0 2,solar,4.468496,2024
DE0 0 onwind,DE0 0,onwind,22.545,2023
DE0 0 solar,DE0 0,solar,1.788799,2023
DE0 1 onwind,DE0 1,onwind,164.58,2023
DE0 1 solar,DE0 1,solar,0.749349,2023
DE0 2 onwind,DE0 2,onwind,245.0504,2023
DE0 2 solar,DE0 2,solar,3.384249,2023
DE0 0 onwind,DE0 0,onwind,14.58,2022
DE0 0 solar,DE0 0,solar,2.774923,2022
DE0 1 onwind,DE0 1,onwind,108.05,2022
DE0 1 solar,DE0 1,solar,0.437866,2022
DE0 2 onwind,DE0 2,onwind,145.01,2022
DE0 2 solar,DE0 2,solar,3.703569,2022
DE0 0 onwind,DE0 0,onwind,24.917,2021
DE0 0 solar,DE0 0,solar,1.377151,2021
DE0 1 onwind,DE0 1,onwind,93.717,2021
DE0 1 solar,DE0 1,solar,0.295995,2021
DE0 2 onwind,DE0 2,onwind,114.29104,2021
DE0 2 solar,DE0 2,solar,2.599363,2021
DE0 0 onwind,DE0 0,onwind,11.85,2020
DE0 0 solar,DE0 0,solar,0.2158,2020
DE0 1 onwind,DE0 1,onwind,65.66,2020
DE0 1 solar,DE0 1,solar,0.333902,2020
DE0 2 onwind,DE0 2,onwind,198.196,2020
DE0 2 solar,DE0 2,solar,0.8212780000000001,2020
