,bus,carrier,p_nom,year_removed
DE0 16 biomass,DE0 16,biomass,21.177,2040
DE0 17 biomass,DE0 17,biomass,18.192,2040
DE0 18 biomass,DE0 18,biomass,6.415,2040
DE0 19 biomass,DE0 19,biomass,44.187,2040
DE0 2 biomass,DE0 2,biomass,8.4724,2040
DE0 20 biomass,DE0 20,biomass,29.786,2040
DE0 21 biomass,DE0 21,biomass,29.5,2040
DE0 22 biomass,DE0 22,biomass,1.4445000000000001,2040
DE0 23 biomass,DE0 23,biomass,13.299,2040
DE0 24 biomass,DE0 24,biomass,26.1305,2040
DE0 25 biomass,DE0 25,biomass,18.376,2040
DE0 26 biomass,DE0 26,biomass,3.145,2040
DE0 27 biomass,DE0 27,biomass,9.216,2040
DE0 28 biomass,DE0 28,biomass,101.018,2040
DE0 29 biomass,DE0 29,biomass,31.75096,2040
DE0 3 biomass,DE0 3,biomass,30.11,2040
DE0 30 biomass,DE0 30,biomass,15.849,2040
DE0 31 biomass,DE0 31,biomass,43.274,2040
DE0 4 biomass,DE0 4,biomass,37.916,2040
DE0 5 biomass,DE0 5,biomass,8.663,2040
DE0 6 biomass,DE0 6,biomass,20.053,2040
DE0 7 biomass,DE0 7,biomass,37.2224,2040
DE0 8 biomass,DE0 8,biomass,8.361,2040
DE0 9 biomass,DE0 9,biomass,41.6865,2040
DE0 0 biomass,DE0 0,biomass,26.0942,2039
DE0 1 biomass,DE0 1,biomass,26.1747,2039
DE0 10 biomass,DE0 10,biomass,8.31,2039
DE0 11 biomass,DE0 11,biomass,23.6844,2039
DE0 12 biomass,DE0 12,biomass,18.138,2039
DE0 13 biomass,DE0 13,biomass,5.95,2039
DE0 14 biomass,DE0 14,biomass,7.535,2039
DE0 15 biomass,DE0 15,biomass,22.813,2039
DE0 16 biomass,DE0 16,biomass,26.075,2039
DE0 17 biomass,DE0 17,biomass,7.4816199999999995,2039
DE0 18 biomass,DE0 18,biomass,0.44645,2039
DE0 19 biomass,DE0 19,biomass,28.105575,2039
DE0 2 biomass,DE0 2,biomass,3.6999999999999997,2039
DE0 20 biomass,DE0 20,biomass,12.953,2039
DE0 21 biomass,DE0 21,biomass,13.5405,2039
DE0 22 biomass,DE0 22,biomass,2.65455,2039
DE0 23 biomass,DE0 23,biomass,8.873,2039
DE0 24 biomass,DE0 24,biomass,12.692,2039
DE0 25 biomass,DE0 25,biomass,9.208,2039
DE0 26 biomass,DE0 26,biomass,9.16,2039
DE0 27 biomass,DE0 27,biomass,3.081,2039
DE0 28 biomass,DE0 28,biomass,70.3103,2039
DE0 29 biomass,DE0 29,biomass,17.275,2039
DE0 3 biomass,DE0 3,biomass,15.7745,2039
DE0 30 biomass,DE0 30,biomass,14.0424,2039
DE0 31 biomass,DE0 31,biomass,33.3892,2039
DE0 4 biomass,DE0 4,biomass,26.3285,2039
DE0 5 biomass,DE0 5,biomass,6.3393999999999995,2039
DE0 6 biomass,DE0 6,biomass,16.888,2039
DE0 7 biomass,DE0 7,biomass,15.576600000000001,2039
DE0 8 biomass,DE0 8,biomass,18.919,2039
DE0 9 biomass,DE0 9,biomass,24.745,2039
DE0 0 biomass,DE0 0,biomass,32.217,2038
DE0 1 biomass,DE0 1,biomass,6.927,2038
DE0 10 biomass,DE0 10,biomass,1.87,2038
DE0 11 biomass,DE0 11,biomass,19.383,2038
DE0 12 biomass,DE0 12,biomass,19.422,2038
DE0 13 biomass,DE0 13,biomass,2.376,2038
DE0 14 biomass,DE0 14,biomass,3.584,2038
DE0 15 biomass,DE0 15,biomass,26.229,2038
DE0 16 biomass,DE0 16,biomass,8.364,2038
DE0 17 biomass,DE0 17,biomass,4.973,2038
DE0 18 biomass,DE0 18,biomass,8.137,2038
DE0 19 biomass,DE0 19,biomass,23.28099,2038
DE0 2 biomass,DE0 2,biomass,11.315,2038
DE0 20 biomass,DE0 20,biomass,6.6899999999999995,2038
DE0 21 biomass,DE0 21,biomass,21.423000000000002,2038
DE0 22 biomass,DE0 22,biomass,12.370999999999999,2038
DE0 23 biomass,DE0 23,biomass,17.997,2038
DE0 24 biomass,DE0 24,biomass,3.828,2038
DE0 25 biomass,DE0 25,biomass,5.95,2038
DE0 26 biomass,DE0 26,biomass,1.8185,2038
DE0 27 biomass,DE0 27,biomass,6.747,2038
DE0 28 biomass,DE0 28,biomass,41.8865,2038
DE0 29 biomass,DE0 29,biomass,7.5545,2038
DE0 3 biomass,DE0 3,biomass,22.519000000000002,2038
DE0 30 biomass,DE0 30,biomass,4.781,2038
DE0 31 biomass,DE0 31,biomass,18.833000000000002,2038
DE0 4 biomass,DE0 4,biomass,19.5885,2038
DE0 5 biomass,DE0 5,biomass,5.933,2038
DE0 6 biomass,DE0 6,biomass,19.905,2038
DE0 7 biomass,DE0 7,biomass,11.048,2038
DE0 8 biomass,DE0 8,biomass,5.531000000000001,2038
DE0 9 biomass,DE0 9,biomass,9.953,2038
DE0 0 biomass,DE0 0,biomass,29.9103,2037
DE0 1 biomass,DE0 1,biomass,26.7399,2037
DE0 10 biomass,DE0 10,biomass,4.5255,2037
DE0 11 biomass,DE0 11,biomass,27.0143,2037
DE0 12 biomass,DE0 12,biomass,35.3885,2037
DE0 13 biomass,DE0 13,biomass,4.2801,2037
DE0 14 biomass,DE0 14,biomass,20.368000000000002,2037
DE0 15 biomass,DE0 15,biomass,29.663,2037
DE0 16 biomass,DE0 16,biomass,12.974,2037
DE0 17 biomass,DE0 17,biomass,16.474,2037
DE0 18 biomass,DE0 18,biomass,12.442870000000001,2037
DE0 19 biomass,DE0 19,biomass,37.214,2037
DE0 2 biomass,DE0 2,biomass,23.201711,2037
DE0 20 biomass,DE0 20,biomass,19.8393,2037
DE0 21 biomass,DE0 21,biomass,16.9205,2037
DE0 22 biomass,DE0 22,biomass,8.3336,2037
DE0 23 biomass,DE0 23,biomass,16.307,2037
DE0 24 biomass,DE0 24,biomass,10.849,2037
DE0 25 biomass,DE0 25,biomass,13.1705,2037
DE0 26 biomass,DE0 26,biomass,3.729,2037
DE0 27 biomass,DE0 27,biomass,34.44865,2037
DE0 28 biomass,DE0 28,biomass,53.292,2037
DE0 29 biomass,DE0 29,biomass,13.7614,2037
DE0 3 biomass,DE0 3,biomass,33.669,2037
DE0 30 biomass,DE0 30,biomass,10.061,2037
DE0 31 biomass,DE0 31,biomass,51.3972,2037
DE0 4 biomass,DE0 4,biomass,18.2155,2037
DE0 5 biomass,DE0 5,biomass,18.5396,2037
DE0 6 biomass,DE0 6,biomass,25.204,2037
DE0 7 biomass,DE0 7,biomass,30.474,2037
DE0 8 biomass,DE0 8,biomass,15.5942,2037
DE0 9 biomass,DE0 9,biomass,36.478,2037
DE0 0 biomass,DE0 0,biomass,22.18,2036
DE0 1 biomass,DE0 1,biomass,24.4463,2036
DE0 10 biomass,DE0 10,biomass,4.466,2036
DE0 11 biomass,DE0 11,biomass,49.83336,2036
DE0 12 biomass,DE0 12,biomass,37.231,2036
DE0 13 biomass,DE0 13,biomass,24.257,2036
DE0 14 biomass,DE0 14,biomass,14.1038,2036
DE0 15 biomass,DE0 15,biomass,50.906,2036
DE0 16 biomass,DE0 16,biomass,15.354000000000001,2036
DE0 17 biomass,DE0 17,biomass,23.9058,2036
DE0 18 biomass,DE0 18,biomass,9.0132,2036
DE0 19 biomass,DE0 19,biomass,63.324,2036
DE0 2 biomass,DE0 2,biomass,21.758,2036
DE0 20 biomass,DE0 20,biomass,44.191,2036
DE0 21 biomass,DE0 21,biomass,41.5933,2036
DE0 22 biomass,DE0 22,biomass,5.4879999999999995,2036
DE0 23 biomass,DE0 23,biomass,25.277,2036
DE0 24 biomass,DE0 24,biomass,34.2725,2036
DE0 25 biomass,DE0 25,biomass,11.875,2036
DE0 26 biomass,DE0 26,biomass,6.3158,2036
DE0 27 biomass,DE0 27,biomass,14.51,2036
DE0 28 biomass,DE0 28,biomass,63.727000000000004,2036
DE0 29 biomass,DE0 29,biomass,27.9052,2036
DE0 3 biomass,DE0 3,biomass,30.545,2036
DE0 30 biomass,DE0 30,biomass,43.223,2036
DE0 31 biomass,DE0 31,biomass,57.5599,2036
DE0 4 biomass,DE0 4,biomass,49.091,2036
DE0 5 biomass,DE0 5,biomass,17.2071,2036
DE0 6 biomass,DE0 6,biomass,40.239000000000004,2036
DE0 7 biomass,DE0 7,biomass,25.1488,2036
DE0 8 biomass,DE0 8,biomass,19.968,2036
DE0 9 biomass,DE0 9,biomass,51.72,2036
DE0 0 biomass,DE0 0,biomass,15.370999999999999,2035
DE0 1 biomass,DE0 1,biomass,23.6408,2035
DE0 10 biomass,DE0 10,biomass,4.3853,2035
DE0 11 biomass,DE0 11,biomass,65.39935,2035
DE0 12 biomass,DE0 12,biomass,22.483999999999998,2035
DE0 13 biomass,DE0 13,biomass,2.509,2035
DE0 14 biomass,DE0 14,biomass,15.543,2035
DE0 15 biomass,DE0 15,biomass,34.894,2035
DE0 16 biomass,DE0 16,biomass,15.385,2035
DE0 17 biomass,DE0 17,biomass,19.854400000000002,2035
DE0 18 biomass,DE0 18,biomass,4.358,2035
DE0 19 biomass,DE0 19,biomass,43.798,2035
DE0 2 biomass,DE0 2,biomass,9.981,2035
DE0 20 biomass,DE0 20,biomass,27.4945,2035
DE0 21 biomass,DE0 21,biomass,41.188,2035
DE0 22 biomass,DE0 22,biomass,9.8741,2035
DE0 23 biomass,DE0 23,biomass,14.239,2035
DE0 24 biomass,DE0 24,biomass,36.30595,2035
DE0 25 biomass,DE0 25,biomass,8.308,2035
DE0 26 biomass,DE0 26,biomass,11.3049,2035
DE0 27 biomass,DE0 27,biomass,13.491,2035
DE0 28 biomass,DE0 28,biomass,22.823,2035
DE0 29 biomass,DE0 29,biomass,22.107,2035
DE0 3 biomass,DE0 3,biomass,55.954,2035
DE0 30 biomass,DE0 30,biomass,33.96,2035
DE0 31 biomass,DE0 31,biomass,63.8988,2035
DE0 4 biomass,DE0 4,biomass,34.4105,2035
DE0 5 biomass,DE0 5,biomass,23.806,2035
DE0 6 biomass,DE0 6,biomass,17.096,2035
DE0 7 biomass,DE0 7,biomass,23.976,2035
DE0 8 biomass,DE0 8,biomass,4.1363,2035
DE0 9 biomass,DE0 9,biomass,51.193,2035
DE0 0 biomass,DE0 0,biomass,7.264,2034
DE0 1 biomass,DE0 1,biomass,7.8663,2034
DE0 10 biomass,DE0 10,biomass,10.34,2034
DE0 11 biomass,DE0 11,biomass,64.6345,2034
DE0 12 biomass,DE0 12,biomass,142.54,2034
DE0 13 biomass,DE0 13,biomass,2.185,2034
DE0 14 biomass,DE0 14,biomass,2.2662999999999998,2034
DE0 15 biomass,DE0 15,biomass,30.326,2034
DE0 16 biomass,DE0 16,biomass,5.285299999999999,2034
DE0 17 biomass,DE0 17,biomass,4.8385,2034
DE0 18 biomass,DE0 18,biomass,12.6973,2034
DE0 19 biomass,DE0 19,biomass,10.171,2034
DE0 2 biomass,DE0 2,biomass,2.6,2034
DE0 20 biomass,DE0 20,biomass,8.776,2034
DE0 21 biomass,DE0 21,biomass,20.0764,2034
DE0 22 biomass,DE0 22,biomass,12.983600000000001,2034
DE0 23 biomass,DE0 23,biomass,5.3483,2034
DE0 24 biomass,DE0 24,biomass,30.0604,2034
DE0 25 biomass,DE0 25,biomass,17.62,2034
DE0 26 biomass,DE0 26,biomass,3.937,2034
DE0 27 biomass,DE0 27,biomass,1.186,2034
DE0 28 biomass,DE0 28,biomass,9.09,2034
DE0 29 biomass,DE0 29,biomass,11.6445,2034
DE0 3 biomass,DE0 3,biomass,19.16,2034
DE0 30 biomass,DE0 30,biomass,47.072,2034
