,bus,carrier,p_nom,year_removed
DE0 15 solar,DE0 15,solar,21.522683,2042
DE0 16 onwind,DE0 16,onwind,272.87,2042
DE0 16 solar,DE0 16,solar,34.005949,2042
DE0 17 onwind,DE0 17,onwind,58.1,2042
DE0 17 solar,DE0 17,solar,43.199777,2042
DE0 18 onwind,DE0 18,onwind,56.31,2042
DE0 18 solar,DE0 18,solar,34.594581,2042
DE0 19 offwind-ac,DE0 19,offwind-ac,245.55,2042
DE0 19 onwind,DE0 19,onwind,484.5663,2042
DE0 19 solar,DE0 19,solar,16.138108,2042
DE0 2 onwind,DE0 2,onwind,228.6555,2042
DE0 2 solar,DE0 2,solar,43.68436,2042
DE0 20 onwind,DE0 20,onwind,57.367999999999995,2042
DE0 20 solar,DE0 20,solar,31.124306,2042
DE0 21 solar,DE0 21,solar,61.082319,2042
DE0 22 onwind,DE0 22,onwind,65.4,2042
DE0 22 solar,DE0 22,solar,38.560124,2042
DE0 23 onwind,DE0 23,onwind,72.57,2042
DE0 23 solar,DE0 23,solar,23.735384,2042
DE0 24 onwind,DE0 24,onwind,110.84,2042
DE0 24 solar,DE0 24,solar,40.21218,2042
DE0 25 onwind,DE0 25,onwind,86.78,2042
DE0 25 solar,DE0 25,solar,69.061877,2042
DE0 26 onwind,DE0 26,onwind,146.78,2042
DE0 26 solar,DE0 26,solar,35.09374,2042
DE0 27 offwind-ac,DE0 27,offwind-ac,199.0,2042
DE0 27 offwind-dc,DE0 27,offwind-dc,166.65,2042
DE0 27 onwind,DE0 27,onwind,83.55,2042
DE0 27 solar,DE0 27,solar,60.267393,2042
DE0 28 offwind-ac,DE0 28,offwind-ac,180.3,2042
DE0 28 offwind-dc,DE0 28,offwind-dc,176.85,2042
DE0 28 onwind,DE0 28,onwind,609.9411,2042
DE0 28 solar,DE0 28,solar,27.941655,2042
DE0 29 onwind,DE0 29,onwind,271.18,2042
DE0 29 solar,DE0 29,solar,40.308458,2042
DE0 3 onwind,DE0 3,onwind,294.6422,2042
DE0 3 solar,DE0 3,solar,31.115985,2042
DE0 30 onwind,DE0 30,onwind,245.16,2042
DE0 30 solar,DE0 30,solar,50.54176,2042
DE0 31 onwind,DE0 31,onwind,109.82,2042
DE0 31 solar,DE0 31,solar,88.482403,2042
DE0 4 onwind,DE0 4,onwind,2.7847999999999997,2042
DE0 4 solar,DE0 4,solar,70.36232,2042
DE0 5 onwind,DE0 5,onwind,56.105999999999995,2042
DE0 5 solar,DE0 5,solar,40.715066,2042
DE0 6 onwind,DE0 6,onwind,343.702,2042
DE0 6 solar,DE0 6,solar,80.056978,2042
DE0 7 onwind,DE0 7,onwind,133.41,2042
DE0 7 solar,DE0 7,solar,24.505726,2042
DE0 8 onwind,DE0 8,onwind,78.1105,2042
DE0 8 solar,DE0 8,solar,36.588794,2042
DE0 9 onwind,DE0 9,onwind,94.85849999999999,2042
DE0 9 solar,DE0 9,solar,24.6981,2042
DE0 0 onwind,DE0 0,onwind,164.9187,2041
DE0 0 solar,DE0 0,solar,141.172754,2041
DE0 1 onwind,DE0 1,onwind,126.35,2041
DE0 1 solar,DE0 1,solar,48.189995,2041
DE0 10 onwind,DE0 10,onwind,129.765,2041
DE0 10 solar,DE0 10,solar,37.88151,2041
DE0 11 onwind,DE0 11,onwind,104.52,2041
DE0 11 solar,DE0 11,solar,34.736413,2041
DE0 12 onwind,DE0 12,onwind,236.0,2041
DE0 12 solar,DE0 12,solar,97.352317,2041
DE0 13 onwind,DE0 13,onwind,48.39,2041
DE0 13 solar,DE0 13,solar,24.199122,2041
DE0 14 onwind,DE0 14,onwind,109.7012,2041
DE0 14 solar,DE0 14,solar,62.954731,2041
DE0 15 offwind-dc,DE0 15,offwind-dc,246.792,2041
DE0 15 onwind,DE0 15,onwind,171.18959999999998,2041
DE0 15 solar,DE0 15,solar,15.39453,2041
DE0 16 onwind,DE0 16,onwind,443.59,2041
DE0 16 solar,DE0 16,solar,21.870684,2041
DE0 17 onwind,DE0 17,onwind,123.607,2041
DE0 17 solar,DE0 17,solar,33.095212000000004,2041
DE0 18 onwind,DE0 18,onwind,44.949999999999996,2041
DE0 18 solar,DE0 18,solar,43.345554,2041
DE0 19 offwind-ac,DE0 19,offwind-ac,317.904,2041
DE0 19 onwind,DE0 19,onwind,373.4099,2041
DE0 19 solar,DE0 19,solar,14.729873,2041
DE0 2 onwind,DE0 2,onwind,146.4149,2041
DE0 2 solar,DE0 2,solar,47.60289,2041
DE0 20 onwind,DE0 20,onwind,46.3,2041
DE0 20 solar,DE0 20,solar,40.060897,2041
DE0 21 onwind,DE0 21,onwind,8.31248,2041
DE0 21 solar,DE0 21,solar,43.730548,2041
DE0 22 onwind,DE0 22,onwind,13.2,2041
DE0 22 solar,DE0 22,solar,40.790966,2041
DE0 23 onwind,DE0 23,onwind,49.1924,2041
DE0 23 solar,DE0 23,solar,53.448707,2041
DE0 24 onwind,DE0 24,onwind,120.6515,2041
DE0 24 solar,DE0 24,solar,23.492402,2041
DE0 25 onwind,DE0 25,onwind,188.874,2041
DE0 25 solar,DE0 25,solar,93.600856,2041
DE0 26 onwind,DE0 26,onwind,77.8,2041
DE0 26 solar,DE0 26,solar,33.03433,2041
DE0 27 offwind-ac,DE0 27,offwind-ac,6.264,2041
DE0 27 offwind-dc,DE0 27,offwind-dc,12.528,2041
DE0 27 onwind,DE0 27,onwind,69.5622,2041
DE0 27 solar,DE0 27,solar,65.818826,2041
DE0 28 offwind-ac,DE0 28,offwind-ac,104.568,2041
DE0 28 offwind-dc,DE0 28,offwind-dc,167.352,2041
DE0 28 onwind,DE0 28,onwind,693.2343999999999,2041
DE0 28 solar,DE0 28,solar,34.201023,2041
DE0 29 onwind,DE0 29,onwind,168.04,2041
DE0 29 solar,DE0 29,solar,28.028116,2041
DE0 3 onwind,DE0 3,onwind,85.806,2041
DE0 3 solar,DE0 3,solar,11.891151,2041
DE0 30 onwind,DE0 30,onwind,53.369,2041
DE0 30 solar,DE0 30,solar,37.14185,2041
DE0 31 onwind,DE0 31,onwind,54.68,2041
DE0 31 solar,DE0 31,solar,30.180481,2041
DE0 4 onwind,DE0 4,onwind,0.016,2041
DE0 4 solar,DE0 4,solar,38.828156,2041
DE0 5 onwind,DE0 5,onwind,61.480799999999995,2041
DE0 5 solar,DE0 5,solar,33.304096,2041
DE0 6 onwind,DE0 6,onwind,281.5779,2041
DE0 6 solar,DE0 6,solar,124.076853,2041
DE0 7 onwind,DE0 7,onwind,156.8,2041
DE0 7 solar,DE0 7,solar,29.255418,2041
DE0 8 onwind,DE0 8,onwind,65.60206,2041
DE0 8 solar,DE0 8,solar,59.346316,2041
DE0 9 onwind,DE0 9,onwind,85.51,2041
DE0 9 solar,DE0 9,solar,30.1008,2041
DE0 0 onwind,DE0 0,onwind,230.45,2040
DE0 0 solar,DE0 0,solar,132.302605,2040
DE0 1 onwind,DE0 1,onwind,90.9545,2040
DE0 1 solar,DE0 1,solar,62.445015,2040
DE0 10 onwind,DE0 10,onwind,174.7,2040
DE0 10 solar,DE0 10,solar,35.35287,2040
DE0 11 onwind,DE0 11,onwind,6.01551,2040
DE0 11 solar,DE0 11,solar,51.762884,2040
DE0 12 offwind-ac,DE0 12,offwind-ac,136.8,2040
DE0 12 onwind,DE0 12,onwind,171.1898,2040
DE0 12 solar,DE0 12,solar,64.430799,2040
DE0 13 onwind,DE0 13,onwind,60.125,2040
DE0 13 solar,DE0 13,solar,28.686633999999998,2040
DE0 14 onwind,DE0 14,onwind,45.425,2040
DE0 14 solar,DE0 14,solar,43.017114,2040
DE0 15 offwind-dc,DE0 15,offwind-dc,672.02,2040
DE0 15 onwind,DE0 15,onwind,37.8099,2040
DE0 15 solar,DE0 15,solar,17.084495,2040
DE0 16 onwind,DE0 16,onwind,195.4965,2040
DE0 16 solar,DE0 16,solar,23.021648,2040
DE0 17 onwind,DE0 17,onwind,189.914,2040
DE0 17 solar,DE0 17,solar,66.819887,2040
DE0 18 onwind,DE0 18,onwind,67.425,2040
DE0 18 solar,DE0 18,solar,36.088482,2040
DE0 19 offwind-ac,DE0 19,offwind-ac,697.62,2040
DE0 19 onwind,DE0 19,onwind,261.9277,2040
DE0 19 solar,DE0 19,solar,20.202617,2040
DE0 2 onwind,DE0 2,onwind,124.4863,2040
DE0 2 solar,DE0 2,solar,45.32386,2040
DE0 20 onwind,DE0 20,onwind,44.91,2040
DE0 20 solar,DE0 20,solar,27.123153000000002,2040
DE0 21 onwind,DE0 21,onwind,15.03028,2040
DE0 21 solar,DE0 21,solar,45.226132,2040
DE0 22 onwind,DE0 22,onwind,2.3049999999999997,2040
DE0 22 solar,DE0 22,solar,35.717311,2040
DE0 23 onwind,DE0 23,onwind,36.415,2040
DE0 23 solar,DE0 23,solar,37.60572,2040
DE0 24 onwind,DE0 24,onwind,101.72868,2040
DE0 24 solar,DE0 24,solar,35.322604,2040
DE0 25 onwind,DE0 25,onwind,252.40249999999997,2040
DE0 25 solar,DE0 25,solar,89.82478,2040
DE0 26 onwind,DE0 26,onwind,65.065,2040
DE0 26 solar,DE0 26,solar,24.13556,2040
DE0 27 offwind-ac,DE0 27,offwind-ac,28.939999999999998,2040
DE0 27 offwind-dc,DE0 27,offwind-dc,156.20000000000002,2040
DE0 27 onwind,DE0 27,onwind,99.8072,2040
DE0 27 solar,DE0 27,solar,65.012987,2040
DE0 28 offwind-ac,DE0 28,offwind-ac,280.65,2040
DE0 28 offwind-dc,DE0 28,offwind-dc,323.23,2040
DE0 28 onwind,DE0 28,onwind,891.0785,2040
DE0 28 solar,DE0 28,solar,25.387558000000002,2040
DE0 29 onwind,DE0 29,onwind,73.06,2040
DE0 29 solar,DE0 29,solar,44.740995,2040
DE0 3 onwind,DE0 3,onwind,54.3072,2040
DE0 3 solar,DE0 3,solar,15.159333,2040
DE0 30 onwind,DE0 30,onwind,50.1245,2040
DE0 30 solar,DE0 30,solar,38.70524,2040
DE0 31 onwind,DE0 31,onwind,66.764,2040
DE0 31 solar,DE0 31,solar,53.076958,2040
DE0 4 onwind,DE0 4,onwind,3.3049999999999997,2040
DE0 4 solar,DE0 4,solar,40.432976,2040
DE0 5 onwind,DE0 5,onwind,11.515,2040
DE0 5 solar,DE0 5,solar,28.824922,2040
DE0 6 onwind,DE0 6,onwind,168.509615,2040
DE0 6 solar,DE0 6,solar,59.315411,2040
DE0 7 onwind,DE0 7,onwind,90.5095,2040
DE0 7 solar,DE0 7,solar,30.618084,2040
DE0 8 onwind,DE0 8,onwind,71.069,2040
DE0 8 solar,DE0 8,solar,37.748337,2040
DE0 9 onwind,DE0 9,onwind,30.22,2040
DE0 9 solar,DE0 9,solar,38.289191,2040
DE0 0 onwind,DE0 0,onwind,118.1,2039
DE0 0 solar,DE0 0,solar,130.327505,2039
DE0 1 onwind,DE0 1,onwind,17.1525,2039
DE0 1 solar,DE0 1,solar,85.148803,2039
DE0 10 onwind,DE0 10,onwind,306.3325,2039
DE0 10 solar,DE0 10,solar,25.58455,2039
DE0 11 onwind,DE0 11,onwind,12.606843,2039
DE0 11 solar,DE0 11,solar,82.959087,2039
DE0 12 onwind,DE0 12,onwind,418.246,2039
DE0 12 solar,DE0 12,solar,46.676932,2039
DE0 13 onwind,DE0 13,onwind,63.501,2039
DE0 13 solar,DE0 13,solar,43.000325,2039
DE0 14 onwind,DE0 14,onwind,63.725,2039
DE0 14 solar,DE0 14,solar,39.130368,2039
DE0 15 offwind-dc,DE0 15,offwind-dc,152.65,2039
DE0 15 onwind,DE0 15,onwind,69.88,2039
DE0 15 solar,DE0 15,solar,37.582696,2039
DE0 16 onwind,DE0 16,onwind,184.7115,2039
DE0 16 solar,DE0 16,solar,38.70343,2039
DE0 17 onwind,DE0 17,onwind,188.824,2039
DE0 17 solar,DE0 17,solar,57.048716,2039
DE0 18 onwind,DE0 18,onwind,123.435,2039
DE0 18 solar,DE0 18,solar,46.157373,2039
DE0 19 offwind-ac,DE0 19,offwind-ac,150.72,2039
DE0 19 onwind,DE0 19,onwind,322.56,2039
DE0 19 solar,DE0 19,solar,35.775749,2039
DE0 2 onwind,DE0 2,onwind,116.2,2039
DE0 2 solar,DE0 2,solar,55.65757,2039
DE0 20 onwind,DE0 20,onwind,61.6295,2039
DE0 20 solar,DE0 20,solar,34.479322,2039
DE0 21 onwind,DE0 21,onwind,0.0289,2039
DE0 21 solar,DE0 21,solar,63.92865,2039
DE0 22 onwind,DE0 22,onwind,15.196499999999999,2039
DE0 22 solar,DE0 22,solar,68.50564800000001,2039
DE0 23 onwind,DE0 23,onwind,115.1685,2039
DE0 23 solar,DE0 23,solar,40.619445,2039
DE0 24 onwind,DE0 24,onwind,93.1366,2039
DE0 24 solar,DE0 24,solar,64.656175,2039
DE0 25 onwind,DE0 25,onwind,248.6722,2039
DE0 25 solar,DE0 25,solar,50.966461,2039
DE0 26 onwind,DE0 26,onwind,49.725,2039
DE0 26 solar,DE0 26,solar,54.82159,2039
DE0 27 offwind-ac,DE0 27,offwind-ac,3.78,2039
DE0 27 onwind,DE0 27,onwind,116.005,2039
DE0 27 solar,DE0 27,solar,54.390836,2039
DE0 28 offwind-ac,DE0 28,offwind-ac,89.78,2039
DE0 28 offwind-dc,DE0 28,offwind-dc,95.93,2039
DE0 28 onwind,DE0 28,onwind,1287.1716999999999,2039
DE0 28 solar,DE0 28,solar,41.036547,2039
DE0 29 onwind,DE0 29,onwind,55.366,2039
DE0 29 solar,DE0 29,solar,46.223129,2039
DE0 3 onwind,DE0 3,onwind,74.646,2039
DE0 3 solar,DE0 3,solar,28.628578,2039
DE0 30 onwind,DE0 30,onwind,21.5763,2039
DE0 30 solar,DE0 30,solar,49.78979,2039
DE0 31 onwind,DE0 31,onwind,67.73349999999999,2039
DE0 31 solar,DE0 31,solar,72.66713,2039
DE0 4 onwind,DE0 4,onwind,6.1243,2039
DE0 4 solar,DE0 4,solar,71.851802,2039
DE0 5 onwind,DE0 5,onwind,3.0704,2039
DE0 5 solar,DE0 5,solar,57.488131,2039
DE0 6 onwind,DE0 6,onwind,172.685,2039
DE0 6 solar,DE0 6,solar,98.859507,2039
DE0 7 onwind,DE0 7,onwind,130.3325,2039
DE0 7 solar,DE0 7,solar,40.156978,2039
DE0 8 onwind,DE0 8,onwind,38.7473,2039
DE0 8 solar,DE0 8,solar,49.504495,2039
DE0 9 onwind,DE0 9,onwind,91.24,2039
DE0 9 solar,DE0 9,solar,33.460238000000004,2039
DE0 0 onwind,DE0 0,onwind,111.026,2038
DE0 0 solar,DE0 0,solar,171.978406,2038
DE0 1 onwind,DE0 1,onwind,2.51532,2038
DE0 1 solar,DE0 1,solar,117.593107,2038
DE0 10 onwind,DE0 10,onwind,262.468,2038
DE0 10 solar,DE0 10,solar,66.31702,2038
DE0 11 onwind,DE0 11,onwind,26.4378,2038
DE0 11 solar,DE0 11,solar,150.6388,2038
DE0 12 onwind,DE0 12,onwind,252.98555,2038
DE0 12 solar,DE0 12,solar,135.984669,2038
DE0 13 onwind,DE0 13,onwind,68.3653,2038
DE0 13 solar,DE0 13,solar,79.885378,2038
DE0 14 onwind,DE0 14,onwind,21.2589,2038
DE0 14 solar,DE0 14,solar,90.446486,2038
DE0 15 offwind-dc,DE0 15,offwind-dc,75.0,2038
DE0 15 onwind,DE0 15,onwind,111.845,2038
DE0 15 solar,DE0 15,solar,54.062248,2038
DE0 16 onwind,DE0 16,onwind,172.92597999999998,2038
DE0 16 solar,DE0 16,solar,77.257465,2038
DE0 17 onwind,DE0 17,onwind,99.358,2038
DE0 17 solar,DE0 17,solar,108.788599,2038
DE0 18 onwind,DE0 18,onwind,193.19,2038
DE0 18 solar,DE0 18,solar,97.528232,2038
DE0 19 offwind-ac,DE0 19,offwind-ac,95.0,2038
DE0 19 onwind,DE0 19,onwind,171.414,2038
DE0 19 solar,DE0 19,solar,56.969584,2038
DE0 2 onwind,DE0 2,onwind,83.5108,2038
DE0 2 solar,DE0 2,solar,86.02638,2038
DE0 20 onwind,DE0 20,onwind,81.10855,2038
DE0 20 solar,DE0 20,solar,62.47392,2038
DE0 21 onwind,DE0 21,onwind,5.4627,2038
DE0 21 solar,DE0 21,solar,112.138517,2038
DE0 22 onwind,DE0 22,onwind,0.0081,2038
DE0 22 solar,DE0 22,solar,97.036216,2038
DE0 23 onwind,DE0 23,onwind,143.40977999999998,2038
DE0 23 solar,DE0 23,solar,88.711646,2038
DE0 24 onwind,DE0 24,onwind,6.0333,2038
DE0 24 solar,DE0 24,solar,116.472073,2038
DE0 25 onwind,DE0 25,onwind,62.2264,2038
DE0 25 solar,DE0 25,solar,117.587035,2038
DE0 26 onwind,DE0 26,onwind,37.7059,2038
DE0 26 solar,DE0 26,solar,84.05504,2038
DE0 27 offwind-dc,DE0 27,offwind-dc,5.0,2038
DE0 27 onwind,DE0 27,onwind,265.331,2038
DE0 27 solar,DE0 27,solar,102.477531,2038
DE0 28 offwind-ac,DE0 28,offwind-ac,25.0,2038
DE0 28 offwind-dc,DE0 28,offwind-dc,40.0,2038
DE0 28 onwind,DE0 28,onwind,411.20587,2038
DE0 28 solar,DE0 28,solar,68.718351,2038
DE0 29 onwind,DE0 29,onwind,53.15,2038
DE0 29 solar,DE0 29,solar,97.051599,2038
DE0 3 onwind,DE0 3,onwind,42.4245,2038
DE0 3 solar,DE0 3,solar,37.404948,2038
DE0 30 onwind,DE0 30,onwind,14.235,2038
DE0 30 solar,DE0 30,solar,88.12762,2038
DE0 31 onwind,DE0 31,onwind,31.504,2038
DE0 31 solar,DE0 31,solar,157.085038,2038
DE0 4 onwind,DE0 4,onwind,0.036739999999999995,2038
DE0 4 solar,DE0 4,solar,182.21898,2038
DE0 5 onwind,DE0 5,onwind,11.468,2038
DE0 5 solar,DE0 5,solar,68.502072,2038
DE0 6 onwind,DE0 6,onwind,113.80799999999999,2038
DE0 6 solar,DE0 6,solar,110.928757,2038
DE0 7 onwind,DE0 7,onwind,49.115,2038
DE0 7 solar,DE0 7,solar,88.623501,2038
DE0 8 onwind,DE0 8,onwind,30.1758,2038
DE0 8 solar,DE0 8,solar,79.785998,2038
DE0 9 onwind,DE0 9,onwind,43.135,2038
DE0 9 solar,DE0 9,solar,69.893444,2038
DE0 0 onwind,DE0 0,onwind,141.805,2037
DE0 0 solar,DE0 0,solar,441.22989,2037
DE0 1 onwind,DE0 1,onwind,10.017,2037
DE0 1 solar,DE0 1,solar,194.464069,2037
DE0 10 onwind,DE0 10,onwind,178.9185,2037
DE0 10 solar,DE0 10,solar,141.70014,2037
DE0 11 onwind,DE0 11,onwind,9.3809,2037
DE0 11 solar,DE0 11,solar,227.092501,2037
DE0 12 onwind,DE0 12,onwind,91.7405,2037
DE0 12 solar,DE0 12,solar,327.474521,2037
DE0 13 onwind,DE0 13,onwind,12.00225,2037
DE0 13 solar,DE0 13,solar,108.708089,2037
DE0 14 onwind,DE0 14,onwind,39.6235,2037
DE0 14 solar,DE0 14,solar,103.11619,2037
DE0 15 offwind-dc,DE0 15,offwind-dc,25.0,2037
DE0 15 onwind,DE0 15,onwind,51.824999999999996,2037
DE0 15 solar,DE0 15,solar,153.649496,2037
DE0 16 onwind,DE0 16,onwind,109.3166,2037
DE0 16 solar,DE0 16,solar,211.812,2037
DE0 17 onwind,DE0 17,onwind,64.0705,2037
DE0 17 solar,DE0 17,solar,201.212797,2037
DE0 18 onwind,DE0 18,onwind,94.8215,2037
DE0 18 solar,DE0 18,solar,139.712473,2037
DE0 19 offwind-ac,DE0 19,offwind-ac,40.0,2037
DE0 19 onwind,DE0 19,onwind,150.58499999999998,2037
DE0 19 solar,DE0 19,solar,177.398356,2037
DE0 2 onwind,DE0 2,onwind,60.4935,2037
DE0 2 solar,DE0 2,solar,170.40518,2037
