,bus,carrier,p_nom,year_removed
DE0 14 onwind,DE0 14,onwind,257.48,2043
DE0 14 solar,DE0 14,solar,102.904146,2043
DE0 15 onwind,DE0 15,onwind,18.685,2043
DE0 15 solar,DE0 15,solar,75.420831,2043
DE0 2 offwind-ac,DE0 2,offwind-ac,163.79999999999998,2043
DE0 2 offwind-dc,DE0 2,offwind-dc,207.9,2043
DE0 2 onwind,DE0 2,onwind,228.60819999999998,2043
DE0 2 solar,DE0 2,solar,164.61583,2043
DE0 3 onwind,DE0 3,onwind,116.1024,2043
DE0 3 solar,DE0 3,solar,126.388426,2043
DE0 4 onwind,DE0 4,onwind,122.36500000000001,2043
DE0 4 solar,DE0 4,solar,331.460558,2043
DE0 5 onwind,DE0 5,onwind,6.0,2043
DE0 5 solar,DE0 5,solar,78.809839,2043
DE0 6 onwind,DE0 6,onwind,139.75048,2043
DE0 6 solar,DE0 6,solar,118.077297,2043
DE0 7 onwind,DE0 7,onwind,100.20100000000001,2043
DE0 7 solar,DE0 7,solar,205.473386,2043
DE0 8 onwind,DE0 8,onwind,30.79,2043
DE0 8 solar,DE0 8,solar,219.31851699999999,2043
DE0 9 onwind,DE0 9,onwind,48.05,2043
DE0 9 solar,DE0 9,solar,193.718264,2043
DE0 0 onwind,DE0 0,onwind,230.608,2042
DE0 0 solar,DE0 0,solar,75.173511,2042
DE0 1 onwind,DE0 1,onwind,522.4055,2042
DE0 1 solar,DE0 1,solar,95.75585,2042
DE0 10 onwind,DE0 10,onwind,278.831,2042
DE0 10 solar,DE0 10,solar,53.22251,2042
DE0 11 offwind-ac,DE0 11,offwind-ac,192.85,2042
DE0 11 offwind-dc,DE0 11,offwind-dc,166.65,2042
DE0 11 onwind,DE0 11,onwind,531.392,2042
DE0 11 solar,DE0 11,solar,178.380757,2042
DE0 12 offwind-ac,DE0 12,offwind-ac,297.6,2042
DE0 12 offwind-dc,DE0 12,offwind-dc,306.3,2042
DE0 12 onwind,DE0 12,onwind,994.3865,2042
DE0 12 solar,DE0 12,solar,61.972388,2042
DE0 13 onwind,DE0 13,onwind,12.0848,2042
DE0 13 solar,DE0 13,solar,201.40181,2042
DE0 14 onwind,DE0 14,onwind,354.83,2042
DE0 14 solar,DE0 14,solar,55.391511,2042
DE0 15 onwind,DE0 15,onwind,124.83,2042
DE0 15 solar,DE0 15,solar,37.382425,2042
DE0 2 offwind-ac,DE0 2,offwind-ac,134.4,2042
DE0 2 offwind-dc,DE0 2,offwind-dc,155.1,2042
DE0 2 onwind,DE0 2,onwind,938.295,2042
DE0 2 solar,DE0 2,solar,72.440396,2042
DE0 3 onwind,DE0 3,onwind,133.9398,2042
DE0 3 solar,DE0 3,solar,65.73978,2042
DE0 4 onwind,DE0 4,onwind,269.2605,2042
DE0 4 solar,DE0 4,solar,141.416758,2042
DE0 5 onwind,DE0 5,onwind,56.105999999999995,2042
DE0 5 solar,DE0 5,solar,47.014385,2042
DE0 6 onwind,DE0 6,onwind,186.65,2042
DE0 6 solar,DE0 6,solar,69.716562,2042
DE0 7 onwind,DE0 7,onwind,186.435,2042
DE0 7 solar,DE0 7,solar,77.054851,2042
DE0 8 onwind,DE0 8,onwind,185.07999999999998,2042
DE0 8 solar,DE0 8,solar,115.958446,2042
DE0 9 onwind,DE0 9,onwind,319.8891,2042
DE0 9 solar,DE0 9,solar,67.070987,2042
DE0 0 onwind,DE0 0,onwind,159.79999999999998,2041
DE0 0 solar,DE0 0,solar,64.525381,2041
DE0 1 onwind,DE0 1,onwind,182.3619,2041
DE0 1 solar,DE0 1,solar,84.86529,2041
DE0 10 onwind,DE0 10,onwind,231.435,2041
DE0 10 solar,DE0 10,solar,57.52997,2041
DE0 11 offwind-ac,DE0 11,offwind-ac,4.2,2041
DE0 11 onwind,DE0 11,onwind,410.9501,2041
DE0 11 solar,DE0 11,solar,238.738738,2041
DE0 12 offwind-ac,DE0 12,offwind-ac,301.03200000000004,2041
DE0 12 offwind-dc,DE0 12,offwind-dc,315.76800000000003,2041
DE0 12 onwind,DE0 12,onwind,714.2895,2041
DE0 12 solar,DE0 12,solar,46.017863,2041
DE0 13 onwind,DE0 13,onwind,62.82848,2041
DE0 13 solar,DE0 13,solar,109.881431,2041
DE0 14 onwind,DE0 14,onwind,516.1899999999999,2041
DE0 14 solar,DE0 14,solar,49.976005,2041
DE0 15 onwind,DE0 15,onwind,74.012,2041
DE0 15 solar,DE0 15,solar,38.054522,2041
DE0 2 offwind-ac,DE0 2,offwind-ac,123.504,2041
DE0 2 offwind-dc,DE0 2,offwind-dc,110.90400000000001,2041
DE0 2 onwind,DE0 2,onwind,835.4804,2041
DE0 2 solar,DE0 2,solar,63.139245,2041
DE0 3 onwind,DE0 3,onwind,51.08,2041
DE0 3 solar,DE0 3,solar,84.204388,2041
DE0 4 onwind,DE0 4,onwind,346.45475999999996,2041
DE0 4 solar,DE0 4,solar,177.395522,2041
DE0 5 onwind,DE0 5,onwind,61.480799999999995,2041
DE0 5 solar,DE0 5,solar,40.937548,2041
DE0 6 onwind,DE0 6,onwind,208.3585,2041
DE0 6 solar,DE0 6,solar,53.830054,2041
DE0 7 onwind,DE0 7,onwind,218.56359999999998,2041
DE0 7 solar,DE0 7,solar,155.215677,2041
DE0 8 onwind,DE0 8,onwind,177.9,2041
DE0 8 solar,DE0 8,solar,73.86498,2041
DE0 9 onwind,DE0 9,onwind,251.63,2041
DE0 9 solar,DE0 9,solar,134.680763,2041
DE0 0 onwind,DE0 0,onwind,169.489,2040
DE0 0 solar,DE0 0,solar,61.332227,2040
DE0 1 onwind,DE0 1,onwind,167.7108,2040
DE0 1 solar,DE0 1,solar,83.69528,2040
DE0 10 onwind,DE0 10,onwind,209.075,2040
DE0 10 solar,DE0 10,solar,54.19463,2040
DE0 11 offwind-ac,DE0 11,offwind-ac,154.15,2040
DE0 11 offwind-dc,DE0 11,offwind-dc,158.98,2040
DE0 11 onwind,DE0 11,onwind,294.316615,2040
DE0 11 solar,DE0 11,solar,153.568187,2040
DE0 12 offwind-ac,DE0 12,offwind-ac,551.9399999999999,2040
DE0 12 offwind-dc,DE0 12,offwind-dc,661.2,2040
DE0 12 onwind,DE0 12,onwind,301.2964,2040
DE0 12 solar,DE0 12,solar,79.164988,2040
DE0 13 onwind,DE0 13,onwind,43.19528,2040
DE0 13 solar,DE0 13,solar,132.222026,2040
DE0 14 onwind,DE0 14,onwind,220.54149999999998,2040
DE0 14 solar,DE0 14,solar,38.861712,2040
DE0 15 onwind,DE0 15,onwind,130.70499999999998,2040
DE0 15 solar,DE0 15,solar,43.814869,2040
DE0 2 offwind-ac,DE0 2,offwind-ac,437.92,2040
DE0 2 offwind-dc,DE0 2,offwind-dc,331.27,2040
DE0 2 onwind,DE0 2,onwind,1079.8314,2040
DE0 2 solar,DE0 2,solar,55.93244,2040
DE0 3 onwind,DE0 3,onwind,77.42,2040
DE0 3 solar,DE0 3,solar,64.132623,2040
DE0 4 onwind,DE0 4,onwind,388.37649999999996,2040
DE0 4 solar,DE0 4,solar,175.834989,2040
DE0 5 onwind,DE0 5,onwind,13.815,2040
DE0 5 solar,DE0 5,solar,34.081215,2040
DE0 6 onwind,DE0 6,onwind,272.664,2040
DE0 6 solar,DE0 6,solar,96.672339,2040
DE0 7 onwind,DE0 7,onwind,111.69368,2040
DE0 7 solar,DE0 7,solar,106.467564,2040
DE0 8 onwind,DE0 8,onwind,51.92001,2040
DE0 8 solar,DE0 8,solar,102.922273,2040
DE0 9 onwind,DE0 9,onwind,251.995,2040
DE0 9 solar,DE0 9,solar,115.9088,2040
DE0 0 onwind,DE0 0,onwind,177.0276,2039
DE0 0 solar,DE0 0,solar,98.975887,2039
DE0 1 onwind,DE0 1,onwind,144.1763,2039
DE0 1 solar,DE0 1,solar,105.45138,2039
DE0 10 onwind,DE0 10,onwind,275.4475,2039
DE0 10 solar,DE0 10,solar,73.64526,2039
DE0 11 offwind-ac,DE0 11,offwind-ac,7.38,2039
DE0 11 onwind,DE0 11,onwind,560.215,2039
DE0 11 solar,DE0 11,solar,171.320255,2039
DE0 12 offwind-ac,DE0 12,offwind-ac,154.68,2039
DE0 12 offwind-dc,DE0 12,offwind-dc,159.85,2039
DE0 12 onwind,DE0 12,onwind,515.965,2039
DE0 12 solar,DE0 12,solar,105.025152,2039
DE0 13 onwind,DE0 13,onwind,53.758199999999995,2039
DE0 13 solar,DE0 13,solar,198.535013,2039
DE0 14 onwind,DE0 14,onwind,192.759,2039
DE0 14 solar,DE0 14,solar,61.769211,2039
DE0 15 onwind,DE0 15,onwind,81.167,2039
DE0 15 solar,DE0 15,solar,62.403429,2039
DE0 2 offwind-ac,DE0 2,offwind-ac,82.22,2039
DE0 2 offwind-dc,DE0 2,offwind-dc,88.73,2039
DE0 2 onwind,DE0 2,onwind,1402.1136999999999,2039
DE0 2 solar,DE0 2,solar,89.662547,2039
DE0 3 onwind,DE0 3,onwind,211.225,2039
DE0 3 solar,DE0 3,solar,105.802335,2039
DE0 4 onwind,DE0 4,onwind,302.058,2039
DE0 4 solar,DE0 4,solar,155.809306,2039
DE0 5 onwind,DE0 5,onwind,3.0769999999999995,2039
DE0 5 solar,DE0 5,solar,67.543453,2039
DE0 6 onwind,DE0 6,onwind,215.584,2039
DE0 6 solar,DE0 6,solar,92.384529,2039
DE0 7 onwind,DE0 7,onwind,262.505,2039
DE0 7 solar,DE0 7,solar,102.561987,2039
DE0 8 onwind,DE0 8,onwind,24.586243,2039
DE0 8 solar,DE0 8,solar,150.348368,2039
DE0 9 onwind,DE0 9,onwind,231.86499999999998,2039
DE0 9 solar,DE0 9,solar,104.549444,2039
DE0 0 onwind,DE0 0,onwind,92.14235,2038
DE0 0 solar,DE0 0,solar,175.441203,2038
DE0 1 onwind,DE0 1,onwind,97.7458,2038
DE0 1 solar,DE0 1,solar,176.9186,2038
DE0 10 onwind,DE0 10,onwind,274.8914,2038
DE0 10 solar,DE0 10,solar,133.13991,2038
DE0 11 onwind,DE0 11,onwind,497.19874999999996,2038
DE0 11 solar,DE0 11,solar,297.851526,2038
DE0 12 offwind-ac,DE0 12,offwind-ac,85.0,2038
DE0 12 offwind-dc,DE0 12,offwind-dc,60.0,2038
DE0 12 onwind,DE0 12,onwind,347.37399999999997,2038
DE0 12 solar,DE0 12,solar,180.792305,2038
DE0 13 onwind,DE0 13,onwind,32.02294,2038
DE0 13 solar,DE0 13,solar,432.741847,2038
DE0 14 onwind,DE0 14,onwind,150.28987999999998,2038
DE0 14 solar,DE0 14,solar,145.56799900000001,2038
DE0 15 onwind,DE0 15,onwind,91.9733,2038
DE0 15 solar,DE0 15,solar,118.84820500000001,2038
DE0 2 offwind-ac,DE0 2,offwind-ac,35.0,2038
DE0 2 offwind-dc,DE0 2,offwind-dc,60.0,2038
DE0 2 onwind,DE0 2,onwind,514.44417,2038
DE0 2 solar,DE0 2,solar,146.54971,2038
DE0 3 onwind,DE0 3,onwind,195.8645,2038
DE0 3 solar,DE0 3,solar,193.181114,2038
DE0 4 onwind,DE0 4,onwind,142.33169999999998,2038
DE0 4 solar,DE0 4,solar,226.873661,2038
DE0 5 onwind,DE0 5,onwind,11.476099999999999,2038
DE0 5 solar,DE0 5,solar,81.359325,2038
DE0 6 onwind,DE0 6,onwind,142.6178,2038
DE0 6 solar,DE0 6,solar,154.729709,2038
DE0 7 onwind,DE0 7,onwind,209.48448,2038
DE0 7 solar,DE0 7,solar,212.980323,2038
DE0 8 onwind,DE0 8,onwind,28.93312,2038
DE0 8 solar,DE0 8,solar,254.227956,2038
DE0 9 onwind,DE0 9,onwind,150.054,2038
DE0 9 solar,DE0 9,solar,191.565267,2038
DE0 0 onwind,DE0 0,onwind,114.152725,2037
DE0 0 solar,DE0 0,solar,322.346613,2037
DE0 1 onwind,DE0 1,onwind,73.5962,2037
DE0 1 solar,DE0 1,solar,363.34816,2037
DE0 10 onwind,DE0 10,onwind,160.392,2037
DE0 10 solar,DE0 10,solar,245.84549,2037
DE0 11 onwind,DE0 11,onwind,420.1855,2037
DE0 11 solar,DE0 11,solar,943.009214,2037
DE0 12 offwind-ac,DE0 12,offwind-ac,30.0,2037
DE0 12 offwind-dc,DE0 12,offwind-dc,30.0,2037
DE0 12 onwind,DE0 12,onwind,223.86499999999998,2037
DE0 12 solar,DE0 12,solar,495.63579,2037
DE0 13 onwind,DE0 13,onwind,0.14945999999999998,2037
DE0 13 solar,DE0 13,solar,729.481087,2037
DE0 14 onwind,DE0 14,onwind,123.0166,2037
DE0 14 solar,DE0 14,solar,340.534542,2037
DE0 15 onwind,DE0 15,onwind,60.302249999999994,2037
DE0 15 solar,DE0 15,solar,180.768254,2037
DE0 2 offwind-ac,DE0 2,offwind-ac,10.0,2037
DE0 2 offwind-dc,DE0 2,offwind-dc,10.0,2037
DE0 2 onwind,DE0 2,onwind,462.2498,2037
DE0 2 solar,DE0 2,solar,378.968176,2037
DE0 3 onwind,DE0 3,onwind,149.5515,2037
DE0 3 solar,DE0 3,solar,269.136341,2037
DE0 4 onwind,DE0 4,onwind,183.1497,2037
DE0 4 solar,DE0 4,solar,892.675778,2037
DE0 5 onwind,DE0 5,onwind,2.0151,2037
DE0 5 solar,DE0 5,solar,136.461044,2037
DE0 6 onwind,DE0 6,onwind,73.2814,2037
DE0 6 solar,DE0 6,solar,281.364619,2037
DE0 7 onwind,DE0 7,onwind,198.6282,2037
DE0 7 solar,DE0 7,solar,462.56468,2037
DE0 8 onwind,DE0 8,onwind,17.398,2037
DE0 8 solar,DE0 8,solar,417.40028,2037
DE0 9 onwind,DE0 9,onwind,144.7188,2037
DE0 9 solar,DE0 9,solar,371.727893,2037
DE0 0 onwind,DE0 0,onwind,69.7536,2036
DE0 0 solar,DE0 0,solar,410.225637,2036
DE0 1 onwind,DE0 1,onwind,48.8639,2036
DE0 1 solar,DE0 1,solar,492.01627,2036
DE0 10 onwind,DE0 10,onwind,218.57,2036
DE0 10 solar,DE0 10,solar,254.10954,2036
DE0 11 offwind-ac,DE0 11,offwind-ac,25.299999999999997,2036
DE0 11 offwind-dc,DE0 11,offwind-dc,23.0,2036
DE0 11 onwind,DE0 11,onwind,156.816,2036
DE0 11 solar,DE0 11,solar,796.721642,2036
DE0 12 offwind-ac,DE0 12,offwind-ac,20.0,2036
DE0 12 offwind-dc,DE0 12,offwind-dc,10.0,2036
DE0 12 onwind,DE0 12,onwind,354.9208,2036
DE0 12 solar,DE0 12,solar,704.73189,2036
DE0 13 onwind,DE0 13,onwind,2.40562,2036
DE0 13 solar,DE0 13,solar,960.651048,2036
DE0 14 onwind,DE0 14,onwind,100.05317,2036
DE0 14 solar,DE0 14,solar,380.944745,2036
DE0 15 onwind,DE0 15,onwind,57.75,2036
DE0 15 solar,DE0 15,solar,224.336448,2036
DE0 2 offwind-ac,DE0 2,offwind-ac,5.0,2036
DE0 2 offwind-dc,DE0 2,offwind-dc,25.0,2036
DE0 2 onwind,DE0 2,onwind,321.6964,2036
DE0 2 solar,DE0 2,solar,515.013284,2036
DE0 3 onwind,DE0 3,onwind,58.64875,2036
DE0 3 solar,DE0 3,solar,368.500402,2036
DE0 4 onwind,DE0 4,onwind,123.3575,2036
DE0 4 solar,DE0 4,solar,997.828217,2036
DE0 5 onwind,DE0 5,onwind,6.6266,2036
DE0 5 solar,DE0 5,solar,223.053824,2036
DE0 6 onwind,DE0 6,onwind,103.30675,2036
DE0 6 solar,DE0 6,solar,371.335156,2036
DE0 7 onwind,DE0 7,onwind,100.66,2036
DE0 7 solar,DE0 7,solar,361.490094,2036
DE0 8 onwind,DE0 8,onwind,0.8049700000000001,2036
DE0 8 solar,DE0 8,solar,630.569686,2036
DE0 9 onwind,DE0 9,onwind,146.765,2036
DE0 9 solar,DE0 9,solar,271.17848,2036
DE0 0 onwind,DE0 0,onwind,20.27,2035
DE0 0 solar,DE0 0,solar,542.114503,2035
DE0 1 onwind,DE0 1,onwind,31.0,2035
DE0 1 solar,DE0 1,solar,475.53016,2035
DE0 10 onwind,DE0 10,onwind,97.75,2035
DE0 10 solar,DE0 10,solar,268.89853,2035
DE0 11 onwind,DE0 11,onwind,172.8005,2035
DE0 11 solar,DE0 11,solar,348.822893,2035
DE0 12 offwind-ac,DE0 12,offwind-ac,10.0,2035
DE0 12 offwind-dc,DE0 12,offwind-dc,5.0,2035
DE0 12 onwind,DE0 12,onwind,205.1188,2035
DE0 12 solar,DE0 12,solar,712.407205,2035
DE0 13 onwind,DE0 13,onwind,0.0461,2035
DE0 13 solar,DE0 13,solar,1263.410621,2035
DE0 14 onwind,DE0 14,onwind,41.055,2035
DE0 14 solar,DE0 14,solar,396.107859,2035
DE0 15 onwind,DE0 15,onwind,33.8,2035
DE0 15 solar,DE0 15,solar,201.334818,2035
DE0 2 offwind-ac,DE0 2,offwind-ac,15.0,2035
DE0 2 offwind-dc,DE0 2,offwind-dc,15.0,2035
DE0 2 onwind,DE0 2,onwind,304.0809,2035
DE0 2 solar,DE0 2,solar,519.439296,2035
DE0 3 onwind,DE0 3,onwind,28.18125,2035
DE0 3 solar,DE0 3,solar,348.49724,2035
DE0 4 onwind,DE0 4,onwind,142.5549,2035
DE0 4 solar,DE0 4,solar,526.126906,2035
DE0 5 onwind,DE0 5,onwind,2.30075,2035
DE0 5 solar,DE0 5,solar,239.202759,2035
DE0 6 onwind,DE0 6,onwind,51.822,2035
DE0 6 solar,DE0 6,solar,473.566464,2035
DE0 7 onwind,DE0 7,onwind,125.75059999999999,2035
DE0 7 solar,DE0 7,solar,254.996663,2035
DE0 8 onwind,DE0 8,onwind,0.0006,2035
DE0 8 solar,DE0 8,solar,769.355532,2035
DE0 9 onwind,DE0 9,onwind,157.23,2035
DE0 9 solar,DE0 9,solar,233.748312,2035
DE0 0 onwind,DE0 0,onwind,16.6125,2034
DE0 0 solar,DE0 0,solar,357.058989,2034
DE0 1 onwind,DE0 1,onwind,90.006,2034
DE0 1 solar,DE0 1,solar,261.9004,2034
DE0 10 onwind,DE0 10,onwind,107.75,2034
DE0 10 solar,DE0 10,solar,129.07314,2034
DE0 11 offwind-dc,DE0 11,offwind-dc,5.0,2034
DE0 11 onwind,DE0 11,onwind,495.697,2034
DE0 11 solar,DE0 11,solar,104.967302,2034
DE0 12 offwind-ac,DE0 12,offwind-ac,10.0,2034
DE0 12 offwind-dc,DE0 12,offwind-dc,10.0,2034
DE0 12 onwind,DE0 12,onwind,226.0696,2034
DE0 12 solar,DE0 12,solar,346.115358,2034
DE0 13 onwind,DE0 13,onwind,2.2,2034
DE0 13 solar,DE0 13,solar,990.979299,2034
DE0 14 onwind,DE0 14,onwind,124.702,2034
DE0 14 solar,DE0 14,solar,218.856204,2034
DE0 15 onwind,DE0 15,onwind,32.4,2034
DE0 15 solar,DE0 15,solar,115.681057,2034
DE0 2 offwind-ac,DE0 2,offwind-ac,5.0,2034
DE0 2 offwind-dc,DE0 2,offwind-dc,5.0,2034
DE0 2 onwind,DE0 2,onwind,408.3408,2034
DE0 2 solar,DE0 2,solar,234.397646,2034
DE0 3 onwind,DE0 3,onwind,27.209799999999998,2034
DE0 3 solar,DE0 3,solar,199.856703,2034
DE0 4 onwind,DE0 4,onwind,392.8,2034
DE0 4 solar,DE0 4,solar,283.551508,2034
DE0 5 onwind,DE0 5,onwind,4.006,2034
DE0 5 solar,DE0 5,solar,146.158095,2034
DE0 6 onwind,DE0 6,onwind,90.8,2034
DE0 6 solar,DE0 6,solar,263.694305,2034
DE0 7 onwind,DE0 7,onwind,106.55,2034
DE0 7 solar,DE0 7,solar,141.81784,2034
DE0 8 onwind,DE0 8,onwind,25.6,2034
DE0 8 solar,DE0 8,solar,516.105203,2034
DE0 9 onwind,DE0 9,onwind,520.0,2034
DE0 9 solar,DE0 9,solar,114.001058,2034
DE0 0 onwind,DE0 0,onwind,2.0,2033
DE0 0 solar,DE0 0,solar,133.250733,2033
DE0 1 onwind,DE0 1,onwind,12.5,2033
DE0 1 solar,DE0 1,solar,113.65085,2033
DE0 10 onwind,DE0 10,onwind,38.0,2033
DE0 10 solar,DE0 10,solar,84.54956,2033
DE0 11 onwind,DE0 11,onwind,168.95,2033
DE0 11 solar,DE0 11,solar,42.149513,2033
DE0 12 onwind,DE0 12,onwind,120.39999999999999,2033
DE0 12 solar,DE0 12,solar,97.344868,2033
DE0 13 solar,DE0 13,solar,409.328567,2033
DE0 14 onwind,DE0 14,onwind,8.8,2033
DE0 14 solar,DE0 14,solar,90.396982,2033
DE0 15 onwind,DE0 15,onwind,15.5,2033
DE0 15 solar,DE0 15,solar,54.975194,2033
DE0 2 onwind,DE0 2,onwind,144.51999999999998,2033
DE0 2 solar,DE0 2,solar,78.456875,2033
DE0 3 onwind,DE0 3,onwind,13.6,2033
DE0 3 solar,DE0 3,solar,146.444089,2033
DE0 4 onwind,DE0 4,onwind,28.1,2033
DE0 4 solar,DE0 4,solar,122.343555,2033
DE0 5 solar,DE0 5,solar,80.142746,2033
DE0 6 onwind,DE0 6,onwind,4.0920000000000005,2033
DE0 6 solar,DE0 6,solar,114.736791,2033
DE0 7 onwind,DE0 7,onwind,20.8,2033
DE0 7 solar,DE0 7,solar,54.084457,2033
DE0 8 onwind,DE0 8,onwind,6.8,2033
DE0 8 solar,DE0 8,solar,308.703509,2033
DE0 9 onwind,DE0 9,onwind,180.6,2033
DE0 9 solar,DE0 9,solar,42.823506,2033
DE0 0 onwind,DE0 0,onwind,19.0015,2032
DE0 0 solar,DE0 0,solar,87.097887,2032
DE0 1 onwind,DE0 1,onwind,88.375,2032
DE0 1 solar,DE0 1,solar,67.02319,2032
DE0 10 onwind,DE0 10,onwind,133.5,2032
DE0 10 solar,DE0 10,solar,48.86902,2032
DE0 11 onwind,DE0 11,onwind,210.75119999999998,2032
DE0 11 solar,DE0 11,solar,19.237165,2032
DE0 12 onwind,DE0 12,onwind,199.65,2032
DE0 12 solar,DE0 12,solar,61.718987,2032
DE0 13 onwind,DE0 13,onwind,1.25,2032
DE0 13 solar,DE0 13,solar,268.918782,2032
DE0 14 onwind,DE0 14,onwind,51.4,2032
DE0 14 solar,DE0 14,solar,61.518742,2032
DE0 15 onwind,DE0 15,onwind,62.2,2032
DE0 15 solar,DE0 15,solar,39.178413,2032
DE0 2 onwind,DE0 2,onwind,266.3845,2032
DE0 2 solar,DE0 2,solar,50.089732,2032
DE0 3 onwind,DE0 3,onwind,4.8,2032
DE0 3 solar,DE0 3,solar,105.444658,2032
DE0 4 onwind,DE0 4,onwind,172.852,2032
DE0 4 solar,DE0 4,solar,59.762307,2032
DE0 5 onwind,DE0 5,onwind,20.0,2032
DE0 5 solar,DE0 5,solar,57.656413,2032
DE0 6 onwind,DE0 6,onwind,56.3,2032
DE0 6 solar,DE0 6,solar,81.878352,2032
DE0 7 onwind,DE0 7,onwind,161.5,2032
DE0 7 solar,DE0 7,solar,35.342022,2032
DE0 8 onwind,DE0 8,onwind,33.6,2032
DE0 8 solar,DE0 8,solar,184.055053,2032
DE0 9 onwind,DE0 9,onwind,198.65,2032
DE0 9 solar,DE0 9,solar,23.311264,2032
DE0 0 onwind,DE0 0,onwind,2.8,2031
DE0 0 solar,DE0 0,solar,66.103354,2031
DE0 1 onwind,DE0 1,onwind,88.8,2031
DE0 1 solar,DE0 1,solar,42.47642,2031
DE0 10 onwind,DE0 10,onwind,121.39999999999999,2031
DE0 10 solar,DE0 10,solar,26.03208,2031
DE0 11 onwind,DE0 11,onwind,368.61,2031
DE0 11 solar,DE0 11,solar,10.94018,2031
DE0 12 onwind,DE0 12,onwind,213.29,2031
DE0 12 solar,DE0 12,solar,56.797643,2031
DE0 13 onwind,DE0 13,onwind,3.25,2031
DE0 13 solar,DE0 13,solar,152.319326,2031
DE0 14 onwind,DE0 14,onwind,53.4,2031
DE0 14 solar,DE0 14,solar,48.199475,2031
DE0 15 onwind,DE0 15,onwind,66.8,2031
DE0 15 solar,DE0 15,solar,29.620843,2031
DE0 2 onwind,DE0 2,onwind,256.015,2031
DE0 2 solar,DE0 2,solar,33.810531,2031
DE0 3 onwind,DE0 3,onwind,30.6,2031
DE0 3 solar,DE0 3,solar,86.081665,2031
DE0 4 onwind,DE0 4,onwind,382.5,2031
DE0 4 solar,DE0 4,solar,21.494441,2031
DE0 5 onwind,DE0 5,onwind,22.0,2031
DE0 5 solar,DE0 5,solar,52.912014,2031
DE0 6 onwind,DE0 6,onwind,84.5,2031
DE0 6 solar,DE0 6,solar,61.239268,2031
DE0 7 onwind,DE0 7,onwind,163.7,2031
DE0 7 solar,DE0 7,solar,20.631717,2031
DE0 8 onwind,DE0 8,onwind,39.9,2031
DE0 8 solar,DE0 8,solar,118.081479,2031
DE0 9 onwind,DE0 9,onwind,304.95,2031
DE0 9 solar,DE0 9,solar,14.647198,2031
DE0 0 onwind,DE0 0,onwind,15.0046,2030
DE0 0 solar,DE0 0,solar,88.916263,2030
DE0 1 onwind,DE0 1,onwind,131.401,2030
