,bus,carrier,p_nom,year_removed
DE0 8 solar,DE0 8,solar,0.023044000000000002,2022
DE0 9 onwind,DE0 9,onwind,51.46,2022
DE0 9 solar,DE0 9,solar,0.566339,2022
DE0 A onwind,DE0 A,onwind,37.6,2022
DE0 A solar,DE0 A,solar,2.334479,2022
DE0 B onwind,DE0 B,onwind,9.31,2022
DE0 B solar,DE0 B,solar,0.15637,2022
DE0 C onwind,DE0 C,onwind,0.5,2022
DE0 C solar,DE0 C,solar,0.18185,2022
DE0 D onwind,DE0 D,onwind,26.9,2022
DE0 D solar,DE0 D,solar,0.0409,2022
DE0 E onwind,DE0 E,onwind,31.75,2022
DE0 E solar,DE0 E,solar,0.03411,2022
DE0 F onwind,DE0 F,onwind,35.4,2022
DE0 F solar,DE0 F,solar,0.752807,2022
DE0 G onwind,DE0 G,onwind,22.05,2022
DE0 G solar,DE0 G,solar,0.0896,2022
DE0 1 onwind,DE0 1,onwind,1.4449999999999998,2023
DE0 1 solar,DE0 1,solar,0.586255,2023
DE0 2 onwind,DE0 2,onwind,3.6,2023
DE0 2 solar,DE0 2,solar,1.11072,2023
DE0 4 onwind,DE0 4,onwind,17.35,2023
DE0 4 solar,DE0 4,solar,0.229839,2023
DE0 7 onwind,DE0 7,onwind,18.05,2023
DE0 7 solar,DE0 7,solar,0.177074,2023
DE0 8 onwind,DE0 8,onwind,69.01,2023
DE0 8 solar,DE0 8,solar,0.0246,2023
DE0 9 onwind,DE0 9,onwind,111.42999999999999,2023
DE0 9 solar,DE0 9,solar,0.872806,2023
DE0 A onwind,DE0 A,onwind,56.2204,2023
DE0 A solar,DE0 A,solar,1.86696,2023
DE0 B onwind,DE0 B,onwind,15.0,2023
DE0 B solar,DE0 B,solar,0.08044,2023
DE0 C solar,DE0 C,solar,0.11673,2023
DE0 D onwind,DE0 D,onwind,30.36,2023
DE0 D solar,DE0 D,solar,0.04156,2023
DE0 E onwind,DE0 E,onwind,35.46,2023
DE0 E solar,DE0 E,solar,0.04666,2023
DE0 F onwind,DE0 F,onwind,56.35,2023
DE0 F solar,DE0 F,solar,0.575363,2023
DE0 G onwind,DE0 G,onwind,17.9,2023
DE0 G solar,DE0 G,solar,0.19339,2023
DE0 1 solar,DE0 1,solar,1.180733,2024
DE0 2 onwind,DE0 2,onwind,4.01375,2024
DE0 2 solar,DE0 2,solar,1.686483,2024
DE0 4 onwind,DE0 4,onwind,49.3,2024
DE0 4 solar,DE0 4,solar,0.6193339999999999,2024
DE0 7 onwind,DE0 7,onwind,3.7,2024
DE0 7 solar,DE0 7,solar,0.567982,2024
DE0 8 onwind,DE0 8,onwind,139.08,2024
DE0 8 solar,DE0 8,solar,0.06946000000000001,2024
DE0 9 onwind,DE0 9,onwind,152.92,2024
DE0 9 solar,DE0 9,solar,1.111129,2024
DE0 A onwind,DE0 A,onwind,50.595,2024
DE0 A solar,DE0 A,solar,2.61179,2024
DE0 B onwind,DE0 B,onwind,19.42,2024
DE0 B solar,DE0 B,solar,0.23727,2024
DE0 C onwind,DE0 C,onwind,7.5200000000000005,2024
DE0 C solar,DE0 C,solar,0.26327,2024
DE0 D onwind,DE0 D,onwind,117.37,2024
DE0 D solar,DE0 D,solar,0.030416,2024
DE0 E onwind,DE0 E,onwind,164.16,2024
DE0 E solar,DE0 E,solar,0.10395,2024
DE0 F onwind,DE0 F,onwind,265.02,2024
DE0 F solar,DE0 F,solar,0.553962,2024
DE0 G onwind,DE0 G,onwind,69.14,2024
DE0 G solar,DE0 G,solar,0.252192,2024
DE0 1 onwind,DE0 1,onwind,55.11,2025
DE0 1 solar,DE0 1,solar,7.931109,2025
DE0 2 onwind,DE0 2,onwind,12.11,2025
DE0 2 solar,DE0 2,solar,13.860597,2025
DE0 4 onwind,DE0 4,onwind,60.05,2025
DE0 4 solar,DE0 4,solar,0.957428,2025
DE0 7 onwind,DE0 7,onwind,40.58,2025
DE0 7 solar,DE0 7,solar,2.821467,2025
DE0 8 onwind,DE0 8,onwind,82.8505,2025
DE0 8 solar,DE0 8,solar,0.106422,2025
DE0 9 onwind,DE0 9,onwind,370.1,2025
DE0 9 solar,DE0 9,solar,3.691428,2025
DE0 A onwind,DE0 A,onwind,190.642,2025
DE0 A solar,DE0 A,solar,5.44203,2025
DE0 B onwind,DE0 B,onwind,56.7,2025
DE0 B solar,DE0 B,solar,0.85788,2025
DE0 C onwind,DE0 C,onwind,29.7615,2025
DE0 C solar,DE0 C,solar,0.5976,2025
DE0 D onwind,DE0 D,onwind,61.54,2025
DE0 D solar,DE0 D,solar,0.262875,2025
DE0 E onwind,DE0 E,onwind,187.34,2025
DE0 E solar,DE0 E,solar,0.315015,2025
DE0 F onwind,DE0 F,onwind,245.045,2025
DE0 F solar,DE0 F,solar,1.348608,2025
DE0 G onwind,DE0 G,onwind,66.47,2025
DE0 G solar,DE0 G,solar,0.983532,2025
DE0 1 onwind,DE0 1,onwind,52.564,2026
DE0 1 solar,DE0 1,solar,27.374873,2026
DE0 2 onwind,DE0 2,onwind,20.652,2026
DE0 2 solar,DE0 2,solar,35.257852,2026
DE0 4 onwind,DE0 4,onwind,225.75,2026
DE0 4 solar,DE0 4,solar,2.053373,2026
DE0 7 onwind,DE0 7,onwind,45.8,2026
DE0 7 solar,DE0 7,solar,8.142958,2026
DE0 8 onwind,DE0 8,onwind,280.21,2026
DE0 8 solar,DE0 8,solar,1.944259,2026
DE0 9 onwind,DE0 9,onwind,489.38,2026
DE0 9 solar,DE0 9,solar,8.090952,2026
DE0 A onwind,DE0 A,onwind,321.8798,2026
DE0 A solar,DE0 A,solar,11.87991,2026
DE0 B onwind,DE0 B,onwind,84.24,2026
DE0 B solar,DE0 B,solar,2.11126,2026
DE0 C onwind,DE0 C,onwind,22.009999999999998,2026
DE0 C solar,DE0 C,solar,1.44722,2026
DE0 D onwind,DE0 D,onwind,119.97,2026
DE0 D solar,DE0 D,solar,1.358368,2026
DE0 E onwind,DE0 E,onwind,322.75,2026
DE0 E solar,DE0 E,solar,1.328995,2026
DE0 F onwind,DE0 F,onwind,436.59,2026
DE0 F solar,DE0 F,solar,3.006586,2026
DE0 G onwind,DE0 G,onwind,102.703,2026
DE0 G solar,DE0 G,solar,3.810413,2026
DE0 1 onwind,DE0 1,onwind,49.04575,2027
DE0 1 solar,DE0 1,solar,30.026357,2027
DE0 2 onwind,DE0 2,onwind,28.9925,2027
DE0 2 solar,DE0 2,solar,45.260971,2027
DE0 4 onwind,DE0 4,onwind,391.4,2027
DE0 4 solar,DE0 4,solar,1.02661,2027
DE0 7 onwind,DE0 7,onwind,91.18,2027
DE0 7 solar,DE0 7,solar,7.219828,2027
DE0 8 onwind,DE0 8,onwind,100.8,2027
DE0 8 solar,DE0 8,solar,1.423814,2027
DE0 9 onwind,DE0 9,onwind,612.2,2027
DE0 9 solar,DE0 9,solar,5.640107,2027
DE0 A onwind,DE0 A,onwind,408.79084,2027
DE0 A solar,DE0 A,solar,9.797098,2027
DE0 B onwind,DE0 B,onwind,106.742,2027
DE0 B solar,DE0 B,solar,2.13744,2027
DE0 C onwind,DE0 C,onwind,49.93,2027
DE0 C solar,DE0 C,solar,0.74609,2027
DE0 D onwind,DE0 D,onwind,119.51,2027
DE0 D solar,DE0 D,solar,0.772071,2027
DE0 E onwind,DE0 E,onwind,483.96,2027
DE0 E solar,DE0 E,solar,1.005404,2027
DE0 F onwind,DE0 F,onwind,344.08,2027
DE0 F solar,DE0 F,solar,1.698766,2027
DE0 G onwind,DE0 G,onwind,191.375,2027
DE0 G solar,DE0 G,solar,2.858799,2027
DE0 1 onwind,DE0 1,onwind,35.404,2028
DE0 1 solar,DE0 1,solar,42.723511,2028
DE0 2 onwind,DE0 2,onwind,15.718,2028
DE0 2 solar,DE0 2,solar,62.593542,2028
DE0 4 onwind,DE0 4,onwind,518.53,2028
DE0 4 solar,DE0 4,solar,0.486003,2028
DE0 7 onwind,DE0 7,onwind,37.55,2028
DE0 7 solar,DE0 7,solar,10.059771,2028
DE0 8 onwind,DE0 8,onwind,143.22,2028
DE0 8 solar,DE0 8,solar,0.627144,2028
DE0 9 onwind,DE0 9,onwind,457.215,2028
DE0 9 solar,DE0 9,solar,5.209956,2028
DE0 A onwind,DE0 A,onwind,326.15,2028
DE0 A solar,DE0 A,solar,9.844015,2028
DE0 B onwind,DE0 B,onwind,97.25,2028
DE0 B solar,DE0 B,solar,1.70029,2028
DE0 C onwind,DE0 C,onwind,32.05,2028
DE0 C solar,DE0 C,solar,0.95547,2028
DE0 D onwind,DE0 D,onwind,160.15,2028
DE0 D solar,DE0 D,solar,0.687717,2028
DE0 E onwind,DE0 E,onwind,380.955,2028
DE0 E solar,DE0 E,solar,0.897429,2028
DE0 F onwind,DE0 F,onwind,306.48,2028
DE0 F solar,DE0 F,solar,1.905954,2028
DE0 G onwind,DE0 G,onwind,157.356,2028
DE0 G solar,DE0 G,solar,4.436913,2028
DE0 1 onwind,DE0 1,onwind,35.6,2029
DE0 1 solar,DE0 1,solar,133.461911,2029
DE0 2 onwind,DE0 2,onwind,27.7,2029
DE0 2 solar,DE0 2,solar,268.77375,2029
DE0 4 onwind,DE0 4,onwind,228.15,2029
DE0 4 solar,DE0 4,solar,3.228553,2029
DE0 7 onwind,DE0 7,onwind,55.8,2029
DE0 7 solar,DE0 7,solar,50.904683,2029
DE0 8 onwind,DE0 8,onwind,159.9,2029
DE0 8 solar,DE0 8,solar,3.701114,2029
DE0 9 onwind,DE0 9,onwind,465.85,2029
DE0 9 solar,DE0 9,solar,36.539491,2029
DE0 A onwind,DE0 A,onwind,228.1,2029
DE0 A solar,DE0 A,solar,58.33416,2029
DE0 B onwind,DE0 B,onwind,66.0,2029
DE0 B solar,DE0 B,solar,15.23931,2029
DE0 C onwind,DE0 C,onwind,43.9,2029
DE0 C solar,DE0 C,solar,14.85192,2029
DE0 D onwind,DE0 D,onwind,95.4,2029
DE0 D solar,DE0 D,solar,10.513031,2029
DE0 E onwind,DE0 E,onwind,274.35,2029
DE0 E solar,DE0 E,solar,6.163804,2029
DE0 F onwind,DE0 F,onwind,238.117,2029
DE0 F solar,DE0 F,solar,20.312526,2029
DE0 G onwind,DE0 G,onwind,79.804,2029
DE0 G solar,DE0 G,solar,32.365946,2029
DE0 1 onwind,DE0 1,onwind,21.48,2030
DE0 1 solar,DE0 1,solar,208.504588,2030
DE0 2 onwind,DE0 2,onwind,32.108,2030
DE0 2 solar,DE0 2,solar,328.455664,2030
DE0 4 onwind,DE0 4,onwind,346.1,2030
DE0 4 solar,DE0 4,solar,5.529904,2030
DE0 7 onwind,DE0 7,onwind,20.4,2030
DE0 7 solar,DE0 7,solar,83.77326,2030
DE0 8 onwind,DE0 8,onwind,75.4,2030
DE0 8 solar,DE0 8,solar,5.176956,2030
DE0 9 onwind,DE0 9,onwind,376.46,2030
DE0 9 solar,DE0 9,solar,58.338674,2030
DE0 A onwind,DE0 A,onwind,182.141,2030
DE0 A solar,DE0 A,solar,78.029787,2030
DE0 B onwind,DE0 B,onwind,76.5,2030
DE0 B solar,DE0 B,solar,31.46048,2030
DE0 C onwind,DE0 C,onwind,17.1,2030
DE0 C solar,DE0 C,solar,15.05011,2030
DE0 D onwind,DE0 D,onwind,84.7,2030
DE0 D solar,DE0 D,solar,19.369355,2030
DE0 E onwind,DE0 E,onwind,341.9,2030
DE0 E solar,DE0 E,solar,10.831572,2030
DE0 F onwind,DE0 F,onwind,121.32,2030
DE0 F solar,DE0 F,solar,36.580902,2030
DE0 G onwind,DE0 G,onwind,65.8146,2030
DE0 G solar,DE0 G,solar,40.445359,2030
DE0 1 onwind,DE0 1,onwind,61.6,2031
DE0 1 solar,DE0 1,solar,207.185715,2031
DE0 2 onwind,DE0 2,onwind,23.35,2031
DE0 2 solar,DE0 2,solar,246.730063,2031
DE0 4 onwind,DE0 4,onwind,296.4,2031
DE0 4 solar,DE0 4,solar,7.393903,2031
DE0 7 onwind,DE0 7,onwind,117.0,2031
DE0 7 solar,DE0 7,solar,78.904124,2031
DE0 8 onwind,DE0 8,onwind,213.01,2031
DE0 8 solar,DE0 8,solar,4.812689,2031
DE0 9 onwind,DE0 9,onwind,254.95499999999998,2031
DE0 9 solar,DE0 9,solar,61.616743,2031
DE0 A onwind,DE0 A,onwind,144.5,2031
DE0 A solar,DE0 A,solar,81.263847,2031
DE0 B onwind,DE0 B,onwind,114.8,2031
DE0 B solar,DE0 B,solar,36.82189,2031
DE0 C onwind,DE0 C,onwind,38.1,2031
DE0 C solar,DE0 C,solar,17.25158,2031
DE0 D onwind,DE0 D,onwind,184.75,2031
DE0 D solar,DE0 D,solar,11.818974,2031
DE0 E onwind,DE0 E,onwind,344.05,2031
DE0 E solar,DE0 E,solar,16.988107,2031
DE0 F onwind,DE0 F,onwind,270.3,2031
DE0 F solar,DE0 F,solar,34.592605,2031
DE0 G onwind,DE0 G,onwind,139.7,2031
DE0 G solar,DE0 G,solar,36.007394,2031
DE0 1 onwind,DE0 1,onwind,50.3,2032
DE0 1 solar,DE0 1,solar,273.854863,2032
DE0 2 onwind,DE0 2,onwind,39.0515,2032
DE0 2 solar,DE0 2,solar,397.192731,2032
DE0 4 onwind,DE0 4,onwind,173.45,2032
DE0 4 solar,DE0 4,solar,12.974136,2032
DE0 7 onwind,DE0 7,onwind,63.2,2032
DE0 7 solar,DE0 7,solar,111.32848,2032
DE0 8 onwind,DE0 8,onwind,103.8012,2032
DE0 8 solar,DE0 8,solar,8.723189,2032
DE0 9 onwind,DE0 9,onwind,250.1,2032
DE0 9 solar,DE0 9,solar,72.732506,2032
DE0 A onwind,DE0 A,onwind,157.375,2032
DE0 A solar,DE0 A,solar,113.443859,2032
DE0 B onwind,DE0 B,onwind,92.7,2032
DE0 B solar,DE0 B,solar,45.744232000000004,2032
DE0 C onwind,DE0 C,onwind,52.8,2032
DE0 C solar,DE0 C,solar,37.09124,2032
DE0 D onwind,DE0 D,onwind,57.602000000000004,2032
DE0 D solar,DE0 D,solar,45.920775,2032
DE0 E onwind,DE0 E,onwind,275.15,2032
DE0 E solar,DE0 E,solar,27.596896,2032
DE0 F onwind,DE0 F,onwind,284.48449999999997,2032
DE0 F solar,DE0 F,solar,50.06651,2032
DE0 G onwind,DE0 G,onwind,80.2,2032
DE0 G solar,DE0 G,solar,54.43257,2032
DE0 1 onwind,DE0 1,onwind,18.0,2033
DE0 1 solar,DE0 1,solar,405.581531,2033
DE0 2 onwind,DE0 2,onwind,4.892,2033
DE0 2 solar,DE0 2,solar,622.773678,2033
DE0 4 onwind,DE0 4,onwind,131.65,2033
DE0 4 solar,DE0 4,solar,31.998148,2033
DE0 7 onwind,DE0 7,onwind,5.0,2033
DE0 7 solar,DE0 7,solar,156.464317,2033
DE0 8 onwind,DE0 8,onwind,44.8,2033
DE0 8 solar,DE0 8,solar,18.837762,2033
DE0 9 onwind,DE0 9,onwind,147.5,2033
DE0 9 solar,DE0 9,solar,111.871149,2033
DE0 A onwind,DE0 A,onwind,29.4,2033
DE0 A solar,DE0 A,solar,179.582357,2033
DE0 B onwind,DE0 B,onwind,28.0,2033
DE0 B solar,DE0 B,solar,98.684337,2033
DE0 C onwind,DE0 C,onwind,12.0,2033
DE0 C solar,DE0 C,solar,43.01541,2033
DE0 D onwind,DE0 D,onwind,16.1,2033
DE0 D solar,DE0 D,solar,85.465249,2033
DE0 E onwind,DE0 E,onwind,183.1,2033
DE0 E solar,DE0 E,solar,64.279144,2033
DE0 F onwind,DE0 F,onwind,129.42,2033
DE0 F solar,DE0 F,solar,74.662962,2033
DE0 G onwind,DE0 G,onwind,14.8,2033
DE0 G solar,DE0 G,solar,80.165751,2033
DE0 1 onwind,DE0 1,onwind,36.806,2034
DE0 1 solar,DE0 1,solar,658.363703,2034
DE0 2 onwind,DE0 2,onwind,45.6125,2034
DE0 2 solar,DE0 2,solar,1513.502923,2034
DE0 4 onwind,DE0 4,onwind,488.997,2034
DE0 4 solar,DE0 4,solar,119.040149,2034
DE0 7 onwind,DE0 7,onwind,72.6118,2034
DE0 7 solar,DE0 7,solar,290.734035,2034
DE0 8 onwind,DE0 8,onwind,154.7,2034
DE0 8 solar,DE0 8,solar,57.896624,2034
DE0 9 onwind,DE0 9,onwind,420.26959999999997,2034
DE0 9 solar,DE0 9,solar,383.476079,2034
DE0 A onwind,DE0 A,onwind,215.106,2034
DE0 A solar,DE0 A,solar,446.055945,2034
DE0 B onwind,DE0 B,onwind,87.65,2034
DE0 B solar,DE0 B,solar,138.24566,2034
DE0 C onwind,DE0 C,onwind,56.1,2034
DE0 C solar,DE0 C,solar,79.45836,2034
DE0 D onwind,DE0 D,onwind,209.5,2034
DE0 D solar,DE0 D,solar,176.416915,2034
DE0 E onwind,DE0 E,onwind,406.6,2034
DE0 E solar,DE0 E,solar,131.128218,2034
DE0 F offwind-ac,DE0 F,offwind-ac,20.0,2034
DE0 F offwind-dc,DE0 F,offwind-dc,15.0,2034
DE0 F onwind,DE0 F,onwind,399.1408,2034
DE0 F solar,DE0 F,solar,233.64594,2034
DE0 G onwind,DE0 G,onwind,77.65,2034
DE0 G solar,DE0 G,solar,196.249556,2034
DE0 1 onwind,DE0 1,onwind,3.11135,2035
DE0 1 solar,DE0 1,solar,1035.455688,2035
DE0 2 onwind,DE0 2,onwind,32.7161,2035
DE0 2 solar,DE0 2,solar,2024.651474,2035
DE0 4 onwind,DE0 4,onwind,149.0,2035
DE0 4 solar,DE0 4,solar,253.925821,2035
DE0 7 onwind,DE0 7,onwind,78.862,2035
DE0 7 solar,DE0 7,solar,534.915135,2035
DE0 8 onwind,DE0 8,onwind,59.7505,2035
DE0 8 solar,DE0 8,solar,151.991224,2035
DE0 9 onwind,DE0 9,onwind,243.8458,2035
DE0 9 solar,DE0 9,solar,785.74356,2035
DE0 A onwind,DE0 A,onwind,80.458,2035
DE0 A solar,DE0 A,solar,812.163877,2035
DE0 B onwind,DE0 B,onwind,77.28125,2035
DE0 B solar,DE0 B,solar,267.578342,2035
DE0 C onwind,DE0 C,onwind,36.8,2035
DE0 C solar,DE0 C,solar,139.26288,2035
DE0 D onwind,DE0 D,onwind,111.9549,2035
DE0 D solar,DE0 D,solar,365.408082,2035
DE0 E onwind,DE0 E,onwind,123.1806,2035
DE0 E solar,DE0 E,solar,303.64552,2035
DE0 F offwind-ac,DE0 F,offwind-ac,20.0,2035
DE0 F offwind-dc,DE0 F,offwind-dc,25.0,2035
DE0 F onwind,DE0 F,onwind,308.7509,2035
DE0 F solar,DE0 F,solar,501.435946,2035
DE0 G onwind,DE0 G,onwind,108.05,2035
DE0 G solar,DE0 G,solar,397.382212,2035
DE0 1 onwind,DE0 1,onwind,9.43257,2036
DE0 1 solar,DE0 1,solar,928.87136,2036
DE0 2 onwind,DE0 2,onwind,94.58646999999999,2036
DE0 2 solar,DE0 2,solar,1516.838148,2036
DE0 4 onwind,DE0 4,onwind,112.27499999999999,2036
DE0 4 solar,DE0 4,solar,649.990734,2036
DE0 7 onwind,DE0 7,onwind,105.45052,2036
DE0 7 solar,DE0 7,solar,500.655824,2036
DE0 8 offwind-ac,DE0 8,offwind-ac,23.0,2036
DE0 8 offwind-dc,DE0 8,offwind-dc,25.299999999999997,2036
DE0 8 onwind,DE0 8,onwind,75.3445,2036
DE0 8 solar,DE0 8,solar,271.062798,2036
DE0 9 onwind,DE0 9,onwind,392.56255,2036
DE0 9 solar,DE0 9,solar,800.893373,2036
DE0 A onwind,DE0 A,onwind,148.11499999999998,2036
DE0 A solar,DE0 A,solar,812.353746,2036
DE0 B onwind,DE0 B,onwind,208.81875,2036
DE0 B solar,DE0 B,solar,260.430695,2036
DE0 C onwind,DE0 C,onwind,72.3,2036
DE0 C solar,DE0 C,solar,142.32576,2036
DE0 D onwind,DE0 D,onwind,74.2075,2036
DE0 D solar,DE0 D,solar,644.529253,2036
DE0 E onwind,DE0 E,onwind,142.61499999999998,2036
DE0 E solar,DE0 E,solar,510.484711,2036
DE0 F offwind-ac,DE0 F,offwind-ac,35.0,2036
DE0 F offwind-dc,DE0 F,offwind-dc,25.0,2036
DE0 F onwind,DE0 F,onwind,314.10269999999997,2036
DE0 F solar,DE0 F,solar,472.174902,2036
DE0 G onwind,DE0 G,onwind,121.18849999999999,2036
DE0 G solar,DE0 G,solar,452.095059,2036
DE0 1 onwind,DE0 1,onwind,19.409,2037
DE0 1 solar,DE0 1,solar,607.364971,2037
DE0 2 onwind,DE0 2,onwind,107.812585,2037
DE0 2 solar,DE0 2,solar,1182.125225,2037
DE0 4 onwind,DE0 4,onwind,182.87,2037
DE0 4 solar,DE0 4,solar,599.459199,2037
DE0 7 onwind,DE0 7,onwind,123.71724999999999,2037
DE0 7 solar,DE0 7,solar,384.531945,2037
DE0 8 onwind,DE0 8,onwind,302.753,2037
DE0 8 solar,DE0 8,solar,426.058456,2037
DE0 9 onwind,DE0 9,onwind,256.775,2037
DE0 9 solar,DE0 9,solar,621.172335,2037
DE0 A onwind,DE0 A,onwind,180.6008,2037
DE0 A solar,DE0 A,solar,609.42008,2037
DE0 B onwind,DE0 B,onwind,280.9385,2037
DE0 B solar,DE0 B,solar,212.98230999999998,2037
DE0 C onwind,DE0 C,onwind,33.6035,2037
DE0 C solar,DE0 C,solar,146.70277000000002,2037
DE0 D onwind,DE0 D,onwind,98.2377,2037
DE0 D solar,DE0 D,solar,602.42919,2037
DE0 E onwind,DE0 E,onwind,181.6208,2037
DE0 E solar,DE0 E,solar,592.058897,2037
DE0 F offwind-ac,DE0 F,offwind-ac,40.0,2037
DE0 F offwind-dc,DE0 F,offwind-dc,40.0,2037
DE0 F onwind,DE0 F,onwind,463.0123,2037
DE0 F solar,DE0 F,solar,355.958473,2037
DE0 G onwind,DE0 G,onwind,175.3018,2037
DE0 G solar,DE0 G,solar,491.00411,2037
DE0 1 onwind,DE0 1,onwind,34.548919999999995,2038
DE0 1 solar,DE0 1,solar,379.79733,2038
DE0 2 onwind,DE0 2,onwind,153.48239,2038
DE0 2 solar,DE0 2,solar,667.714644,2038
DE0 4 onwind,DE0 4,onwind,135.458,2038
DE0 4 solar,DE0 4,solar,145.007841,2038
DE0 7 onwind,DE0 7,onwind,255.54898,2038
DE0 7 solar,DE0 7,solar,230.656072,2038
DE0 8 onwind,DE0 8,onwind,419.81655,2038
DE0 8 solar,DE0 8,solar,195.560649,2038
DE0 9 onwind,DE0 9,onwind,287.95799999999997,2038
DE0 9 solar,DE0 9,solar,235.600676,2038
DE0 A onwind,DE0 A,onwind,239.7051,2038
DE0 A solar,DE0 A,solar,289.426688,2038
DE0 B onwind,DE0 B,onwind,390.8175,2038
DE0 B solar,DE0 B,solar,110.400735,2038
DE0 C onwind,DE0 C,onwind,57.4024,2038
DE0 C solar,DE0 C,solar,102.03948,2038
DE0 D onwind,DE0 D,onwind,75.4817,2038
DE0 D solar,DE0 D,solar,148.938776,2038
DE0 E onwind,DE0 E,onwind,207.601,2038
DE0 E solar,DE0 E,solar,227.80572999999998,2038
DE0 F offwind-ac,DE0 F,offwind-ac,120.0,2038
DE0 F offwind-dc,DE0 F,offwind-dc,120.0,2038
DE0 F onwind,DE0 F,onwind,525.70637,2038
DE0 F solar,DE0 F,solar,124.445444,2038
DE0 G onwind,DE0 G,onwind,195.31737999999999,2038
DE0 G solar,DE0 G,solar,265.374595,2038
DE0 1 onwind,DE0 1,onwind,26.026242999999997,2039
DE0 1 solar,DE0 1,solar,248.967292,2039
DE0 2 onwind,DE0 2,onwind,260.6718,2039
DE0 2 solar,DE0 2,solar,327.361013,2039
DE0 4 onwind,DE0 4,onwind,308.96,2039
DE0 4 solar,DE0 4,solar,107.590414,2039
DE0 7 onwind,DE0 7,onwind,252.34199999999998,2039
DE0 7 solar,DE0 7,solar,123.829851,2039
DE0 8 onwind,DE0 8,onwind,361.145,2039
DE0 8 solar,DE0 8,solar,77.018302,2039
DE0 9 onwind,DE0 9,onwind,504.3055,2039
DE0 9 solar,DE0 9,solar,121.44747100000001,2039
DE0 A onwind,DE0 A,onwind,254.00979999999998,2039
DE0 A solar,DE0 A,solar,163.157831,2039
DE0 B onwind,DE0 B,onwind,361.9425,2039
DE0 B solar,DE0 B,solar,55.484745000000004,2039
DE0 C onwind,DE0 C,onwind,107.2,2039
DE0 C solar,DE0 C,solar,61.90743,2039
DE0 D onwind,DE0 D,onwind,180.90800000000002,2039
DE0 D solar,DE0 D,solar,75.974397,2039
DE0 E onwind,DE0 E,onwind,256.325,2039
DE0 E solar,DE0 E,solar,164.617132,2039
DE0 F offwind-ac,DE0 F,offwind-ac,248.57999999999998,2039
